,composition,Formation Energy (eV/atom)
58532,Eu2Si4Ni2O12,-2.33994
58533,Eu2Ni2P2,-0.98026
58534,Eu2Ni2P4,-0.91848
58535,Pr2EuNiPt2Pb3,-0.70394
58536,Eu2Ni2Sn4Pd2,-0.60496
58537,Eu2Ni2Sn4Rh2,-0.57647
58538,Eu2Ni2Sb2,-0.70961
58539,Eu4Si4Ni4,-0.57757
58540,Eu2Si4Ni2,-0.66343
58541,EuSi3Ni,-0.57826
58542,Eu4Ni4Sn4,-0.51518
58543,Eu2Ni2Sn4,-0.53689
58544,EuNiSn3,-0.46844
58545,Eu2Zn4Ni2,-0.32207
58546,Eu4Ni40P24,-0.63555
58547,Eu2Ni4,-0.18181
58548,EuSiNi2P,-0.80396
58549,EuNi2P2,-0.89727
58550,PrEuNi2P2,-1.06172
58551,SmEuNi2P2,-1.09869
58552,EuTbNi2P2,-1.1148
58553,Eu2Ni4P8,-0.69444
58554,PrEuSi4Ni2,-0.74513
58555,Eu2Ni4Sn2Sb2,-0.56048
58556,Eu2Ni4Sb4,-0.59008
58557,Eu2Si2Ni4,-0.5642
58558,EuSi2Ni2,-0.68122
58559,EuTbSi4Ni2,-0.75938
58560,EuTmSi4Ni2,-0.74328
58561,EuYSi4Ni2,-0.75882
58562,Eu2Ni4Sn4,-0.45984
58563,EuZn3Ni2,-0.31802
58564,Eu3Ni9,-0.17256
58565,EuZn2Ni3,-0.28885
58566,EuNi5,-0.14852
58567,Eu2Ni10P6,-0.76594
58568,Eu2Si6Ni10,-0.63046
58569,Eu2Ni10Sn2,-0.25571
58570,Eu2Si4Ni18,-0.41754
58571,Eu2Np2P2O2,-1.71466
58572,Eu4Np4O12,-3.12926
58573,EuO,-2.88295
58574,Eu2Pu2P2O2,-1.79503
58575,Eu2Zn2S2O2,-1.88228
58576,Eu2Zn2Se2O2,-1.83729
58577,Eu4P20O56,-2.36484
58578,Eu4Zn4O8,-2.15879
58579,Eu4Pa4O12,-3.296
58580,Eu4Pb4O12,-1.92723
58581,Eu2Pd2O6,-1.63571
58582,Eu2Pt2O6,-1.68296
58583,Eu4Pu4O12,-3.14098
58584,Eu2Rh2O6,-1.88675
58585,Eu4Ru4O12,-1.97583
58586,Eu4Se4O12,-1.94482
58587,Eu6Si6O18,-3.08544
58588,Eu4Sn4O12,-2.30718
58589,Eu4Tc4O12,-2.16052
58590,Eu6Te6O18,-2.04242
58591,Eu4Ti4O12,-3.27582
58592,Eu4V4O12,-2.29002
58593,Eu4Zr4O12,-3.3474
58594,Eu2Zr12P18O72,-2.87742
58595,Eu2Pd6O8,-1.29213
58596,Eu4Rh8O16,-1.49395
58597,Eu2Ru2O8,-1.83095
58598,Eu2S2O8,-2.26032
58599,Eu2Se2O8,-1.77441
58600,SrEuO4,-2.07169
58601,Eu2Te2O8,-1.93237
58602,Eu4Tm8O16,-3.43552
58603,EuUO4,-3.39473
58604,Eu2W2O8,-1.66747
58605,Sr2EuOsO6,-2.40284
58606,EuTePbO6,-1.64868
58607,EuTePb2O6,-1.68748
58608,Sr4Eu2Re2O12,-2.60673
58609,EuRe2O6,-2.02852
58610,Sr6Eu2Rh2O12,-2.47554
58611,Sr4Eu2Ru2O12,-2.3444
58612,Eu2Te2Ru2O12,-1.6618
58613,EuSb2O6,-2.00718
58614,Sr2EuSeO6,-2.18642
58615,EuSiTeO6,-2.22355
58616,EuSnTeO6,-1.89978
58617,Sr4Eu2Te2O12,-2.45582
58618,Sr4Eu2W2O12,-2.23846
58619,Eu4Ta8O24,-3.15081
58620,Eu4V8O24,-1.98485
58621,Rb2EuTa2O7,-2.83636
58622,EuSnP2O8,-2.46202
58623,EuTcP2O8,-2.34137
58624,EuTiP2O8,-2.83061
58625,EuVP2O8,-2.44603
58626,EuP2OsRh,-0.85629
58627,EuP2OsRu,-0.82189
58628,Eu2Si2Os2,-0.54566
58629,Eu2Si4Os2,-0.6232
58630,Eu4Os8,0.12375
58631,EuP2Os2,-0.6798
58632,EuSi2Os2,-0.55381
58633,YbEuSi4Os2,-0.62625
58634,EuSb12Os4,-0.11359
58635,Eu6P6,-1.15587
58636,Eu2P2Pd2,-1.08917
58637,EuSiPPd2,-0.89137
58638,Eu4P4Pt4,-1.18139
58639,Rb2Eu2P2S8,-1.17367
58640,Rb2Eu2P2Se8,-1.00328
58641,Eu4P4Rh4,-1.03943
58642,EuSiPRh2,-1.02559
58643,EuSnPRh2,-0.83951
58644,EuSiPRu2,-0.88098
58645,Eu4P4S12,-1.10573
58646,Eu4Tl4P4S16,-0.92103
58647,Eu4P4Se12,-0.93527
58648,Eu2Sn2P2,-0.81909
58649,EuP12Ru4,-0.64298
58650,EuP2Pb2,-0.458
58651,EuP2Pd2,-0.90488
58652,PrEuP2Pd2,-1.17383
58653,SmEuP2Pd2,-1.18787
58654,Eu3P6Rh6,-1.03722
58655,EuP2Ru2,-0.97143
58656,EuSn2P2,-0.58542
58657,Sr3Eu3P6,-1.10188
58658,Yb3Eu3P6,-1.11655
58659,Yb2EuP2,-1.07213
58660,EuZn2P2,-0.73283
58661,Eu2P6,-0.6922
58662,Eu4P28,-0.35233
58663,EuPb,-0.55054
58664,Eu3Pd3Pb3,-0.67085
58665,EuPd4Pb,-0.51916
58666,Eu3Pt3Pb3,-0.76372
58667,EuPt4Pb,-0.63098
58668,Eu4Rh4Pb4,-0.52176
58669,EuPbS2,-1.37798
58670,EuPbSe2,-1.32374
58671,EuTe2Pb,-1.06364
58672,Yb4Eu4Pb4,-0.58164
58673,Eu2Pd2Pb4,-0.52787
58674,EuPb3,-0.38514
58675,Pr2EuPdPt2Pb3,-0.81034
58676,Sm2EuPdPt2Pb3,-0.81507
58677,Pr2EuPd3Pb3,-0.71726
58678,Pr2EuPt2RhPb3,-0.77374
58679,Pr2EuPt3Pb3,-0.82281
58680,Yb2EuPt2RhPb3,-0.74397
58681,Eu2Pd2,-0.70898
58682,Eu2Sn4Pd2Pt2,-0.78178
58683,Eu2Sb4Pd2Rh2,-0.76323
58684,Eu2Sn4Pd2Rh2,-0.69184
58685,EuSi2PdRu,-0.79512
58686,Eu4Sb4Pd4,-0.97591
58687,Eu4Si4Pd4,-0.79848
58688,EuZnSi2Pd,-0.64962
58689,EuSi3Pd,-0.58812
58690,Eu4Sn4Pd4,-0.81534
58691,Eu2Sn4Pd2,-0.7097
58692,EuTePd,-1.05211
58693,Eu3Tl3Pd3,-0.5893
58694,Eu2Tl4Pd2,-0.44278
58695,Eu4Zn4Pd4,-0.64534
58696,Eu2Pd4,-0.71047
58697,PmEuPd2,-0.71625
58698,EuPd2Pt3,-0.57396
58699,Eu2Sn2Sb2Pd4,-0.79304
58700,Eu2Sb4Pd4,-0.79039
58701,EuSi2Pd2,-0.82683
58702,Eu2Sn4Pd4,-0.73332
58703,YbEuSn4Pd2,-0.72093
58704,EuTmPd2,-0.83845
58705,EuZn3Pd2,-0.5911
58706,Eu2Pd6S8,-0.85338
58707,EuZn2Pd3,-0.66197
58708,EuTlPd4,-0.51217
58709,EuPd5,-0.42984
58710,PmEuPt2,-0.99313
58711,PmEuPt4,-1.0209
58712,PmEuRh4,-0.57645
58713,PrEuPt4,-1.00955
58714,PrEuRh4,-0.56552
58715,PrEuSi4Ru2,-0.78556
58716,PrEuSi4,-0.57074
58717,PrEuZn2,-0.29181
58718,Pr2EuS3,-2.09149
58719,Pr2EuSe3,-1.92098
58720,Pr2EuTe3,-1.51091
58721,Eu4Sb4Pt4,-1.01658
58722,Eu4Si4Pt4,-1.04071
58723,EuSi3Pt,-0.73308
58724,Eu4Sn4Pt4,-0.94547
58725,Eu2Sn4Pt2,-0.77706
58726,Eu4Tl4Pt4,-0.65719
58727,YbEuPt,-0.84516
58728,Eu4Zn4Pt4,-0.8242
58729,Eu2Pt4,-0.95588
58730,Eu2Si4Pt4,-1.00541
58731,Eu4Sn8Pt8,-0.81868
58732,EuZn3Pt2,-0.65644
58733,Eu3Pt9,-0.79869
58734,EuZn2Pt3,-0.75952
58735,SmEuPt4,-1.03304
58736,EuTlPt4,-0.60997
58737,EuPt5,-0.60303
58738,Yb2EuPt9,-0.86759
58739,Rb2Eu2Sb2,-0.72833
58740,EuRe4Si2,-0.36171
58741,EuSi2RuRh,-0.90316
58742,Eu2Si2Rh2,-0.89228
58743,EuSi3Rh,-0.72284
58744,Eu4Sn4Rh4,-0.72289
58745,Eu2Sn4Rh2,-0.69903
58746,Eu2Tl4Rh2,-0.33703
58747,Eu3Zn3Rh3,-0.46769
58748,Eu2Zn4Rh2,-0.46472
58749,Eu2Rh4,-0.46057
58750,Eu2Sn2Sb2Rh4,-0.72604
58751,Eu2Sb4Rh4,-0.72077
58752,EuSi2Rh2,-1.01052
58753,EuSn2Rh2,-0.65247
58754,EuSi2Rh3,-0.97515
58755,SmEuRh4,-0.59256
58756,EuSn6Rh4,-0.58373
58757,EuThRh4,-0.67342
58758,Eu2Si2Ru2,-0.69506
58759,Eu2Si4Ru2,-0.72837
58760,Eu8Sn24Ru8,-0.43802
58761,EuSi2Ru2,-0.76224
58762,YbEuSi2Ru2,-0.71298
58763,YbEuSi4Ru2,-0.72124
58764,EuSb12Ru4,-0.30536
58765,EuS,-2.17566
58766,Eu2Y2S4,-2.09028
58767,Eu2S6,-1.02693
58768,Sm2EuS3,-2.10081
58769,EuTb2S3,-2.08214
58770,EuTm2S3,-2.01404
58771,EuY2S3,-2.05532
58772,Eu4Zr4S12,-1.79655
58773,Sr2Eu2Si2S8,-1.56825
58774,YbEuS6,-1.03162
58775,Yb2Eu2Sb2,-0.91711
58776,Eu2Sb4,-0.72531
58777,Sr3Eu3Sb6,-0.96065
58778,Eu2Zn2Sb4,-0.57212
58779,EuZn2Sb2,-0.48875
58780,Eu4Sn12Sb16,-0.28578
58781,SrEuSb4,-0.6897
58782,Eu4Sc8Se16,-1.80239
58783,EuSe,-2.05638
58784,EuSnSe2,-1.19094
58785,Sm2EuSe3,-1.9161
58786,EuTb2Se3,-1.8828
58787,EuTm2Se3,-1.79446
58788,EuY2Se3,-1.86319
58789,Eu4Tb8Se16,-1.94721
58790,Eu4Tm8Se16,-1.92968
58791,Eu4Y8Se16,-1.94407
58792,Eu2Si2,-0.60402
58793,Sr4Eu4Si4,-0.39168
58794,Yb4Eu4Si4,-0.48026
58795,Eu2Zn2Si2,-0.50183
58796,Eu2Si4,-0.51956
58797,SrEuZn2Si2,-0.46904
58798,EuZn2Si2,-0.36764
58799,Sm2EuTe3,-1.50366
58800,Eu2Sn2,-0.71444
58801,Sr4Eu4Sn4,-0.62404
58802,Yb2Eu2Sn2,-0.63147
58803,Eu4Zn4Sn4,-0.55642
58804,EuSn3,-0.49374
58805,EuTe,-1.70272
58806,Eu2Tl2,-0.45357
58807,Eu2Tl4,-0.32249
58808,EuYTl2,-0.40652
58809,Eu2Tl6,-0.25561
58810,YbEu,-0.00294
58811,EuZn,-0.27539
58812,Eu2Zn22,-0.19521
58813,Eu2Zn26,-0.17263
58814,Eu2Zn4,-0.30871
58815,EuZn5,-0.25516
58816,Eu22In2Sb18,-1.01673
58817,Eu22Sb20,-1.00833
58818,Eu11Zn6Sb12,-0.76103
58819,Eu2HI2F,-2.0199
58820,Eu4I2O2F2,-2.86305
58821,Eu8N4F4,-2.08892
58822,Eu2Fe2S2OF2,-1.6259
58823,Eu2Fe2Se2OF2,-1.60823
58824,Eu2Ti2Sb2OF2,-2.29856
58825,Eu4Pd2F12,-3.23058
58826,Eu2FeH6,-0.6175
58827,Eu4Fe2Ir2O12,-1.80976
58828,Eu2MnFeSe2O2,-1.3236
58829,Eu2MnFeO6,-1.87405
58830,Eu4Fe2Mo2O12,-1.65008
58831,Eu2NbFeO6,-2.40138
58832,Eu2FeOsO6,-1.86042
58833,Eu4Fe2Re2O12,-2.00684
58834,Eu2FeRuO6,-1.84805
58835,Eu4Fe2Sb2O12,-1.96764
58836,Eu4Ta2Fe2O12,-2.51853
58837,Eu4Fe2Te2O12,-1.81728
58838,Eu4Fe2W2O12,-1.61049
58839,Li2Eu4Fe4N6,-0.67135
58840,Eu4Fe4O10,-1.60837
58841,Eu8Ga4,-0.32898
58842,Eu4Ga2Ge2N2,-0.7926
58843,Eu4Mn2Ga2O10,-2.232
58844,Eu2NbGaO6,-2.73143
58845,Eu2GaNi2,-0.36269
58846,Eu2GaOsO6,-2.16952
58847,Eu2GaRhO6,-2.10052
58848,Eu2GaRuO6,-2.18314
58849,Eu2GaSbO6,-2.27299
58850,Eu2TaGaO6,-2.82922
58851,Eu2GaPd2,-0.76202
58852,Eu4Ga2Pt4,-0.96589
58853,Eu2GaRh2,-0.65511
58854,Eu4Ga4I2,-0.85806
58855,Eu4Ga6Ir2,-0.61063
58856,Eu2Ga3Ir2,-0.62234
58857,Eu2Ga3Rh2,-0.69668
58858,Eu4Ga18Ir6,-0.59311
58859,Eu4Ga18Rh6,-0.63768
58860,Eu2Ga9Ru5,-0.42419
58861,Eu2GdNbO6,-3.11911
58862,Eu2GdOsO6,-2.56105
58863,Eu2GdSbO6,-2.7135
58864,Eu4Gd2Ta2O12,-3.23664
58865,Eu2GdPdPt2Pb3,-0.78146
58866,Eu2GdPt2RhPb3,-0.7403
58867,Eu2GdS3,-2.14828
58868,Eu2GdSe3,-1.99222
58869,Eu2GdTe3,-1.61805
58870,Eu8Ge4,-0.60155
58871,Eu2HgGe,-0.62598
58872,Li4Eu2SiGe,-0.41963
58873,Eu4Ge2O8,-2.55444
58874,Eu8Ge4P8,-0.90483
58875,Eu2GePd3,-0.75005
58876,Eu2GeRh3,-0.64483
58877,Eu2SiGeRu2,-0.63695
58878,Eu4Ge2Se6S2,-1.31685
58879,Eu4Ge2Se4S4,-1.34729
58880,Eu4Ge2S8,-1.39735
58881,Eu4Ge2Se8,-1.27068
58882,Eu2Ge2IrRh,-0.77697
58883,Eu2Ge2IrRu,-0.66329
58884,Eu2Ge2RuRh,-0.70451
58885,Li4Eu8Ge12,-0.63422
58886,Eu8Mg16Ge12,-0.49743
58887,Eu4Zn2Ge6,-0.58166
58888,Eu2Zn6Ge3,-0.37115
58889,Eu4Ge10Ru6,-0.55429
58890,Eu2HN,-0.8596
58891,Eu2H3I,-0.91136
58892,Eu2MgP2H4O10,-2.34978
58893,Eu2H5Ir,-0.61192
58894,Eu2H6Ir,-0.66214
58895,Eu2MgH6,-0.53641
58896,Eu2MnH6,-0.54447
58897,Eu2H6Os,-0.65709
58898,Eu4H12Pt2,-0.6525
58899,Eu2ReH6,-0.57648
58900,Eu2H6Rh,-0.67572
58901,Eu2H6Ru,-0.67596
58902,Eu2ZnH6,-0.40465
58903,Eu2MgHg,-0.31907
58904,Eu2HgPb,-0.59876
58905,Eu4Hg2Sb4,-0.79273
58906,Eu2SnHg,-0.6766
58907,Eu2TlHg,-0.52773
58908,Eu2SnHg2Pb,-0.53041
58909,Eu4Ho2Ir2O12,-2.57066
58910,Eu2HoNb2N6,-1.24452
58911,Eu4Ho2Nb2O12,-3.18489
58912,Eu4Ho2Os2O12,-2.64594
58913,Eu4Ho2Re2O12,-2.75812
58914,Eu4Ho2Ru2O12,-2.64476
58915,Eu4Ho2Sb2O12,-2.77182
58916,Eu4Ho2Ta2O12,-3.29546
58917,Eu2HoS3,-2.12632
58918,Eu2HoSe3,-1.9571
58919,Eu2HoTe3,-1.55957
58920,LiEu2IO6,-1.97338
58921,Eu4I2N2,-1.2293
58922,Eu2PI,-1.4414
58923,Eu8P28I4,-0.6476
58924,Eu4I4O2,-2.16275
58925,Eu4In2N2,-0.75173
58926,Eu2NbInO6,-2.63708
58927,Eu2InSbO6,-2.2175
58928,Eu4Ta2In2O12,-2.76324
58929,Eu4In2Pd4,-0.72807
58930,Eu4In2Pt4,-0.90896
58931,Eu2InSn3Pt2,-0.77189
58932,Eu2InRh2,-0.57378
58933,Eu2In4IrPt,-0.5961
58934,Eu2In4NiRh,-0.48411
58935,Eu2In4PdRh,-0.6022
58936,Eu2In4PtRh,-0.64072
58937,Eu2In5Sn,-0.39373
58938,Eu2In8Pd,-0.41985
58939,Eu2In8Pt,-0.43407
58940,LiEu2IrN2,-0.6624
58941,Li2Eu4Ir2O12,-2.10818
58942,Eu4Lu2Ir2O12,-2.60251
58943,Eu4Mg2Ir2O12,-2.31891
58944,Eu4Mn2Ir2O12,-1.95425
58945,Eu2IrRhN2,-0.5642
58946,Na2Eu4Ir2O12,-2.05261
58947,Eu4Ni2Ir2O12,-1.66162
58948,Eu4Sc2Ir2O12,-2.57097
58949,Eu4Tm2Ir2O12,-2.58727
58950,Yb2Eu4Ir2O12,-2.46511
58951,Eu4Zn2Ir2O12,-2.01826
58952,Eu2Sn4IrPt,-0.6936
58953,Eu4Si2Ir4,-0.70946
58954,Eu4Sn10Ir6,-0.54375
58955,KRbEu2Sb2,-0.72783
58956,LaEu2Nb2N6,-1.24762
58957,LaEu2Ta2N6,-1.35771
58958,La2Eu4Sb2O12,-2.71079
58959,LaEu2TaO6,-3.19243
58960,LaEu2PdPt2Pb3,-0.80398
58961,LaEu2Pt2RhPb3,-0.76513
58962,LaEu2Pt3Pb3,-0.81614
58963,LiEu2NiN2,-0.70162
58964,Li2Eu4Re2N8,-0.88434
58965,Li4Sm4Eu8O16,-2.89528
58966,Li2Eu4Os2O12,-2.26195
58967,Li2Eu4Re2O12,-2.49145
58968,Li2Eu4Ru2O12,-2.15992
58969,Li2Eu4Si6,-0.52221
58970,Li6Eu4Nb2N8,-0.91011
58971,Li6Eu4Ta2N8,-0.96546
58972,SrLi4Eu2Si2N6,-0.99304
58973,Eu2LuNbO6,-3.20394
58974,Eu4Lu2Ru2O12,-2.67389
58975,Eu2LuSbO6,-2.78137
58976,Eu4Lu2Ta2O12,-3.32218
58977,Eu2LuS3,-2.08912
58978,Eu2LuSe3,-1.9174
58979,Eu4Mg2Mo2O12,-2.25529
58980,Eu2MgNpO6,-3.03188
58981,Eu4Mg2Os2O12,-2.4185
58982,Eu4Mg2Pt2O12,-2.22653
58983,Eu4Mg2Re2O12,-2.58136
58984,Eu4Mg2Rh2O12,-2.26629
58985,Eu4Mg2Ru2O12,-2.36985
58986,Eu2MgSeO6,-2.1678
58987,Eu2MgTcO6,-2.52487
58988,Eu4Mg2Te2O12,-2.37767
58989,Eu4Mg2W2O12,-2.19726
58990,Eu4Mg2Si4O14,-3.0432
58991,Eu4Mg2Sb4,-0.89741
58992,Eu2MgZn,-0.17109
58993,Eu4Mg34,-0.01025
58994,Eu4Mg6Si8,-0.39174
58995,Eu4Mn2Mo2O12,-1.9016
58996,Eu2MnO4,-2.29229
58997,Eu2MnReO6,-2.19776
58998,Eu2MnSbO6,-2.13617
58999,Eu4Ta2Mn2O12,-2.63938
59000,Eu2MnTcO6,-2.13003
59001,Eu4Mn2Te2O12,-2.04419
59002,Eu2TiMnO6,-2.61465
59003,Eu4Mn2W2O12,-1.83833
59004,Eu4Mn2Si4O14,-2.72145
59005,Eu4Mn4Sb4O2,-0.88939
59006,Eu4Mn4O10,-1.93067
59007,Eu2Mn3O8,-1.74697
59008,Eu2NiMoO6,-1.58451
59009,Eu2VMoO6,-1.94512
59010,YbEu2MoO6,-2.37708
59011,Eu2N,-0.78455
59012,Eu2Tl2N,-0.57958
59013,Eu4W2N4,-0.70696
59014,Eu2ZnN2,-0.75758
59015,Eu8V4N12,-1.23872
59016,NdEu2Nb2N6,-1.23274
59017,PrEu2Nb2N6,-1.2254
59018,SmEu2Nb2N6,-1.24034
59019,Eu4Si10N16,-1.26938
59020,Na2Eu4Os2O12,-2.19977
59021,NaEu2ReO6,-2.40631
59022,Na2Eu4Ru2O12,-2.10531
59023,Na3SrEu2Sb3,-0.81969
59024,Na3YbEu2Sb3,-0.80077
59025,NdEu2NbO6,-3.08014
59026,Pr2Eu4Nb2O12,-3.07092
59027,Eu2ScNbO6,-3.17023
59028,Sm2Eu4Nb2O12,-3.12604
59029,Eu2TbNbO6,-3.14535
59030,Eu2TmNbO6,-3.19199
59031,Eu4Y2Nb2O12,-3.16477
59032,NdEu2NiPt2Pb3,-0.66794
59033,NdEu2OsO6,-2.53026
59034,NdEu2SbO6,-2.68186
59035,Nd2Eu4Ta2O12,-3.1899
59036,NdEu2PdPt2Pb3,-0.78001
59037,Eu2NpNiO6,-2.39556
59038,Eu2NiO4,-1.83327
59039,Eu4Ni2Os2O12,-1.7587
59040,Eu2NiPtO6,-1.54926
59041,Eu2ReNiO6,-1.92577
59042,Eu4Ni2Ru2O12,-1.74252
59043,Eu2NiSeO6,-1.51135
59044,Eu4Ta2Ni2O12,-2.40444
59045,Eu2TcNiO6,-1.87968
59046,Eu4Ni2Te2O12,-1.73783
59047,Eu4Ni2W2O12,-1.52884
59048,PrEu2NiPt2Pb3,-0.66964
59049,YbEu2NiPt2Pb3,-0.65621
59050,Eu2ZnNi2,-0.26098
59051,Eu4Ni6,-0.18561
59052,Eu4Ni14,-0.16325
59053,SrEu2NpO6,-3.10464
59054,Eu2TbNpO6,-3.2769
59055,Yb2Eu2P2O,-1.7918
59056,Sr2Eu2Sb2O,-1.61319
59057,Eu8O12,-2.28996
59058,Eu2PdO3,-2.25064
59059,Eu2PtO3,-2.12854
59060,Eu2VO3,-2.17716
59061,Eu4Pb2O8,-2.23939
59062,Eu2RuO4,-2.24804
59063,Eu8Si4O16,-3.02935
59064,Eu8Sn4O16,-1.59975
59065,Eu2TiO4,-3.17678
59066,Eu2VO4,-2.51463
59067,Eu4Te2O10,-2.22717
59068,Eu2ScOsO6,-2.58113
59069,Eu2TbOsO6,-2.56377
59070,Eu4Tm2Os2O12,-2.63825
59071,Eu2YOsO6,-2.56227
59072,YbEu2OsO6,-2.43367
59073,PrEu2SbO6,-2.66474
59074,Pr2Eu4Ta2O12,-3.16673
59075,Eu2ZnPtO6,-1.91794
59076,Eu2PuSbO6,-2.4979
59077,Eu2ScReO6,-2.7642
59078,SrEu2ReO6,-2.56434
59079,Eu4Tm2Re2O12,-2.75534
59080,Eu2VReO6,-2.25448
59081,Eu4Y2Re2O12,-2.70809
59082,YbEu2ReO6,-2.68217
59083,Eu4Zn2Re2O12,-2.28086
59084,Eu4Ta2Rh2O12,-2.56362
59085,Eu4Zn2Rh2O12,-1.98911
59086,Eu2ScRuO6,-2.59026
59087,Eu4Tb2Ru2O12,-2.62128
59088,Eu2TiRuO6,-2.61586
59089,Eu4Tm2Ru2O12,-2.66354
59090,Eu4Y2Ru2O12,-2.61447
59091,Yb2Eu4Ru2O12,-2.5115
59092,Eu2ScSbO6,-2.73922
59093,Sm2Eu4Sb2O12,-2.72119
59094,Eu2TbSbO6,-2.74207
59095,Eu4Tm2Sb2O12,-2.77924
59096,Eu4Y2Sb2O12,-2.75385
59097,Eu4Sc2Ta2O12,-3.29135
59098,YbEu2SeO6,-2.32059
59099,Sm2Eu4Ta2O12,-3.22031
59100,SrEu2TcO6,-2.49758
59101,Eu4Tb2Ta2O12,-3.26884
59102,Eu4Ta2Ti2O12,-3.14341
59103,Eu4Ta2Tl2O12,-2.54095
59104,Eu4Tm2Ta2O12,-3.31699
59105,Eu4Ta2V2O12,-2.77255
59106,Eu4Y2Ta2O12,-3.27417
59107,Eu2TiTcO6,-2.72961
59108,Eu2ZnTcO6,-2.21909
59109,Eu2ZnTeO6,-2.08793
59110,Eu2VWO6,-1.87315
59111,YbEu2WO6,-2.32827
59112,Eu2ZnWO6,-1.88509
59113,Eu8P8O28,-2.88339
59114,SrEu2Ti2O7,-3.23542
59115,Eu4Ta4O14,-3.15643
59116,Eu4V4O14,-2.24767
59117,SrEu2V2O8,-2.41721
59118,Eu2Si2OsRh,-0.72321
59119,Eu2Si2OsRu,-0.62166
59120,Eu4Zn2P4,-1.01678
59121,Eu4Zn4P6,-0.85695
59122,Eu8Pb4,-0.53431
59123,Eu2ZnPb,-0.46639
59124,PrEu2PdPt2Pb3,-0.7818
59125,PrEu2Pt2RhPb3,-0.73429
59126,PrEu2Pt3Pb3,-0.792
59127,YbEu2Pt2RhPb3,-0.7263
59128,Eu2PdPt,-0.78194
59129,Eu2Sn4PdRh,-0.70913
59130,Eu2Tl4PdRh,-0.39618
59131,Eu4Sn10Pd6,-0.69379
59132,Eu2Sn4PtRh,-0.74406
59133,Eu4Sn2Pt4,-0.9576
59134,Eu4Tl2Pt4,-0.76622
59135,Eu2ZnPt2,-0.8993
59136,Eu4Si10Pt6,-0.89392
59137,Eu4Sn10Pt6,-0.76533
59138,SrEu2Pt9,-0.78226
59139,Eu2Si2RuRh,-0.80455
59140,Eu2SiRh3,-0.69839
59141,Eu2SnRh3,-0.64768
59142,SmEu2S3,-2.13651
59143,Eu2TbS3,-2.13608
59144,Eu2TmS3,-2.10522
59145,Eu4Si2S8,-1.54438
59146,Eu8Sn4S16,-1.40901
59147,Eu4Sb2,-0.90571
59148,Eu4Zn2Sb4,-0.8466
59149,Eu16Sb24,-0.83944
59150,SmEu2Se3,-1.98756
59151,Eu2TbSe3,-1.96811
59152,Eu2TmSe3,-1.931
59153,Eu2YSe3,-1.96269
59154,Eu4Si2Se8,-1.33518
59155,Eu16Sn8Se40,-1.16993
59156,Eu8Si4,-0.46132
59157,Eu8Sn4,-0.42104
59158,Eu2ZnSn,-0.5291
59159,Eu2TmTe3,-1.52316
59160,Eu8Tl4,-0.34284
59161,Eu6Ga2O8F2,-2.77858
59162,Eu6Fe2N6,-0.84906
59163,Eu3Fe2O5,-1.77165
59164,Eu3Fe2O6,-1.85417
59165,Eu3Fe2O7,-1.87747
59166,Eu3Mg3GaHg2,-0.39696
59167,Eu3Mg3GaPb2,-0.43116
59168,Eu3Mg3GaSn2,-0.51047
59169,Eu6Ga2N6,-0.85176
59170,Eu12Ga4P12,-1.04325
59171,Eu6Ga4,-0.40737
59172,Eu6Ga4N8,-0.70255
59173,Eu6Ga4P8,-0.90559
59174,Eu6Ga8Ge12,-0.43529
59175,Eu3Ga4Ni4,-0.49677
59176,Eu9Ga12O27,-2.37814
59177,Eu3Ga4Ru4,-0.3328
59178,Eu12Ge4O4,-1.5586
59179,Li4Eu3Ge2N6,-0.65788
59180,Eu6Ge4N4,-0.82362
59181,Eu3Ge4Ir4,-0.68014
59182,Eu6Ge10,-0.62532
59183,Eu12Mg20Ge20,-0.50682
59184,Eu3H12Ir2,-0.6085
59185,Eu3Hg2Sb4,-0.69547
59186,Eu3SbI3,-1.42107
59187,Eu3Mg3InPb2,-0.43393
59188,Eu3Mg3InSn2,-0.50747
59189,Eu3InO,-1.43081
59190,Eu12In4P12,-1.00215
59191,Eu6In4P8,-0.8633
59192,Eu3Mg3IrRh2,-0.44248
59193,Eu6Ir2O12,-2.37631
59194,Eu6Si4Ir4,-0.75707
59195,Eu3Si4Ir4,-0.83582
59196,Li12Eu12Te8O48,-2.17472
59197,Li4Eu3Si2N6,-0.99408
59198,Li4Eu3P4,-0.97405
59199,Li4Eu3Sb4,-0.88204
59200,Eu3MgNb2O9,-2.94984
59201,Eu3MgTa2O9,-3.08846
59202,Eu3Mg3Sn2Pb,-0.52683
59203,Eu12Mg20Si20,-0.40247
59204,Eu6Mn2N6,-0.94328
59205,Eu6Mo2O12,-2.16965
59206,Eu12Re12Mo8N48,-0.58731
59207,Eu12Mo8W12N48,-0.73306
59208,Eu12Mo12W8N48,-0.72925
59209,Eu3PN,-0.95829
59210,Eu3PbN,-0.82044
59211,Eu6Sb2N2,-1.08603
59212,Eu3SnN,-0.8666
59213,Eu12Nb8Re12N48,-0.75415
59214,Eu12Re8W12N48,-0.62871
59215,Eu12Re12W8N48,-0.63304
59216,Eu12Re20N48,-0.46731
59217,Eu12W20N48,-0.77433
59218,Eu24N16,-0.69639
59219,Eu6V2N6,-1.08276
59220,Eu3Nb2N6,-1.12362
59221,Na2Eu6Ru2O12,-2.12163
59222,Eu3Ta2NiO9,-2.635
