,composition,Formation Energy (eV/atom)
19841,Ho2B2H16S2O20,-1.99895
19842,Tb2B2H16S2O20,-1.99928
19843,Tm2B2H16S2O20,-2.00092
19844,Y2B2H16S2O20,-1.99299
19845,HfBIrRu2,-0.68527
19846,Hf2BIr6,-0.84006
19847,Hf4B2Pb2,-0.44593
19848,Hf2BRh6,-0.89656
19849,Hf4B2S2,-1.29823
19850,Hf10Sn6B2,-0.48946
19851,Hf6BI12,-1.07639
19852,Hf18B2Mo8,-0.22757
19853,Hf18Re8B2,-0.37848
19854,Hg2B2Pt6,-0.22577
19855,Ho2B2Ir2N2,-1.15291
19856,Ho2Ni2B2N2,-1.17324
19857,Ho2Ni8B2,-0.53047
19858,Ho6B6O18,-3.63039
19859,Ho3B3Pt6,-1.00725
19860,HoBPt3,-0.90328
19861,HoBRh3,-0.83481
19862,Ho4B4Ru8,-0.58768
19863,Ho2Tm2BI5,-1.22116
19864,Y2Ho2BI5,-1.25548
19865,Ho2BIr6,-0.671
19866,Ho2BPd6,-0.80919
19867,Ho2BPt6,-0.96447
19868,Ho2BRh6,-0.79216
19869,Ho4BI5,-1.23674
19870,Sr8B4I4N8,-1.5193
19871,Yb2BIN2,-1.58113
19872,B2Pb12I2O14,-1.71782
19873,Sc7BI12,-1.3106
19874,Ti6BI12,-0.9934
19875,Zr6BI12,-1.153
19876,B2I6,-0.26816
19877,Pr2Nd2BI5,-1.25877
19878,Nd2Sm2BI5,-1.23867
19879,Nd2Y2BI5,-1.25818
19880,Nd4BI5,-1.24964
19881,Pm4BI5,-1.25503
19882,Pr2Sm2BI5,-1.24843
19883,Pr2Y2BI5,-1.26839
19884,Pr4BI5,-1.27192
19885,Sc4BI5,-1.21149
19886,Sm2Y2BI5,-1.25401
19887,Sm4BI5,-1.23443
19888,Tm4BI5,-1.20318
19889,Y4BI5,-1.27168
19890,InNiBRh2,-0.40946
19891,In2B2O6,-2.55633
19892,InBRh3,-0.44789
19893,In2Ni6B,-0.24449
19894,In4B2P6O24,-2.63571
19895,In2BPd6,-0.45705
19896,In2BPt6,-0.39432
19897,In2BRh6,-0.43032
19898,B2Ir2,-0.267
19899,K2B2Ir2,-0.31088
19900,La2B2Ir2N2,-1.11919
19901,Li4B4Ir4,-0.50135
19902,Mg6B6Ir6,-0.51393
19903,Nd2B2Ir2N2,-1.0953
19904,Pr2B2Ir2N2,-1.07386
19905,Sm2B2Ir2N2,-1.10959
19906,Tb2B2Ir2N2,-1.14803
19907,Y2B2Ir2N2,-1.1367
19908,Ni4B4Ir4,-0.27887
19909,B4Ir4Pd4,-0.28384
19910,B4Ir4Pt4,-0.26888
19911,Rb2B2Ir2,-0.28461
19912,YBIrRh2,-0.77685
19913,ZrBIrRu2,-0.63988
19914,LiYBIr2,-0.66111
19915,Mg4B2Ir4,-0.53202
19916,Zn2B2Ir4,-0.32824
19917,Zn12B6Ir12,-0.30973
19918,Sc2BIr6,-0.77818
19919,Tb2BIr6,-0.63395
19920,Th2BIr6,-0.71118
19921,Ti2BIr6,-0.67208
19922,Tm2BIr6,-0.7104
19923,Y2BIr6,-0.64589
19924,Zr2BIr6,-0.75928
19925,K4Li8B4O12,-2.51078
19926,K4Mg4B4O12,-2.82213
19927,KNa2BN2,-0.67865
19928,K2Rb2Na2B2P4,-0.40896
19929,K2Na4B2O6,-2.32585
19930,K6B6O12,-2.71535
19931,K4Si8B4O24,-3.1432
19932,K4Zn4B4P8O32,-2.70566
19933,K4B4S8O32,-2.20229
19934,K2B2Pt6,-0.30903
19935,K6B6S12,-1.13782
19936,K6B6Se12,-0.90121
19937,K4Li2B2O6,-2.40839
19938,K8Li4B4P8O32,-2.80488
19939,K4Li2B2S6,-1.31342
19940,K8Li12B4P16O56,-2.79646
19941,K4Na2B2P4,-0.41011
19942,K4Na2B2Se6,-1.13103
19943,K4Rb2B2P4,-0.39545
19944,K6B2Sb8O26,-2.1853
19945,K12B4O12,-2.13393
19946,K6B2P4,-0.39854
19947,K12B4S12,-1.30428
19948,K12B4Se12,-1.15207
19949,K20B4S16O64,-2.28211
19950,La8B8Mo8O48,-2.92139
19951,La2Ni2B2N2,-1.06245
19952,La2B2Rh2N2,-1.1855
19953,La2B2Ru2N2,-1.06019
19954,La6B6N12,-1.62809
19955,La2Ni6B2Pd2,-0.54489
19956,La2Ni6B2Pt2,-0.59392
19957,La2Ni8B2,-0.44961
19958,La4B4O12,-3.59631
19959,La3Si3B3O15,-3.50968
19960,La8B8Te8O40,-2.82757
19961,La2B2Pd2Pt6,-0.79334
19962,LaBPdRh2,-0.71338
19963,La2B2Pd8,-0.64183
19964,La3B3Pt6,-0.96018
19965,LaBPt3,-0.85873
19966,La2B2Pt8,-0.81035
19967,LaBRh3,-0.74284
19968,La4B4S12,-1.68179
19969,La6B2W2O18,-3.44222
19970,La12B2N6O12,-3.05467
19971,Li4B4,-0.20306
19972,Li3Mg3B3O9,-2.92615
19973,Li3Mn3B3O9,-2.56582
19974,Li8Ni8B8,-0.3266
19975,Li3Ni9B3,-0.27957
19976,Li4B4O8,-2.80904
19977,Rb4Li2B2O6,-2.35319
19978,Sr4Li4B4O12,-3.05685
19979,Li3Yb3B3O9,-3.1571
19980,Li2Zn2B2O6,-2.48587
19981,LiSiBO4,-3.05322
19982,Li4U4B4O20,-3.25579
19983,Li4B4S8O32,-2.18219
19984,Li3B3Pd9,-0.3949
19985,Li3B3Pt9,-0.50145
19986,Li4B4Rh4,-0.47892
19987,Li4B2,-0.09436
19988,Na8Li16B8O24,-2.53161
19989,Na2Li4B2P4O16,-2.79491
19990,Li8B4Pd12,-0.469
19991,Li4B2Pt4,-0.59305
19992,Li8B4Pt12,-0.6112
19993,Li12B4N8,-1.01682
19994,Rb8Li12B4P16O56,-2.7935
19995,Li12B4O12,-2.61476
19996,Li12B4S12,-1.29261
19997,Lu2Ni8B2,-0.54429
19998,Lu6B6O18,-3.64833
19999,Lu3B3Pt6,-1.01093
20000,LuBRh3,-0.86507
20001,Mg4Sc4B4O16,-3.41493
20002,Mg2B2Pd6,-0.4884
20003,Mg2B2Pt6,-0.57916
20004,Mg6B6Rh6,-0.55672
20005,Mg2B2Rh4,-0.61286
20006,Mg4B2Rh4,-0.62002
20007,Mg2BRh6,-0.48168
20008,Mg16B2Pt8,-0.67712
20009,Mg16B2Rh8,-0.50265
20010,Mn4B4,-0.53135
20011,Mn4B4Mo4,-0.5208
20012,Mn3Nb3B3,-0.6069
20013,Mn4B4Pb4O16,-2.29514
20014,Sr4Mn4B4O16,-2.8493
20015,Ta3Mn3B3,-0.63313
20016,Mn3V3B3,-0.66786
20017,Mn8B4,-0.42552
20018,Mn8B4O16,-2.40989
20019,Mn2BPd6,-0.24621
20020,Mn2BPt6,-0.27485
20021,Mn2BRh6,-0.2623
20022,Mn12B4O20,-2.32833
20023,B4Mo4,-0.60869
20024,Nd4B4Mo4O24,-2.88135
20025,Re4B2Mo2,-0.27555
20026,Tc4B2Mo2,-0.32652
20027,B2N2,-1.46351
20028,Nd2Ni2B2N2,-1.06402
20029,Nd2B2Rh2N2,-1.16001
20030,Nd2B2Ru2N2,-1.0627
20031,Np2Ni2B2N2,-0.8919
20032,Pa2Ni2B2N2,-1.18303
20033,Pr2Ni2B2N2,-1.0316
20034,Pu2Ni2B2N2,-0.93426
20035,Sm2Ni2B2N2,-1.09319
20036,Tb2Ni2B2N2,-1.16085
20037,Th2Ni2B2N2,-1.19009
20038,Tm2Ni2B2N2,-1.18675
20039,U2Ni2B2N2,-1.05889
20040,Y2Ni2B2N2,-1.13825
20041,Yb2Ni2B2N2,-1.04807
20042,Pr2B2Rh2N2,-1.1412
20043,Pr2B2Ru2N2,-1.03472
20044,Pu2B2Rh2N2,-0.93482
20045,Sm2B2Rh2N2,-1.17212
20046,Tb2B2Rh2N2,-1.2153
20047,Y2B2Rh2N2,-1.20466
20048,Yb2B2Rh2N2,-1.1077
20049,Sm2B2Ru2N2,-1.07962
20050,U2B2N2,-1.2969
20051,RbNa2BN2,-0.64962
20052,Na12B4N8,-0.67931
20053,Nd6B6N12,-1.59245
20054,Pr6B6N12,-1.55465
20055,Sm6B6N12,-1.62691
20056,Sr3BN3,-1.10677
20057,Yb3BN3,-1.41894
20058,BN5O14,-0.92528
20059,Pa6B2N12,-1.6897
20060,Na6B6O12,-2.67933
20061,Na4Sr4B4O12,-2.94683
20062,NaSiBO4,-3.00052
20063,Na4U4B4O20,-3.23288
20064,Na2B2S4O16,-2.1746
20065,Na2Si6B2O16,-3.15258
20066,Rb4Na2B2P4,-0.40679
20067,Na2B2Pd6,-0.30264
20068,Na2B2Pt6,-0.4313
20069,Na6B6S12,-1.04311
20070,Rb2Na4B2O6,-2.30514
20071,Na4U2B2O10,-3.06049
20072,Na4B2Pt4,-0.35614
20073,Na12B4O12,-2.33099
20074,Na12B4P8O32,-2.74182
20075,Na6B2Se2S4,-1.17113
20076,Na6B2S6,-1.2267
20077,Na6B2Se6,-1.05321
20078,Na20B4S16O64,-2.22964
20079,Nb2B2,-0.86072
20080,Nb2Ni2B2,-0.62329
20081,Nb4Ni8B4O24,-2.31561
20082,Nb2B2O8,-2.98896
20083,Nb12B12Os12,-0.58186
20084,Nb2B2S2,-1.08662
20085,Nb2BRh6,-0.58808
20086,Nb2BRu6,-0.39804
20087,Nb10Si6B2,-0.7365
20088,Nd2Ni8B2,-0.45586
20089,Nd6B6O18,-3.5382
20090,Nd2B2Pd2Pt6,-0.76776
20091,Nd2B2Pd8,-0.62298
20092,Nd3B3Pt6,-0.94195
20093,NdBPt3,-0.84488
20094,Nd2B2Pt8,-0.77849
20095,NdBRh3,-0.73096
20096,Nd4B4S12,-1.59173
20097,Nd2BPd6,-0.72246
20098,Nd6B2W2O18,-3.40834
20099,NiBPt,-0.30335
20100,ScNiBRh2,-0.75264
20101,YNiBRh2,-0.72386
20102,Ta4Ni4B4,-0.60833
20103,Ni4B2,-0.34667
20104,V4Ni8B4O20,-2.09102
20105,Ni4B2Pt2,-0.28997
20106,ScNi2BRu,-0.57659
20107,Ni12B4,-0.31615
20108,Ni6B2O10,-1.67531
20109,Pr2Ni6B2Pd2,-0.52906
20110,Pr2Ni6B2Pt2,-0.57708
20111,Sm2Ni6B2Pt2,-0.61525
20112,Zn4Ni6B2,-0.30856
20113,Pa2Ni8B2,-0.5232
20114,Pr2Ni8B2,-0.43807
20115,Pu2Ni8B2,-0.33327
20116,Sm2Ni8B2,-0.48091
20117,Tb2Ni8B2,-0.52173
20118,Th2Ni8B2,-0.54289
20119,Tm2Ni8B2,-0.53861
20120,Y2Ni8B2,-0.51422
20121,Yb2Ni8B2,-0.46177
20122,Ni6BP2,-0.45403
20123,Sc2Ni6B,-0.58203
20124,Si2Ni6B,-0.49086
20125,Pr28B4P8O68,-3.62953
20126,Rb6B6O12,-2.68404
20127,Y2B2Se2O4,-2.89331
20128,Tl8B8O16,-2.26291
20129,Sr12B2P10O40,-3.31667
20130,Sr6B2P2O6,-2.62166
20131,Pm2B2O6,-3.54142
20132,Pr4B4O12,-3.51497
20133,Pu6B6O18,-3.25952
20134,Rb6B2O6,-2.09449
20135,Sc2B2O6,-3.51119
20136,Sm6B6O18,-3.57127
20137,Tb6B6O18,-3.61892
20138,Tl2B2O6,-2.01144
20139,Tl6B2O6,-1.69021
20140,Tm6B6O18,-3.64534
20141,V2B2O6,-2.72816
20142,Y6B6O18,-3.60072
20143,BPO4,-2.64753
20144,Ta2B2O8,-3.16536
20145,B3P3Pb3O15,-2.62368
20146,Sr3B3P3O15,-3.19555
20147,V6B2O10,-2.49433
20148,B4P4Pb16O32,-2.20565
20149,Rb2Zn2B2P4O16,-2.7058
20150,V4B4Pb16O32,-2.08102
20151,Sm8B8Sb16O64,-2.60427
20152,Tb8B8Sb16O64,-2.61918
20153,Pr6B2W2O18,-3.38572
20154,Sm6B2W2O18,-3.43377
20155,Tb6B2W2O18,-3.46761
20156,BOs,-0.25943
20157,PaBOs3,-0.3573
20158,Ta2BOs6,-0.29397
20159,U2BOs6,-0.22324
20160,BP,-0.37303
20161,BPS4,-0.69953
20162,Rb6B2P4,-0.38093
20163,Ti6BP2,-0.99816
20164,PaBRu3,-0.62088
20165,PaBS6,-1.07837
20166,PaSiB,-0.57876
20167,B2Rh6Pb2,-0.32739
20168,Sc3BPb,-0.54665
20169,Pr2B2Pd2Pt6,-0.7585
20170,B2Pd2Pt2,-0.27413
20171,B4Pd4Pt8,-0.24148
20172,B4Pd4Rh4,-0.35349
20173,YBPdRh2,-0.76254
20174,Ta2B2Pd2,-0.69718
20175,B2Pd4,-0.22312
20176,B4Pd12,-0.22708
20177,B2Pd6Pt2,-0.24026
20178,B2Pd8,-0.21366
20179,Pr2B2Pd8,-0.61533
20180,Sr4B4Pd16,-0.53477
20181,B4Pd20,-0.19558
20182,B2Pd12,-0.18171
20183,Pm2BPd6,-0.7143
20184,Pr2BPd6,-0.70132
20185,Sc2BPd6,-0.78801
20186,Sm2BPd6,-0.75291
20187,Tb2BPd6,-0.79913
20188,Tm2BPd6,-0.82535
20189,Y2BPd6,-0.78711
20190,Yb2BPd6,-0.73295
20191,Pm3B3Pt6,-0.92147
20192,PmBRh3,-0.73354
20193,Pr3B3Pt6,-0.91982
20194,PrBPt3,-0.82115
20195,Pr2B2Pt8,-0.76857
20196,PrBRh3,-0.7063
20197,Pr4B4S12,-1.58982
20198,B4Pt4Rh4,-0.36257
20199,YBPtRh2,-0.83725
20200,Ta2B2Pt2,-0.78311
20201,B2Pt4,-0.25899
20202,Pu3B3Pt6,-0.43573
20203,Sm3B3Pt6,-0.96103
20204,Tb3B3Pt6,-1.00084
20205,Tm3B3Pt6,-1.0162
20206,Y3B3Pt6,-0.9829
20207,Yb3B3Pt6,-0.90456
20208,SmBPt3,-0.86371
20209,TbBPt3,-0.89695
20210,ThBPt3,-0.90814
20211,TmBPt3,-0.91553
20212,UBPt3,-0.62014
20213,YBPt3,-0.88269
20214,Zn2B2Pt6,-0.39008
20215,Pu2B2Pt8,-0.33996
20216,Sr2B2Pt8,-0.64737
20217,Sc2BPt6,-0.95864
20218,Sm2BPt6,-0.9041
20219,Tb2BPt6,-0.94789
20220,Tm2BPt6,-0.98526
20221,Y2BPt6,-0.93539
20222,Yb2BPt6,-0.82299
20223,Rb6B6S12,-1.13644
20224,Rb4B4S12,-1.02968
20225,Rb6B6Se12,-0.90715
20226,Rb12B4S12,-1.28653
20227,Rb12B4Se12,-1.12769
20228,Re4Tc2B2,-0.2596
20229,Re4B2W2,-0.25222
20230,Re6B2,-0.18903
20231,Zr18Re8B2,-0.31422
20232,B2Rh2,-0.36518
20233,Zn2B2Rh4,-0.4859
20234,ScBRh3,-0.80952
20235,SmBRh3,-0.76507
20236,Sn2B2Rh6,-0.52662
20237,TbBRh3,-0.81749
20238,ThBRh3,-0.8777
20239,TlBRh3,-0.27849
20240,TmBRh3,-0.85348
20241,YBRh3,-0.81132
20242,Sc2BRh6,-0.82888
20243,Sn2BRh6,-0.52457
20244,Sn8B2Rh12,-0.59176
20245,Ta2BRh6,-0.62928
20246,Tb2BRh6,-0.76389
20247,Th2BRh6,-0.91185
20248,Ti2BRh6,-0.72764
20249,Tm2BRh6,-0.82472
20250,U2BRh6,-0.70856
20251,Y2BRh6,-0.76388
20252,Zr2BRh6,-0.84088
20253,BRu,-0.35457
20254,Sr2B2Ru2,-0.3644
20255,Ta12B12Ru12,-0.69338
20256,Tm4B4Ru8,-0.61607
20257,ThBRu3,-0.56437
20258,ZrBRu3,-0.5914
20259,Ta2BRu6,-0.43389
20260,U2BRu6,-0.47812
20261,B2S2,-0.70113
20262,Ta2B2S2,-1.08265
20263,Zr4B2S2,-1.32184
20264,BS14,-0.05738
20265,B16S32,-0.69399
20266,Tl6B6S12,-0.73949
20267,Tl6B2S6,-0.68677
20268,Ti6BSb2,-0.60735
20269,Zr10B2Sb6,-0.85195
20270,B2Se2,-0.41448
20271,Ta2B2Se2,-0.96202
20272,Tl6B6Se12,-0.58374
20273,Tl6B2Se6,-0.55416
20274,Ti6Si2B,-0.7308
20275,V10Si6B2,-0.63548
20276,Zr10Sn6B2,-0.69012
20277,Ta2B2,-0.86632
20278,Ta8B2Te16,-0.66842
20279,Tc4B2W2,-0.32579
20280,Tc6B2,-0.27615
20281,UTc3B,-0.29297
20282,Tm5BTe4,-1.22628
20283,Ti4B4,-0.97356
20284,Ti2B2W2,-0.69949
20285,V2B2,-0.90765
20286,B4W4,-0.49397
20287,B2W4,-0.45697
20288,Ba2Na2B10H2O19,-2.8755
20289,Ba4B20O34,-3.07686
20290,Ba6B20Br4O34,-3.04475
20291,B40H44C8,-0.21786
20292,CaLa2B10O19,-3.21935
20293,CaPr2B10O19,-3.19092
20294,Ce4Ni2B20,-0.68304
20295,B40H52Cl4,-0.2901
20296,Th4Co2B20,-0.69969
20297,Er6Co58Si8B20,-0.5073
20298,Cs4Na4B20O34,-2.86535
20299,Er3Ni19B10,-0.51329
20300,Th4Fe2B20,-0.69388
20301,B80H104,-0.2221
20302,B40H52I4,-0.22217
20303,K8B20H8O38,-2.62945
20304,B20H8Pb6O40,-2.50325
20305,K4B20H12O38,-2.52672
20306,Rb4B20H12O38,-2.52503
20307,Ho3Ni19B10,-0.5092
20308,Rb2Na2B20O32,-2.89797
20309,Na4Tl4B20O34,-2.73913
20310,Nd4Ni2B20,-0.64578
20311,Nd6Si8Ni58B20,-0.52791
20312,Th4Ni2B20,-0.67624
20313,B10Pb6O21,-2.54946
20314,Sr5B10Rh14,-0.61745
20315,Ba4B22H14O44,-2.63736
20316,B44H8C4Cl44,-0.92871
20317,B44H40S4I4,-0.29401
20318,B22H12N2O36,-2.45074
20319,Rb5Li6B11O22,-2.75402
20320,Ba2B24H24,-0.42676
20321,Ba7B12Ir12,-0.58705
20322,Cs3B12H12Br,-0.55236
20323,K6In8B24Se24Br2,-0.77614
20324,Mg2B24C4,-0.17077
20325,Ca2B24H24,-0.40198
20326,Cs3B12H12Cl,-0.56066
20327,Cs6In8B24Se24Cl2,-0.81094
20328,K6In8B24Se24Cl2,-0.78045
20329,Na4Co4B24O42,-2.71857
20330,Cs6In8B24Se24I2,-0.78096
20331,Na4Cu4B24O42,-2.66682
20332,DyB12,-0.35638
20333,ErB12,-0.35098
20334,GdB12,-0.36955
20335,Gd8Re13B12,-0.40486
20336,Mn2B24H20O48,-2.38529
20337,Sr2B24H24,-0.41612
20338,HoB12,-0.3488
20339,Rb6In8B24S24I2,-0.87902
20340,Rb6In8B24Se24I2,-0.766
20341,Sr8Li4B24O46,-3.10167
20342,LuB12,-0.34247
20343,Mg4Si8B48,-0.20521
20344,Na4Ni4B24O42,-2.7108
20345,NpB12,-0.32593
20346,PuB12,-0.3058
20347,ScB12,-0.28518
20348,TbB12,-0.35595
20349,TmB12,-0.34885
20350,UB12,-0.35502
20351,YB12,-0.34678
20352,B13C2,-0.13559
20353,Li2B26C4,-0.19586
20354,Ba4Zn4B14Pb2O31,-2.82451
20355,Ca7B14Rh20,-0.67892
20356,Ce8B28O54,-3.19128
20357,Li10B14Cl2O25,-2.80887
20358,Ho8Ni2B28,-0.70533
20359,Sr8B28O50,-3.13217
20360,K7Y2CdB15O30,-2.94312
20361,Rb7SrGd2B15O30,-3.00609
20362,Na8Li2B30O50,-2.87445
20363,Na2B30,-0.08366
20364,K4Ba2B32O52,-2.96543
20365,Cs4Cd6B32O56,-2.76804
20366,Rb4Cd6B32O56,-2.76261
20367,Mg10B16Ir19,-0.49713
20368,Li34Ni32B32,-0.33555
20369,Cs4Ba2Na4B36O60,-2.94918
20370,Cs4Na4B36Pb2O60,-2.86714
20371,Cs4Na4Sr2B36O60,-2.94628
20372,Rb4Na4B36Pb2O60,-2.8607
20373,K10B38O62,-2.90761
20374,Rb10B38O62,-2.9022
20375,Ba2Mg2Be4B4O12F4,-3.34164
20376,Ba2Be4B4O12,-3.19558
20377,Ba8Ca8B16O40,-3.28864
20378,BaCaB2Pt8,-0.65805
20379,BaCeB2Pt8,-0.70495
20380,BaB2F8,-3.60144
20381,Ba2Ga4B4O14,-2.83521
20382,Ba4B8H44N4,-0.50393
20383,Ba2B4H28N4,-0.48714
20384,Ba4B8H32,-0.53645
20385,Ba2Hf2B4O12,-3.47931
20386,BaB2IrRu,-0.49306
20387,BaB2Ir2,-0.59532
20388,BaLaB2Pt8,-0.71967
20389,Ba2Li8B4N8,-1.08093
20390,Ba4Mn4B8O20,-2.93788
20391,Ba6Na6Sc6B12O36,-3.24843
20392,Ba2Na2Y2B4O12,-3.25142
20393,BaNdB2Pt8,-0.70519
20394,Ba2U4B4O20,-3.48469
20395,Ba4B8S12O52,-2.3901
20396,Ba2B4S16O56,-2.00754
20397,Ba6B12O24,-3.18343
20398,BaB2PbO6,-2.6358
20399,BaSnB2O6,-2.91343
20400,Ba2Ti2B4O12,-3.3083
20401,Ba2Zr2B4O12,-3.40837
20402,Ba4Si8B8O32,-3.29008
20403,BaPrB2Pt8,-0.69846
20404,BaSmB2Pt8,-0.70784
20405,BaSrB2Pt8,-0.64166
20406,BaB2Rh2,-0.57383
20407,BaB2Ru2,-0.38095
20408,Ba2B4S8,-1.31927
20409,Ba2B4S12,-1.1293
20410,Ba2B4Se8,-1.04045
20411,Ba2B4Se12,-0.93719
20412,Ba4Ca2Si8B4O28,-3.39979
20413,Ba2CaB2O6,-3.29813
20414,Ba2CaB2Pt7,-0.75125
20415,Ba2CdB2O6,-2.90927
20416,Ba4Gd2B4Cl2O12,-3.38357
20417,Ba4Ho2B4Cl2O12,-3.41547
20418,Ba4Y2B4Cl2O12,-3.40195
20419,Ba2CrB2O6,-3.01199
20420,Ba2EuB2O6,-3.26357
20421,Ba2FeB2O6,-2.90633
20422,KBa2NaB2O6,-2.9
20423,Ba2MgB2O6,-3.19475
20424,Ba4Mg4B4Te2O20,-2.87376
20425,Ba2MnB2O6,-3.02079
20426,Ba8B8O20,-3.16933
20427,Ba2SrB2O6,-3.26308
20428,Ba2VB2O6,-3.00763
20429,Ba2YbB2O6,-3.34129
20430,Ba16Zn8B16O48,-2.98274
20431,Ba2SrB2Pt7,-0.72552
20432,Ba2YbB2Pt7,-0.77659
20433,Ba12B8N16,-1.22594
20434,Ba6B4O12,-3.19417
20435,Ba3B2PtRh6,-0.52577
20436,Ba3B2Pt7,-0.68484
20437,Ba3B2Rh7,-0.44832
20438,Be2B4,-0.10943
20439,Mg4Be2Co10B4,-0.29765
20440,Be2Fe4B4,-0.46604
20441,Be8B16H64,-0.21636
20442,Mg4Be2B4Ir10,-0.5431
20443,Mn4Be2B4Ir10,-0.33681
20444,Sc4Be2B4Ir10,-0.82979
20445,Ti4Be2B4Ir10,-0.73676
20446,Mg4Be2B4Rh10,-0.64769
20447,Mn4Be2B4,-0.50075
20448,Na4Be2B4O10,-2.80129
20449,Sr4Be4B8O20,-3.20274
20450,Sc4Be2B4Rh10,-0.85929
20451,Be2Tc4B4,-0.39656
20452,K2Ca2Be4B4O12F2,-3.17929
20453,K2Sr2Be4B4O12F2,-3.17037
20454,Bi3B6O12F3,-2.69565
20455,Zn4Bi8B8O28,-2.26414
20456,Bi16B8O36,-2.15087
20457,B2BrCl4F,-1.58769
20458,B2BrCl5,-1.31705
20459,Gd10B2Br15,-1.86274
20460,Ce6B2C3Br3,-1.02485
20461,La6B2C3Br3,-1.0707
20462,Nd6B2C3Br3,-1.01234
20463,Pr6B2C3Br3,-1.00105
20464,Sm6B2C3Br3,-1.03041
20465,B2Br3Cl3,-1.18409
20466,B2Br5Cl,-1.04839
20467,CeNiB2RhC,-0.6254
20468,CeNi2B2C,-0.56475
20469,CeB2Rh2C,-0.66236
20470,PaCo2B2C,-0.56792
20471,ThCo2B2C,-0.53354
20472,Dy8B16C8,-0.56992
20473,DyNi2B2C,-0.58574
20474,Dy2Ni2B2CN,-0.8401
20475,Er8B16C8,-0.58897
20476,ErNi2B2C,-0.5974
20477,Er2Ni2B2CN,-0.87427
20478,GdNiB2RhC,-0.62754
20479,GdNi2B2C,-0.56528
20480,GdB2Rh2C,-0.66204
20481,Ho8B16C8,-0.57277
20482,HoNi2B2C,-0.5882
20483,Ho2Ni2B2CN,-0.85435
20484,La8B4C2I10,-1.27513
20485,ThB2Ir2C,-0.64053
20486,LaNiB2RhC,-0.59704
20487,LaNi2B2C,-0.50193
20488,LaB2Rh2C,-0.66065
20489,Lu4B8C4,-0.61673
20490,LuNi2B2C,-0.60328
20491,Nd2Ni2B2CN,-0.72478
20492,Sm2Ni2B2CN,-0.7622
20493,Tm2Ni2B2CN,-0.87514
20494,Y2Ni2B2CN,-0.82264
20495,NdNiB2RhC,-0.59883
20496,NdNi2B2C,-0.52109
20497,NdB2Rh2C,-0.64991
20498,PrNiB2RhC,-0.58213
20499,SmNiB2RhC,-0.61379
20500,TbNiB2RhC,-0.64116
20501,YNiB2RhC,-0.62723
20502,PrNi2B2C,-0.49983
20503,SmNi2B2C,-0.54412
20504,TbNi2B2C,-0.5822
20505,ThNi2B2C,-0.5778
20506,TmNi2B2C,-0.59897
20507,UNi2B2C,-0.46621
20508,YNi2B2C,-0.56753
20509,YbNi2B2C,-0.48315
20510,NpB2Pt2C,-0.34589
20511,PaB2Pt2C,-0.57843
20512,PaB2Rh2C,-0.65135
20513,PrB2Rh2C,-0.638
20514,Pu3B6C3,-0.36957
20515,SmB2Rh2C,-0.6573
20516,ThB2Rh2C,-0.69972
20517,Tb8B16C8,-0.56458
20518,Th3B6C3,-0.58622
20519,Tm8B16C8,-0.59689
20520,Y4B8C4,-0.55628
20521,Ca2B4C4,-0.41123
20522,Ce2B4C4,-0.51995
20523,Dy2B4C4,-0.53815
20524,DyErNi2B2C2,-0.52821
20525,GdDyNi2B2C2,-0.47481
20526,DyHoNi2B2C2,-0.51871
20527,TbDyNi2B2C2,-0.5075
20528,DyYNi2B2C2,-0.50487
20529,Er2B4C4,-0.54164
20530,GdErNi2B2C2,-0.48915
20531,HoErNi2B2C2,-0.53402
20532,ErTmNi2B2C2,-0.54902
20533,YErNi2B2C2,-0.5198
20534,Eu2B4C4,-0.45019
20535,Gd2B4C4,-0.52261
20536,GdHoNi2B2C2,-0.48057
20537,SmGdNi2B2C2,-0.42954
20538,GdTbNi2B2C2,-0.46925
20539,GdYNi2B2C2,-0.46702
20540,Ho2B4C4,-0.53394
20541,TbHoNi2B2C2,-0.51283
20542,HoTmNi2B2C2,-0.53855
20543,YHoNi2B2C2,-0.51011
20544,La2B4C4,-0.51188
20545,TmLuNi2B2C2,-0.56388
20546,Mg8B16C16,-0.17717
20547,Nd2B4C4,-0.50698
20548,TbYNi2B2C2,-0.49934
20549,Pr2B4C4,-0.49155
20550,Sm2B4C4,-0.51187
20551,Sr2B4C4,-0.38063
20552,Tb2B4C4,-0.53754
20553,Y2B4C4,-0.51793
20554,Yb2B4C4,-0.45932
20555,Ce6B2C3Cl3,-1.13479
20556,Ce6B2C3I3,-0.83624
20557,Th4B4C6,-0.49142
20558,Ca18B4C8Cl16,-1.58583
20559,Pa3B2C4,-0.58557
20560,Dy20B8C20,-0.46417
20561,CaCeNi6B2Pt2,-0.57862
20562,CaCeNi8B2,-0.43805
20563,CaCeB2Pt8,-0.72771
20564,CaDyNi8B2,-0.43962
20565,CaErNi8B2,-0.43987
20566,Ca8B16F64,-3.56477
20567,CaGdNi8B2,-0.4314
20568,Ca4B8H56N8,-0.46909
20569,Ca2B4H16,-0.49048
20570,CaHfB2O6,-3.47291
20571,CaHoNi8B2,-0.44088
20572,Ca2B4Ir4,-0.67618
20573,CaLaNi6B2Pd2,-0.50877
20574,CaLaNi6B2Pt2,-0.56109
20575,CaLaNi8B2,-0.42303
20576,CaLaB2Pd2Pt6,-0.7376
20577,CaLaB2Pd6Pt2,-0.63291
