,composition,Formation Energy (eV/atom)
53691,DyHoIn2,-0.47412
53692,DyHoIn2Ni4,-0.46296
53693,DyHoIn2Pt4,-0.98183
53694,DyHoSc2In2,-0.381
53695,DyHoTm2In2,-0.35753
53696,DyHoZn2In2,-0.46987
53697,DyHoIn4Ni2,-0.44275
53698,DyHoIn4Pd2,-0.6468
53699,DyHoIr2,-0.83996
53700,Dy2Ho2Lu2Si6Rh2,-0.94551
53701,DyHoLu6,0.00079
53702,Dy2Ho2Mg2,-0.05697
53703,DyHoMg2,-0.06941
53704,DyHoMg2Rh4,-0.73425
53705,DyHoMg2Sn2,-0.54902
53706,DyHoTm2Mg2,-0.05322
53707,DyHoMg6,-0.05784
53708,DyHoMn2Si2,-0.58203
53709,Tb2Dy2Ho2Se2S2N2O2,-2.38314
53710,Dy2Y2Ho2Se2S2N2O2,-2.38269
53711,Tb2Dy2Ho2S4N2O2,-2.42796
53712,Dy2Y2Ho2S4N2O2,-2.42763
53713,DyHoNb2Si2,-0.63689
53714,Dy2Ho2Ni4,-0.4607
53715,DyHoNi2Pb,-0.51869
53716,DyHoSi4Ni2,-0.83821
53717,DyHoNi2Sn,-0.61583
53718,DyHoTlNi2,-0.47851
53719,DyHoSO2,-3.26099
53720,DyHoTeO2,-3.01396
53721,Dy2Ho2Si4Os2,-0.80447
53722,DyHoSi4Os2,-0.73134
53723,Dy2Ho2Zn4Pb4,-0.40035
53724,Dy4Ho4Pd4,-0.63695
53725,DyHoSn2Pd4,-0.8872
53726,DyHoPd6,-0.89036
53727,Dy2Ho2Pt4,-1.29716
53728,DyHoSn2Pt4,-1.02099
53729,Sm2Dy2Ho2Si6Rh2,-0.92622
53730,Tb2Dy2Ho2Si6Rh2,-0.93928
53731,Dy2Ho2Tm2Si6Rh2,-0.94559
53732,Dy2Y2Ho2Si6Rh2,-0.94536
53733,Dy2Ho2Rh4,-0.89948
53734,DyHoZn2Rh4,-0.67957
53735,Dy2Ho2Si4Ru2,-0.86747
53736,DyHoSn2Ru2,-0.5647
53737,DyHoZnRu2,-0.37464
53738,DyHoS2,-1.99193
53739,DyHoSb2,-1.12307
53740,DyHoZr2Sb2,-0.79757
53741,DyHoSe6,-1.19956
53742,Dy2Ho2Si4,-0.83416
53743,DyHoTa2Si2,-0.60976
53744,Dy2Ho2Zn4Si4,-0.63821
53745,Dy2Ho2Zn4Sn4,-0.58703
53746,DyHoSn4,-0.58581
53747,DyHoTl4,-0.27186
53748,DyHoZn4,-0.39468
53749,DyHo2,-0.00141
53750,DyHo2Mg3ZnIn2,-0.34913
53751,DyHo2In3,-0.47219
53752,DyHo2In3Ir2Pd,-0.7643
53753,DyHo2In3Ni3,-0.51422
53754,DyHo2In3PdPt2,-0.97059
53755,DyHo2In3PdRh2,-0.78867
53756,DyHo2In3Pd3,-0.82683
53757,DyHo2In3Pt2,-0.90253
53758,DyHo2Sn3IrPd2,-0.91479
53759,DyHo2Lu4Te2Ir2,-0.94318
53760,DyHo2Mg3Ir2Pd,-0.70195
53761,DyHo2Mg3Ir2Pt,-0.78868
53762,DyHo2Mg3Ir2Rh,-0.6874
53763,DyHo2NiSn3Ir2,-0.80154
53764,DyHo2Zn3Ir2Pt,-0.80455
53765,Li3DyHo2Pb3,-0.4663
53766,DyHo2Tm2Lu2Ni2Te2,-0.68671
53767,DyHo2Lu3Te2Os,-0.74275
53768,DyHo2Mg3Tl2Zn,-0.3079
53769,Dy2Ho4Se2S2N2O2,-2.38877
53770,Dy2Ho4S4N2O2,-2.43477
53771,Dy2Ho4Se4N2O2,-2.3257
53772,DyHo2N3,-1.77917
53773,Nd6Dy2Ho4,-0.00482
53774,DyHo2NiRh2Pb3,-0.61407
53775,DyHo2NiSn3Pd2,-0.868
53776,DyHo2NiSn3Pt2,-0.9862
53777,DyHo2NiSn3Rh2,-0.84483
53778,DyHo2Ni9,-0.42507
53779,DyHo2Sc3Sb2Os,-0.74171
53780,DyHo2Tm3Sb2Os,-0.69355
53781,DyY3Ho2Sb2Os,-0.68884
53782,DyHo2Sc3Te2Os,-0.77359
53783,DyHo2Tm3Te2Os,-0.73235
53784,DyHo2P3,-1.62087
53785,DyHo2Pd2RhPb3,-0.71609
53786,DyHo2Rh3Pb3,-0.67025
53787,Pr3DyHo2Te2Pd,-0.84962
53788,DyHo2Sn3PdPt2,-1.05041
53789,DyHo2Sn3Pd2Rh,-0.94393
53790,DyHo2Sn3Pd2Ru,-0.83098
53791,DyHo2Sn3Pt2Rh,-1.06689
53792,DyHo2Sn3Pt3,-1.09707
53793,Dy2Ho4Si6Rh2,-0.94129
53794,DyHo2Sn3Rh3,-0.91519
53795,DyHo2Sc3Sb2Ru,-0.74258
53796,DyHo2Tm3Sb2Ru,-0.70573
53797,DyHo2S3,-1.98919
53798,DyHo2Sb3,-1.12008
53799,Dy2Ho4Tc2,-0.11553
53800,DyHo3Mg2,-0.05616
53801,DyHo3Ni4,-0.4651
53802,DyY2Ho3Sb2Os,-0.68754
53803,DyHo3P4,-1.62093
53804,DyHo3Pt4,-1.30094
53805,DyHo3Sb4,-1.11847
53806,DyHo3Si4,-0.83376
53807,DyHo4Lu2Te2Pd2,-0.85579
53808,DyHo6Te2Ir2,-0.92786
53809,DyHo6Ni2Te2,-0.67886
53810,DyHo6Te2Pd2,-0.84803
53811,Dy2Mn2I2,-0.65985
53812,Dy2Ni2I2,-0.88712
53813,Dy2I2O2,-2.7601
53814,Dy2S2I2,-1.8178
53815,Dy2Se2I2,-1.69325
53816,DyLuMn2I2,-0.65903
53817,DyTmMn2I2,-0.66143
53818,DyYMn2I2,-0.66167
53819,DyYNi2I2,-0.88527
53820,DyYI2O2,-2.74118
53821,Dy2S4I4,-1.06378
53822,SmDySbI2,-1.28492
53823,TbDySbI2,-1.26617
53824,DyTmSbI2,-1.22271
53825,DyYSbI2,-1.27123
53826,Dy2I6,-1.40623
53827,Dy4I12O36,-1.05126
53828,LiDyI4O12,-1.02335
53829,Rb6Dy2I12,-1.47076
53830,DySbI6,-0.87127
53831,DyYI6,-1.41016
53832,Dy2In2,-0.47542
53833,Dy4In4Ir4,-0.71402
53834,Li2DyIn,-0.29659
53835,Dy2Lu2In2,-0.35226
53836,Dy3Mg3In3,-0.39075
53837,NdDyMgIn,-0.32426
53838,PmDyMgIn,-0.32756
53839,SmDyMgIn,-0.32571
53840,DyTmMgIn,-0.3023
53841,Dy3In3Ni3,-0.51256
53842,Dy2In2Ni4,-0.46147
53843,SmDyInNi2,-0.50862
53844,TbDyInNi2,-0.53462
53845,DyTmInNi2,-0.54723
53846,DyYInNi2,-0.5338
53847,DyInNi4,-0.39395
53848,Dy3In3Pd3,-0.82699
53849,DyInPd2,-0.82714
53850,Dy3In3Pt3,-1.01346
53851,Dy2In2Pt4,-0.97985
53852,Dy4In4Rh4,-0.76827
53853,DyInRh2,-0.78141
53854,Dy2Sc2In2,-0.3804
53855,DyInTe2,-0.97477
53856,Dy2Tl2In2,-0.36971
53857,Dy2Tm2In2,-0.35805
53858,Dy2Zn2In2,-0.47388
53859,LaDyIn2,-0.50798
53860,LiDyIn2Rh4,-0.56241
53861,DyLuIn2Ni4,-0.46153
53862,DyLuIn2Pt4,-0.98233
53863,DyLuSc2In2,-0.37536
53864,DyMgIn2,-0.40159
53865,Nd2DyMg3ZnIn2,-0.36182
53866,Pr2DyMg3ZnIn2,-0.36045
53867,DyTm2Mg3ZnIn2,-0.33503
53868,NdDyIn2,-0.49333
53869,NdDyZn2In2,-0.48011
53870,Dy2In4Ni2,-0.44507
53871,TbDyIn2Ni4,-0.46001
53872,DyYIn2Ni4,-0.45675
53873,Dy2In4Pd2,-0.65039
53874,PmDyIn2,-0.49395
53875,PrDyIn2,-0.49388
53876,PrDyZn2In2,-0.47787
53877,SmDyIn2Pt4,-0.95993
53878,TbDyIn2Pt4,-0.97718
53879,DyTmIn2Pt4,-0.98442
53880,DyYIn2Pt4,-0.97664
53881,Dy2In4Rh2,-0.62481
53882,DyZnIn2Rh4,-0.60866
53883,DyTmSc2In2,-0.37847
53884,SmDyIn2,-0.49002
53885,SmDyZn2In2,-0.48096
53886,Sm10Dy2In4,-0.279
53887,DyYIn2,-0.49079
53888,DyIn3,-0.42783
53889,Tb2DyIn3Ir2Pd,-0.76076
53890,DyTm2In3Ir2Pd,-0.76255
53891,DyY2In3Ir2Pd,-0.75829
53892,La2DyMg3In3,-0.41379
53893,Nd2DyMg3In3,-0.40738
53894,DyTm2Mg3In3,-0.36655
53895,Tb2DyIn3NiRh2,-0.69735
53896,DyTm2In3NiRh2,-0.70063
53897,DyY2In3Ni3,-0.51323
53898,Tb2DyIn3PdPt2,-0.96866
53899,DyTm2In3PdPt2,-0.96708
53900,DyY2In3PdPt2,-0.9696
53901,Tb2DyIn3PdRh2,-0.78659
53902,Tb2DyIn3Pd3,-0.8266
53903,DyTm2In3Pd3,-0.82222
53904,DyY2In3Pd3,-0.83023
53905,Tb2DyIn3Pt2,-0.89707
53906,DyTm2In3Pt2,-0.90181
53907,DyY2In3Pt2,-0.89933
53908,DyY2In3Rh3,-0.76568
53909,DyTm2In3,-0.45155
53910,TbDyIn4Ni2,-0.44665
53911,DyYIn4Ni2,-0.45051
53912,DyYIn4Pd2,-0.65679
53913,Dy2In8Pt8,-0.72026
53914,DyIn5Ir,-0.36312
53915,DyIn5Rh,-0.42996
53916,DyIr,-0.82256
53917,Dy4Mg4Ir4,-0.68849
53918,Sr4Dy2Ir2O12,-2.41912
53919,Dy4Ir4Os4,-0.57284
53920,DySi2IrOs,-0.9301
53921,Dy2P2Ir2,-1.1968
53922,DyTm2Sn3IrPd2,-0.90957
53923,DyY2Sn3IrPd2,-0.91676
53924,PmDyIr,-0.62886
53925,DySi2IrRh,-1.11315
53926,Dy4Ir4Ru4,-0.58781
53927,DySi2IrRu,-1.03142
53928,Dy4Sb4Ir4,-0.89793
53929,Dy6Sc6Ir6,-0.78157
53930,Dy4Si4Ir4,-1.06442
53931,DySi2TcIr,-0.8989
53932,DySi3Ir,-0.78177
53933,Dy3Sn3Ir3,-0.85141
53934,Yb4Dy4Ir4,-0.67744
53935,Dy3Zn3Ir3,-0.69825
53936,DyZn4Ir,-0.42926
53937,Dy2Ir4,-0.82097
53938,DyLu6Ir2Se2,-1.08915
53939,DyLu6Te2Ir2,-0.94582
53940,DyTm2Mg3Ir2Pd,-0.70694
53941,DyY2Mg3Ir2Pd,-0.69076
53942,Sm2DyMg3Ir2Pt,-0.74734
53943,Tb2DyMg3Ir2Pt,-0.77831
53944,DyTm2Mg3Ir2Pt,-0.79441
53945,DyY2Mg3Ir2Pt,-0.77579
53946,Tb2DyMg3Ir2Rh,-0.67671
53947,DyTm2Mg3Ir2Rh,-0.69375
53948,Tb2DyNiIr2Pb3,-0.55624
53949,Tb2DyNiSn3Ir2,-0.79593
53950,DyTm2NiSn3Ir2,-0.80162
53951,DyTm2Zn3Ir2Pt,-0.81287
53952,DyY2Zn3Ir2Pt,-0.78628
53953,DySi2Ir2,-1.08553
53954,DyTi2Ir2,-0.82562
53955,DyNi2Ir3,-0.42133
53956,Dy2Si4Ir6,-0.96348
53957,DyThIr4,-0.82262
53958,DySi4Ir6,-0.85994
53959,Tb3DyIr8,-0.81295
53960,DyY3Ir8,-0.8092
53961,K2Dy2Mn2S6,-0.0264
53962,K4Dy4Mn4Se12,-1.3225
53963,KDyMo2O8,-1.6116
53964,K2Na2Dy2Nb2O10,-2.69532
53965,K2Na2Dy2Ta2O10,-2.80605
53966,KDyO2,-2.81522
53967,K8Dy8Se16O64,-1.59995
53968,KDyW2O8,-1.47482
53969,KDyS2,-1.89787
53970,K2Dy2Si2S8,-1.43764
53971,KDySe2,-1.76651
53972,K2Dy2Si2Se8,-1.23208
53973,KDyTe2,-1.39731
53974,K2RbDyV2O8,-2.1468
53975,K6Dy2Nb4S16,-1.29393
53976,K18Dy6Si12O42,-2.76296
53977,K3DyV2O8,-2.14077
53978,K6Dy2P4S16,-1.03909
53979,K6Dy2V4S16,-1.26359
53980,La2Dy2Zn4Pb4,-0.48629
53981,LaDyS2,-2.09491
53982,LaDyTl2,-0.39917
53983,La2DyMg3Tl3,-0.35636
53984,La2DyV2N6,-1.38574
53985,La2DyZn4Si4,-0.57461
53986,LiDyMo3O8,-1.18108
53987,LiDyNiSn,-0.58942
53988,LiDyNi2P2,-0.95936
53989,LiDyNi4,-0.33716
53990,Li4Dy4S4O4,-2.39337
53991,Li2Dy2P8O24,-2.52364
53992,Li4Dy4O8,-2.99395
53993,LiDyP2Pd2,-0.95804
53994,LiDyP2Rh2,-1.04079
53995,Li3Dy3Pb3,-0.4716
53996,LiDyPb2,-0.40034
53997,LiDySnPd,-0.80748
53998,LiDyS2,-1.86134
53999,Sr2Li2Dy2S6,-1.9579
54000,Li2Dy2Sb4,-0.78696
54001,LiDySe2,-1.70219
54002,Li3Dy3Si3,-0.598
54003,Li4Dy4Si8,-0.57255
54004,Li3Dy3Sn3,-0.65355
54005,LiDyTe2,-1.3001
54006,LiDyTl2,-0.3225
54007,Li2DyTl,-0.23286
54008,Li3DyP2,-1.01214
54009,Li3Yb2DyPb3,-0.48884
54010,Li3DySb2,-0.81923
54011,Li3Yb2DySn3,-0.60097
54012,DyLuMg2,-0.05456
54013,Dy2Lu2Ni4,-0.48547
54014,Dy4Lu4Os4,-0.32152
54015,Dy2Lu2Si4Os2,-0.81558
54016,Dy4Lu4Pd4,-0.66088
54017,Dy2Lu2Pt4,-1.31589
54018,DyLuSn2Pt4,-1.02054
54019,Dy2Tm2Lu2Si6Rh2,-0.94664
54020,Dy2Lu2Si4Ru2,-0.87808
54021,Dy2Lu2Zn4Si4,-0.61167
54022,Dy2Lu2Zn4Sn4,-0.54934
54023,Dy2Tm4Lu2,0.00177
54024,DyTm4Lu2Ni2Se2,-0.82639
54025,DyTm4Lu2Ni2Te2,-0.68684
54026,DyLu2Sc3Sb2Os,-0.724
54027,DyLu2Sc3Te2Os,-0.75094
54028,DyTm4Lu2Te2Pd2,-0.85295
54029,Dy2Lu4Si6Rh2,-0.94292
54030,DyLu2Sc3Sb2Ru,-0.72488
54031,DyLu2S3,-1.92118
54032,Dy2Tm2Lu4,0.00189
54033,DyTm2Lu3Te2Os,-0.72887
54034,DyTm2Lu4Ni2Te2,-0.68541
54035,DyTm2Lu4Te2Pd2,-0.84999
54036,DyLu6Ni2Te2,-0.68376
54037,DyLu6Te2Pd2,-0.8477
54038,DyLu6Te2Pt2,-1.03521
54039,DyLu6Te2Rh2,-0.8998
54040,DyTmLu6,0.00138
54041,DyYLu6,0.00117
54042,Dy2Mg2,-0.07233
54043,DyMgNi4,-0.39964
54044,DyMgPb2,-0.32393
54045,Dy3Mg3Pd3,-0.68581
54046,Dy4Mg4Pt4,-0.96339
54047,Dy3Mg3Rh3,-0.6657
54048,Dy2Mg2Rh4,-0.72513
54049,DyMgSn2Ru2,-0.38538
54050,Dy2Mg2Sn2,-0.55501
54051,Dy3Mg3Tl3,-0.32223
54052,DyMgTl2,-0.2608
54053,Dy2Tm2Mg2,-0.05307
54054,Dy2Y2Mg2,-0.07259
54055,Dy3Mg3Zn3,-0.26197
54056,Dy2Mg2Zn4,-0.33832
54057,DyMgZn4,-0.2947
54058,NdDyMg2,-0.08579
54059,DyMg2Ni9,-0.27503
54060,DyMg2Pb,-0.28846
54061,TbDyMg2Pb2,-0.40955
54062,DyTmMg2Pb2,-0.37666
54063,Dy2Mg4Pd2,-0.51661
54064,PmDyMg2,-0.08509
54065,PrDyMg2,-0.08706
54066,DyMg2Rh3,-0.65295
54067,DyMg2SnRh4,-0.70103
54068,DyMg2ZrRh4,-0.76403
54069,Dy4Mg8Ru4,-0.18608
54070,SmDyMg2,-0.08182
54071,TbDyMg2Sn2,-0.56081
54072,DyTmMg2Sn2,-0.5323
54073,DyTmMg2,-0.06129
54074,DyYTm2Mg2,-0.06121
54075,DyYMg2,-0.08579
54076,Dy2Mg6,-0.06188
54077,Nd2DyMg3Tl2Zn,-0.32412
54078,DyTm2Mg3PdRh2,-0.68611
54079,Pr2DyMg3Tl2Zn,-0.32307
54080,Tb2DyMg3PtRh2,-0.76042
54081,DyTm2Mg3Ru2Pt,-0.51476
54082,DyY2Mg3Ru2Pt,-0.49931
54083,Tb2DyMg3Rh3,-0.66176
54084,DyTm2Mg3Rh3,-0.67515
54085,DyY2Mg3Tl2Zn,-0.33119
54086,SmDyMg6,-0.07772
54087,DyYMg6,-0.0688
54088,Na2Dy2Mn2W2O12,-1.72083
54089,Na4Dy4Mn4S12,-1.36471
54090,Na4Dy4Mn4Se12,-1.23385
54091,Dy6Mn6O18,-2.36207
54092,DyMnSi2Os,-0.7112
54093,Rb2Dy2Mn2S6,-1.4549
54094,Rb2Dy2Mn2Se6,-1.32941
54095,Rb2Dy2Mn2Te6,-0.9923
54096,DyMnSi2Ru,-0.77619
54097,Dy2Mn2Tl2Se6,-1.05778
54098,Dy2Mn2Si2,-0.57928
54099,DyMnSi2Tc,-0.65829
54100,Dy4Mn4Tl4Te12,-0.74251
54101,Dy4Mn8O20,-1.8498
54102,DyMn2Si2,-0.63127
54103,Dy2Mo2N6,-0.94758
54104,RbDyMo2O8,-1.61759
54105,DyTlMo2O8,-1.4475
54106,Dy4Sb4Mo8O36,-1.46321
54107,DyN,-1.75327
54108,Tb2Dy2Y2Se2S2N2O2,-2.37727
54109,Tb4Dy2Se2S2N2O2,-2.37741
54110,Dy2Y4Se2S2N2O2,-2.37092
54111,Tb2Dy2Y2S4N2O2,-2.42103
54112,Tb4Dy2S4N2O2,-2.42129
54113,Dy2Y4S4N2O2,-2.41448
54114,Tb2Dy2Y2Se4N2O2,-2.31692
54115,Dy2Y4Se4N2O2,-2.31026
54116,Dy4Te4N4O24,-1.62057
54117,Tb2Dy2N4,-1.73154
54118,Dy4Tc4N8,-0.94992
54119,DyYN2,-1.74492
54120,DyZrN2,-1.77685
54121,Dy4N12O36,-1.03843
54122,Dy2Re2N6,-0.72931
54123,Tb2DyN3,-1.72439
54124,Dy2W2N6,-1.0665
54125,DyY2N3,-1.74219
54126,Dy2Nb4N8,-1.22481
54127,DyPu3N4,-1.41266
54128,Dy2Ta4N8,-1.40293
54129,Nd2DyV2N6,-1.35779
54130,Pr2DyV2N6,-1.34189
54131,Sm2DyV2N6,-1.38031
54132,Tb2DyV2N6,-1.40381
54133,Na4Dy4O8,-2.85674
54134,NaDyPd6O8,-1.13864
54135,NaDySe2O8,-1.54863
54136,NaDyW2O8,-1.46279
54137,NaDyPb6,-0.20051
54138,NaDyPt4,-0.81719
54139,NaDyS2,-1.86077
54140,Na4Dy4Zn4S12,-1.43363
54141,NaDySe2,-1.71276
54142,Na2Dy2Zn2Se6,-1.32184
54143,NaDyTe2,-1.32011
54144,NaDyTl2,-0.26464
54145,Na4Tb2Dy2O8,-2.84672
54146,Na12Dy4Si24O60,-2.80092
54147,Na10Dy2W8O32,-1.35424
54148,Dy2Nb2O8,-3.17135
54149,Sr4Dy2Nb2O12,-3.12248
54150,DyNbRu2,-0.34517
54151,Dy2Nb2Si2,-0.63501
54152,DyTmNb2Si2,-0.63779
54153,DyYNb2Si2,-0.64364
54154,DyNb6Sn6,-0.31021
54155,Nd2Dy2Si4Os2,-0.74546
54156,NdDySi4Os2,-0.73668
54157,Nd2Dy2Zn4Pb4,-0.44975
54158,Nd2Dy2Pt4,-1.21702
54159,NdDyS2,-2.02168
54160,Nd4Dy4S12,-2.09117
54161,NdDySb2Te2,-1.12592
54162,NdDySe2,-1.79775
54163,Nd2Dy2Zn4Si4,-0.6481
54164,Nd2Dy2Zn4Sn4,-0.6279
54165,NdDyTe6,-0.95525
54166,Nd2DyPt2RhPb3,-0.809
54167,Nd2DySn3Pd2Ru,-0.79834
54168,Nd2DyZn4Si4,-0.55919
54169,Dy4Ni4,-0.45213
54170,Dy4Ni4P4,-1.22335
54171,Dy3Ni3Pb3,-0.43542
54172,Tb2DyNiPd2Pb3,-0.65166
54173,DyY2NiPd2Pb3,-0.65257
54174,Tb2DyNiPt2Pb3,-0.75821
54175,DyY2NiPt2Pb3,-0.75676
54176,Tb2DyNiRh2Pb3,-0.61507
54177,DyTm2NiRh2Pb3,-0.60838
54178,DyY2NiRh2Pb3,-0.61309
54179,Tb2DyNiSn3Pt2,-0.98384
54180,DyTm2NiSn3Pt2,-0.9836
54181,DyY2NiSn3Pt2,-0.98392
54182,Tb2DyNiSn3Rh2,-0.84098
54183,DyTm2NiSn3Rh2,-0.84412
54184,DyNiSb,-0.90561
54185,Dy4Si4Ni4,-0.79407
54186,Dy2Si4Ni2,-0.84092
54187,DySi2TcNi,-0.76191
54188,Dy2Si6Ni2,-0.66045
54189,Dy3Ni3Sn3,-0.67259
54190,Dy12Ni12Sn24,-0.57607
54191,Dy4Zn4Ni4,-0.46886
54192,Dy2Zn4Ni2,-0.42746
54193,Dy2Si4Ni20,-0.43933
54194,Dy2Ni4,-0.45013
54195,DyNi2P2,-1.01662
54196,Dy2Y2Ni4P4,-1.22334
54197,TbDyNi2Pb,-0.51268
54198,DyTmNi2Pb,-0.52111
54199,DyYNi2Pb,-0.51102
54200,DyTm6Ni2Se2,-0.82081
54201,DySi2Ni2,-0.85703
54202,TbDySi4Ni2,-0.84389
54203,DyTmSi4Ni2,-0.82802
54204,DyYSi4Ni2,-0.84084
54205,YbDySi4Ni2,-0.75081
54206,TbDyNi2Sn,-0.60773
54207,DyTmNi2Sn,-0.62004
54208,DyYNi2Sn,-0.60693
54209,TbDyTlNi2,-0.47169
54210,DyTm6Ni2Te2,-0.6826
54211,DyThNi2,-0.45624
54212,DyTmTlNi2,-0.48149
54213,Dy2Tm2Ni4,-0.47534
54214,DyZn3Ni2,-0.39715
54215,Dy3Ni9,-0.41637
54216,Dy2Ni8P4,-0.83209
54217,DySiNi4,-0.61219
54218,SmDyNi4,-0.40523
54219,TbDyNi4,-0.44166
54220,DyTmNi4,-0.47448
54221,DyYNi4,-0.43392
54222,YbDyNi4,-0.46014
54223,DyZnNi4,-0.39008
54224,DyZn8Ni4,-0.3022
54225,DyNi5,-0.33051
54226,DyNi8P2,-0.53878
54227,DyTm3Ni8,-0.48689
54228,DySc2Ni9,-0.45383
54229,DyTm2Ni9,-0.44223
54230,DyNpO4,-3.34441
54231,Dy2P2Ru2O2,-2.0868
54232,Dy2Zn2P2O2,-1.90857
54233,Sr4DyRe2O12,-2.53861
54234,Dy2O4,-3.04791
54235,RbDyO2,-2.74583
54236,TbDySO2,-3.24948
54237,DyYSO2,-3.23556
54238,TbDyTeO2,-3.0096
54239,DyYTeO2,-2.99037
54240,Dy4Rh4O12,-2.22438
54241,Dy4V4O12,-2.58634
54242,Dy2P2O8,-3.10607
54243,Dy2Pa2O8,-3.79235
54244,Dy2Pd4O8,-1.65419
54245,DyPuO4,-3.2515
54246,Dy2Sb2O8,-2.43625
54247,Dy2Ta2O8,-3.3382
54248,Dy2V2O8,-2.52611
54249,Dy2Re2O10,-2.32662
54250,Sr4Dy2Os2O12,-2.53099
54251,Dy2Sb2Pb4O12,-1.94624
54252,Pr6Dy2O12,-3.44419
54253,Sr4Dy2Rh2O12,-2.35623
54254,Sr6Dy2Rh2O12,-2.60293
54255,Sr4Dy2Ru2O12,-2.49672
54256,Sr4Dy2Sb2O12,-2.75348
54257,Sr4Dy2Ta2O12,-3.24445
54258,Rb4Dy4S8O32,-2.14891
54259,RbDySe2O8,-1.59779
54260,RbDyW2O8,-1.48108
54261,DyTlSe2O8,-1.42224
54262,DyTc2O8,-1.95302
54263,DyTlW2O8,-1.31009
54264,Dy4P12O36,-2.59516
54265,PmDyOs,-0.14563
54266,DySi2OsRh,-0.95134
54267,DySi2OsRu,-0.82729
54268,DyTm2Sc3Sb2Os,-0.73405
54269,DyY2Sc3Sb2Os,-0.75424
54270,DyY3Tm2Sb2Os,-0.70346
54271,DyY2Tm3Sb2Os,-0.70959
54272,Dy2Si4Os2,-0.73589
54273,Sm2Dy2Si4Os2,-0.76854
54274,Tb2Dy2Si4Os2,-0.79456
54275,Dy2Tm2Si4Os2,-0.81386
54276,Dy2Y2Si4Os2,-0.80759
54277,Dy4Os8,-0.32092
54278,DySi2Os2,-0.73065
54279,SmDySi4Os2,-0.74127
54280,DyTmSi4Os2,-0.71846
54281,DyYSi4Os2,-0.73862
54282,DyP,-1.62052
54283,Dy4P4Pd4,-1.27224
54284,Dy4P4Pt4,-1.35661
54285,Dy4P4Rh4,-1.25249
54286,Dy3P3Ru3,-1.0887
54287,DySiPRu2,-1.03019
54288,Dy8P8S8,-1.57648
54289,Dy2P2Se6S2,-0.89597
54290,Dy2P2Se4S4,-0.94737
54291,Dy2P2S8,-1.05147
54292,Dy4P4Se4,-1.41997
54293,Dy2P2Se8,-0.8416
54294,DyP2Pt8,-0.64934
54295,DyPuP2,-1.38702
54296,DyP2Ru2,-1.04149
54297,Dy2Tl2P4Se12,-0.63689
54298,DyTc4P2,-0.71149
54299,DyThP2,-1.59515
54300,Tb2DyP3,-1.61911
54301,DyTm2P3,-1.61272
54302,DyY2P3,-1.62801
54303,Dy2Zn6P6,-0.60876
54304,Tb3DyP4,-1.61893
54305,DyY3P4,-1.6289
54306,Dy2P10,-0.53903
54307,DyPaRu2,-0.4949
54308,DyPaTc2,-0.21476
54309,Dy3Pd3Pb3,-0.72752
54310,Dy3Rh3Pb3,-0.67113
54311,DyRh2Pb,-0.57393
54312,Dy4Zn4Pb4,-0.40847
54313,Dy2Zr2Pb2,-0.40258
54314,Dy2Pb4,-0.37661
54315,Pr2Dy2Zn4Pb4,-0.4544
54316,Sm2Dy2Zn4Pb4,-0.43873
54317,Tb2Dy2Zn4Pb4,-0.41707
54318,Dy2Y2Zn4Pb4,-0.41913
54319,DyY2PdPt2Pb3,-0.83024
54320,Tb2DyPd2RhPb3,-0.72117
54321,DyY2Pd2RhPb3,-0.72241
54322,DyY2Pd2RuPb3,-0.60053
54323,Tb2DyPd3Pb3,-0.73057
54324,DyY2Pd3Pb3,-0.73203
54325,Yb2DyPd3Pb3,-0.72056
54326,Tb2DyPt2RhPb3,-0.82795
54327,DyY2Pt2RhPb3,-0.82659
54328,Yb2DyPt2RhPb3,-0.78198
54329,Tb2DyRh3Pb3,-0.6723
54330,DyY2Rh3Pb3,-0.67018
54331,Yb2DyRh3Pb3,-0.60347
54332,Dy4Pd4,-0.92552
54333,Dy2Sn2Pd2Pt2,-0.9682
54334,Sm2DySn3PdPt2,-1.03515
54335,Tb2DySn3PdPt2,-1.05082
54336,DyTm2Sn3PdPt2,-1.04554
54337,DyY2Sn3PdPt2,-1.05138
54338,Tb2DyTl3PdRh2,-0.61101
54339,DyY2Tl3PdRh2,-0.60889
54340,DySbPd,-1.12582
54341,Dy6Si6Pd6,-0.99842
54342,DySi2TcPd,-0.82485
54343,Dy3Sn3Pd3,-0.93745
54344,Dy4Tm4Pd4,-0.65144
54345,Dy4Y4Pd4,-0.63046
54346,Dy4Zn4Pd4,-0.75807
54347,Tb2DySn3Pd2Rh,-0.94411
54348,DyTm2Sn3Pd2Rh,-0.93953
54349,DyY2Sn3Pd2Rh,-0.9466
54350,DyTm2Sn3Pd2Ru,-0.82838
54351,DyY2Sn3Pd2Ru,-0.83066
54352,Dy4Si4Pd8,-0.98179
54353,DySi2Pd2,-0.94381
54354,Dy2Sn2Pd4,-0.8864
54355,DyY2Tm4Te2Pd2,-0.85683
54356,DyTm6Te2Pd2,-0.84933
54357,DyZn3Pd2,-0.63498
54358,DyPd3,-0.88559
54359,Tb2DySn3Pd3,-0.93788
54360,SmDySn2Pd4,-0.87214
54361,TbDySn2Pd4,-0.88448
54362,DyYSn2Pd4,-0.88659
54363,DyY3Pd4,-0.91353
54364,PmDyPd6,-0.84064
54365,DyPuPd6,-0.73545
