,composition,Formation Energy (eV/atom)
51910,LiSmCu2P2,-0.80467
51911,SrLiCu2P2,-0.63638
51912,LiTbCu2P2,-0.81084
51913,LiTmCu2P2,-0.79239
51914,LiYCu2P2,-0.80674
51915,LiCu2Pd,-0.22608
51916,LiTaCu2Se4,-0.69775
51917,Li6Cu12Si6,-0.22841
51918,Li2Cu4Sn2,-0.19123
51919,Li4Cu4S4O18,-1.45852
51920,Li2ZrCu2S4,-1.03856
51921,Li4ZnCu2Si,-0.21861
51922,NaLuCu2P2,-0.7287
51923,TmLuCu2S2O2,-2.06241
51924,TmLuCu2Se2O2,-2.01147
51925,TbLuCu2Te2O2,-1.8672
51926,TmLuCu2Te2O2,-1.86855
51927,YLuCu2Te2O2,-1.85496
51928,LuCu2P2,-0.69955
51929,PrLuCu2Sn2,-0.57632
51930,LuCu2Si2,-0.54734
51931,SmLuCu2Sn2,-0.58486
51932,Lu4Mg2Cu4,-0.2698
51933,Lu8Cu8O20,-2.338
51934,Lu4Tl2Cu4,-0.32338
51935,Tm4Lu3Cu2Te2,-0.56767
51936,Tm3Lu4Cu2Te2,-0.56961
51937,Lu10Cu4Sb2,-0.44051
51938,Lu10Cu4Te4,-0.67085
51939,TmLu6Cu2Te2,-0.56679
51940,Lu7Cu2Se2,-0.69105
51941,Lu7Cu2Te2,-0.55979
51942,Mg2Cu4,-0.14022
51943,Mg4Mn12Cu8O32,-1.12557
51944,Nd2Mg2Cu4,-0.19305
51945,Nd4Mg2Cu4,-0.19459
51946,Mg4V8Cu8O32,-1.40576
51947,MgCu2Pd3,-0.38058
51948,Pm4Mg2Cu4,-0.20854
51949,Pr4Mg2Cu4,-0.18303
51950,Mg2Cu4Si2S8,-0.71249
51951,Mg6Sc6Cu12,-0.22142
51952,Mg2Sc4Cu4,-0.23356
51953,Sm4Mg2Cu4,-0.21425
51954,Th2Mg2Cu4,-0.15552
51955,Tm4Mg2Cu4,-0.26491
51956,Y4Mg2Cu4,-0.25209
51957,Mg6Zr6Cu12,-0.18209
51958,Rb2Mn2Cu4S8,-0.60627
51959,Mn2Cu4Si2S8,-0.51575
51960,Mn2Cu4Te6,-0.12977
51961,Mn3Cu2O8,-0.75575
51962,Cu8Mo4Se4O28,-0.68664
51963,NaNbCu2S4,-0.78192
51964,NaNdCu2P2,-0.71736
51965,Na2V2Cu4P4O20,-1.69336
51966,NaCu2P2,-0.29112
51967,NaPrCu2P2,-0.70732
51968,NaPuCu2P2,-0.57842
51969,NaScCu2P2,-0.68431
51970,NaSmCu2P2,-0.73106
51971,NaTbCu2P2,-0.74569
51972,NaTmCu2P2,-0.73809
51973,NaYCu2P2,-0.74549
51974,NaCu2S2,-0.52353
51975,NaYCu2Sb2,-0.52856
51976,NaCu2Se2,-0.46901
51977,NaTlCu2Se2,-0.44699
51978,NaTaCu2Se4,-0.68449
51979,Na2NpCu2S4,-0.96419
51980,Na2NpCu2Se4,-0.851
51981,Na2PuCu2S4,-1.01479
51982,Na2PuCu2Se4,-0.91468
51983,Na2ZrCu2S4,-1.03877
51984,Na2UCu2Se4,-0.87276
51985,Na2ZrCu2Se4,-0.92095
51986,Na12Cu8O16,-1.12678
51987,Rb2Nb2Cu4S8,-0.86278
51988,Rb2Nb2Cu4Se8,-0.75328
51989,TiNbCu2Si4,-0.42523
51990,NdCu2,-0.21145
51991,NdCu2NiPt2,-0.56672
51992,NdCu2Ni2Pt,-0.43235
51993,NdCu2Ni3,-0.25505
51994,NdNpCu2S2O2,-1.78519
51995,NdNpCu2Se2O2,-1.74116
51996,PrNdCu2S2O2,-1.98958
51997,PrNdCu2Se2O2,-1.95414
51998,PrNdCu2Te2O2,-1.82666
51999,NdPuCu2S2O2,-1.86162
52000,NdPuCu2Te2O2,-1.69126
52001,Nd2Cu4O8,-1.68016
52002,NdSmCu2Pb2,-0.40742
52003,NdTbCu2Pb2,-0.40452
52004,NdZnCu2Pd2,-0.49369
52005,PrNdCu2Sb4,-0.67688
52006,PrNdCu2Si2,-0.61103
52007,NdZnCu2Pt2,-0.61056
52008,NdCu2Pt3,-0.64535
52009,NdTbCu2Sb4,-0.65002
52010,NdYCu2Sb4,-0.64593
52011,NdCu2Si2,-0.59322
52012,NdSmCu2Si2,-0.63159
52013,NdTbCu2Si2,-0.64738
52014,NdTmCu2Si2,-0.64975
52015,NdYCu2Si2,-0.65437
52016,NdSmCu2Sn2,-0.5966
52017,NdCu2Sn2,-0.41933
52018,NdZn3Cu2,-0.29744
52019,PrNd2Cu2Si4Ni2,-0.70277
52020,Nd2Cu2SeSO2,-1.98054
52021,PrNd2Cu2Si4Rh2,-0.84297
52022,PrNd2Cu2Si4Ru2,-0.73516
52023,Nd3Cu2Si4Ni2,-0.70729
52024,Nd3Cu2Ni7,-0.30828
52025,Nd3Cu2Si4,-0.71706
52026,Cu4Si2Ni2O10,-1.10572
52027,Pr3Cu2Si4Ni2,-0.69164
52028,PrCu2Ni3,-0.24294
52029,SmCu2Ni3,-0.27201
52030,SrCu2Ni3,-0.0615
52031,YbCu2Ni3,-0.26581
52032,Pm3Cu2Ni7,-0.33215
52033,Pr3Cu2Ni7,-0.28438
52034,Tb3Cu2Ni7,-0.39655
52035,Tm3Cu2Ni7,-0.4347
52036,Y3Cu2Ni7,-0.38642
52037,PrNpCu2S2O2,-1.77415
52038,PrNpCu2Se2O2,-1.73177
52039,PrNpCu2Te2O2,-1.59513
52040,TbNpCu2S2O2,-1.81409
52041,YNpCu2S2O2,-1.80161
52042,PrNpCu2Sb4,-0.45865
52043,Np2Cu4Si4,-0.22081
52044,Cu4O2,-0.44694
52045,UCu2P2O10,-2.09211
52046,Sr9Zn4Cu2O14,-2.22029
52047,Cu4Pb2O4,-0.74919
52048,PrPuCu2Se2O2,-1.81267
52049,Pr2Cu2SeSO2,-1.96342
52050,TbPuCu2S2O2,-1.88992
52051,YPuCu2S2O2,-1.8761
52052,TbPuCu2Se2O2,-1.84519
52053,Pu2Cu2SeSO2,-1.72964
52054,Pu2Cu2TeSeO2,-1.6465
52055,Tb2Cu2SeSO2,-2.03345
52056,Tm2Cu2SeSO2,-2.04292
52057,Y2Cu2SeSO2,-2.00556
52058,TbYCu2S2O2,-2.04125
52059,TbTmCu2Se2O2,-2.0118
52060,TbYCu2Se2O2,-1.99729
52061,YTmCu2Se2O2,-1.9993
52062,Sr2Cu4O4,-1.42736
52063,TbTmCu2Te2O2,-1.87266
52064,TbYCu2Te2O2,-1.8616
52065,YTmCu2Te2O2,-1.86065
52066,Cu8P4O16,-1.40274
52067,Pr2Cu4O8,-1.66182
52068,Cu4S2O8,-0.93048
52069,TbCu2Sb2Se2O4,-1.44303
52070,YCu2Sb2Se2O4,-1.4391
52071,Sm2Cu4O8,-1.70499
52072,Sr2Cu4O8,-1.35235
52073,Tb2Cu4O8,-1.73472
52074,Tm2Cu4O8,-1.7598
52075,Y2Cu4O8,-1.72574
52076,Yb2Cu4O8,-1.49944
52077,Sr3Sc2Cu2S2O5,-2.44759
52078,Sc8Cu8O20,-2.23941
52079,Sr3Sc2Cu2Se2O5,-2.42907
52080,Tm8Cu8O20,-2.3211
52081,Y8Cu8O20,-2.25269
52082,Yb8Cu8O20,-1.92159
52083,VCu2PO7,-1.37282
52084,Cu4P4O14,-1.64494
52085,V4Cu4O14,-1.12959
52086,Sc8Cu2Os,-0.24594
52087,Cu2P,-0.09143
52088,Cu2PS4,-0.24949
52089,Cu2PSe4,-0.12973
52090,PaCu2P2,-0.65503
52091,PrCu2P2,-0.65453
52092,PuCu2P2,-0.59024
52093,RbYCu2P2,-0.72827
52094,ScCu2P2,-0.65685
52095,SmCu2P2,-0.70946
52096,TbCu2P2,-0.72457
52097,Th4Cu8P8,-0.79033
52098,TmCu2P2,-0.71274
52099,UCu2P2,-0.52592
52100,YCu2P2,-0.7236
52101,YbCu2P2,-0.6541
52102,ZrCu2P2,-0.66365
52103,Sr3Zn2Cu2P4,-0.76564
52104,Yb3Zn2Cu2P4,-0.88087
52105,Cu8P28,-0.1075
52106,PrPaCu2Sb4,-0.54597
52107,TbPaCu2Sb4,-0.51854
52108,PaCu2Sn,-0.13463
52109,Sc4Cu4Pb2,-0.31186
52110,Sc8Cu8Sn4Pb4,-0.43832
52111,Y8Cu8Sn4Pb4,-0.52126
52112,Tm4Cu4Pb2,-0.35821
52113,PrYCu2Pb2,-0.40451
52114,Y4Sc4Cu8Pb8,-0.36533
52115,TbYCu2Pb2,-0.40521
52116,Sm3Cu2Si4Pd2,-0.78938
52117,SmZnCu2Pd2,-0.50426
52118,SrCu2Pd3,-0.38297
52119,Cu4Si2Pd12,-0.32158
52120,PmCu2,-0.22623
52121,PmCu2Si2,-0.60222
52122,Pm2Cu4Sn4,-0.41498
52123,Pm3Cu2Si4,-0.7301
52124,PrCu2,-0.20231
52125,PrCu2Pt3,-0.64759
52126,PrSm2Cu2Si4Rh2,-0.85464
52127,PrTbCu2Sb4,-0.65306
52128,PrYCu2Sb4,-0.64894
52129,PrScCu2Sn2,-0.56281
52130,PrCu2Si2,-0.58665
52131,PrSmCu2Si2,-0.62347
52132,PrTbCu2Si2,-0.64035
52133,PrTmCu2Si2,-0.64362
52134,PrYCu2Si2,-0.64731
52135,PrSmCu2Sn2,-0.59182
52136,Pr2Cu4Sn4,-0.43464
52137,PrTbCu2Sn2,-0.59719
52138,PrTmCu2Sn2,-0.5855
52139,PrYCu2Sn2,-0.60131
52140,PrZn3Cu2,-0.29186
52141,Pr3Cu2Si4,-0.70696
52142,ZnCu2Pt,-0.29404
52143,SmCu2Pt3,-0.63663
52144,SrCu2Pt3,-0.53589
52145,RbCu2S2,-0.56344
52146,Rb2Ta2Cu4S8,-0.88809
52147,Rb2V2Cu4S8,-0.84004
52148,RbSc3Cu2Te6,-0.96736
52149,RbCu2TeSe,-0.47318
52150,RbCu2Se2,-0.53323
52151,Rb2Ta2Cu4Se8,-0.75748
52152,Rb2V2Cu4Se8,-0.71454
52153,Rb4Ta4Cu8Te16,-0.45513
52154,RbCu2Te2,-0.41677
52155,Rb2ZrCu2Te4,-0.74045
52156,TiCu2Rh,-0.39687
52157,Cu2SbRh3,-0.22596
52158,Sc3Cu2Ru,-0.42126
52159,Sc8Cu2Ru,-0.25429
52160,TlCu2SeS,-0.25665
52161,Zr2Cu4Se4S2,-0.79718
52162,TlCu2TeS,-0.21902
52163,U12Cu4S26,-1.24208
52164,Zr2Cu4Se2S4,-0.8333
52165,TlCu2S2,-0.26191
52166,YbCu2S2,-1.01366
52167,Tl2Cu4S6,-0.22683
52168,Zr2Cu4S6,-0.86805
52169,Zn2Cu4Si2S8,-0.55747
52170,Ti2Tl4Cu4S8,-0.71266
52171,Sr2UCu2S5,-1.37992
52172,U6Cu4S14,-1.12542
52173,Tm10Cu4Sb2,-0.44334
52174,Sr2Cu4Sb4,-0.44397
52175,SrYbCu2Sb2,-0.72748
52176,Sr3Zn2Cu2Sb4,-0.60931
52177,TbYCu2Sb4,-0.62393
52178,Yb3Zn2Cu2Sb4,-0.61383
52179,Sc2Cu4,-0.25964
52180,ScCu2Si2,-0.50084
52181,Sc4Tl2Cu4,-0.28843
52182,Sc3TlCu2Te6,-0.83107
52183,Sc8Cu2Tc,-0.18331
52184,TlCu2TeSe,-0.20642
52185,Zr2Cu4Te4Se2,-0.60407
52186,TlCu2Se2,-0.25007
52187,Tl2Cu4Se6,-0.21305
52188,Zr2Cu4Se6,-0.75071
52189,Ti2Tl4Cu4Se8,-0.63038
52190,Cu2WSe4,-0.33038
52191,U6Cu4Se14,-0.90169
52192,Zr3Tl2Cu2Se8,-0.97255
52193,Sr2Cu4Si2,-0.28655
52194,ZnCu2SiTe4,-0.13538
52195,Yb4Cu4Si2,-0.43463
52196,SmCu2Si2,-0.60197
52197,SmTbCu2Si2,-0.65759
52198,SmTmCu2Si2,-0.65941
52199,SmYCu2Si2,-0.66498
52200,SrCu2Si2,-0.35711
52201,TbCu2Si2,-0.60313
52202,TbTmCu2Si2,-0.67107
52203,TbYCu2Si2,-0.67864
52204,ThCu2Si2,-0.57805
52205,TmCu2Si2,-0.56998
52206,YTmCu2Si2,-0.67669
52207,YCu2Si2,-0.59852
52208,YbCu2Si2,-0.47277
52209,ZrCu2Si2,-0.4765
52210,Sm3Cu2Si4,-0.72865
52211,TaTiCu2Si4,-0.38758
52212,Tb3Cu2Si4,-0.73691
52213,Tm3Cu2Si4,-0.70219
52214,Y3Cu2Si4,-0.74006
52215,Sm2Cu4,-0.23495
52216,SmTbCu2Sn2,-0.6073
52217,SmTmCu2Sn2,-0.59566
52218,SmYCu2Sn2,-0.61141
52219,SmZn3Cu2,-0.30457
52220,Sm2TlCu2,-0.30505
52221,ZnCu2SnTe4,-0.19397
52222,Th2Cu4Sn2,-0.39936
52223,Yb4Cu4Sn2,-0.48955
52224,SrCu2Sn2,-0.35302
52225,TbTmCu2Sn2,-0.60046
52226,TbYCu2Sn2,-0.61633
52227,Th2Cu4Sn4,-0.35241
52228,YTmCu2Sn2,-0.60374
52229,Yb8Cu4Sn10,-0.56879
52230,SrZnCu2,-0.16275
52231,Sr2Zn6Cu4,-0.19803
52232,TbYTlCu2,-0.33561
52233,TbZn3Cu2,-0.30795
52234,Tm10Cu4Te2,-0.46034
52235,TlCu2Te2,-0.15876
52236,Tm7Cu2Te2,-0.57053
52237,Y7Cu2Te2,-0.60222
52238,Ti2Cu4Te6,-0.40728
52239,Zr2Cu4Te6,-0.50746
52240,ThCu2,-0.20139
52241,ThZn3Cu2,-0.27907
52242,Th2TlCu2,-0.19984
52243,Ti6Zn6Cu12,-0.16586
52244,Tm4Tl2Cu4,-0.32758
52245,Y2TlCu2,-0.33907
52246,Zr4Tl2Cu4,-0.14231
52247,Tm2Cu4,-0.29284
52248,TmZn3Cu2,-0.29555
52249,Y2Cu4,-0.265
52250,YZn3Cu2,-0.31024
52251,Yb2Cu4,-0.30688
52252,YbZn3Cu2,-0.28776
52253,Zr6Zn6Cu12,-0.21958
52254,Zr2Zn40Cu4,-0.10819
52255,DyEr2In3Cu3,-0.42141
52256,DyHo2In3Cu3,-0.42317
52257,Tb2DyIn3Cu3,-0.4234
52258,DyTm2In3Cu3,-0.41771
52259,DyY2In3Cu3,-0.43174
52260,DyCu3Ni2,-0.27293
52261,Dy4Ga10Cu6,-0.47558
52262,Dy2HoIn3Cu3,-0.42379
52263,TbDy2In3Cu3,-0.42382
52264,Dy2TmIn3Cu3,-0.4206
52265,Rb2Dy4Cu6Se10,-1.12554
52266,Dy6Cu6Sb8,-0.72977
52267,Dy4Cu3Ni,-0.31626
52268,Dy4Cu3Pd,-0.43133
52269,Dy4Cu3Pt,-0.53964
52270,Ho2ErZn3Cu3,-0.34635
52271,ErLu2In3Cu3,-0.40905
52272,ErTm2In3Cu3,-0.41679
52273,ErCu3Ni2,-0.27729
52274,Er4Cu12Te12,-0.53667
52275,ErTm2Zn3Cu3,-0.35113
52276,Er4Ga10Cu6,-0.45584
52277,HoEr2In3Cu3,-0.42119
52278,Rb2Er4Cu6S10,-1.25298
52279,Rb2Er4Cu6Se10,-1.11999
52280,Er4Tl2Cu6S10,-1.10565
52281,Er2TmZn3Cu3,-0.35028
52282,Er6Cu6Sb8,-0.70029
52283,Er4Cu3Ni,-0.33966
52284,Er4Cu3Pt,-0.56239
52285,EuFe4Cu3O12,-0.74811
52286,EuMn4Cu3O12,-1.05314
52287,EuCu3Pt4O12,-0.81694
52288,EuCu3Rh4O12,-1.0207
52289,EuCu3Ru4O12,-1.14792
52290,EuCu3Sn4O12,-1.5008
52291,EuTi4Cu3O12,-2.37372
52292,EuCu3O4,-1.16932
52293,EuCu3Pd2,-0.34813
52294,Eu4Cu6P8,-0.66148
52295,Eu8In4Cu3N5,-0.64283
52296,K4Zn2Cu6P6O24F2,-1.86303
52297,Mn2Cu3H24O12F12,-1.40683
52298,V2Cu3H24O12F12,-1.45835
52299,Cu3NiH6O6F2,-0.98472
52300,Rb4Cu6P8O24F8,-2.04745
52301,FeCu3Se4,-0.21015
52302,Fe4Cu6Se12O36,-0.72986
52303,LaFe4Cu3O12,-0.83663
52304,NdFe4Cu3O12,-0.8179
52305,PrFe4Cu3O12,-0.81464
52306,SmFe4Cu3O12,-0.82028
52307,SrFe4Cu3O12,-0.7099
52308,YbFe4Cu3O12,-0.75984
52309,V6Fe4Cu3O24,-1.02734
52310,Ga2Cu6,-0.1077
52311,Mg4Ga2Cu6,-0.22082
52312,GaCu3Se4,-0.32513
52313,Ga4Cu6Se12O36,-0.96993
52314,Ho4Ga10Cu6,-0.46622
52315,Pa4Ga10Cu6,-0.28727
52316,Pm4Ga10Cu6,-0.50169
52317,Tm4Ga10Cu6,-0.44194
52318,Y4Ga10Cu6,-0.48338
52319,Ga32Cu12Mo8,-0.18641
52320,V8Ga32Cu12,-0.18895
52321,Ga32Cu12W8,-0.10733
52322,GdTb2In3Cu3,-0.4242
52323,GdY2In3Cu3,-0.43214
52324,GdCu3Ni2,-0.26231
52325,GdCu3Pt2,-0.54954
52326,Gd6Cu6Sb8,-0.7703
52327,Cu6Ge2,-0.01288
52328,Mg4Cu6Ge2,-0.20249
52329,Cu3GeS4,-0.34032
52330,Cu3GeSe4,-0.25679
52331,Cu3GeTe4,-0.1069
52332,Sc3Cu3SiGe2,-0.67112
52333,Cu6Mo4H4O20,-0.72312
52334,LiHfCu3Se4,-0.73098
52335,HoCu3Ni2,-0.27524
52336,HoTm2Zn3Cu3,-0.34922
52337,Ho2TmIn3Cu3,-0.42001
52338,Rb2Ho4Cu6S10,-1.253
52339,Rb2Ho4Cu6Se10,-1.12283
52340,Ho2TmZn3Cu3,-0.34691
52341,Ho6Cu6Sb8,-0.71614
52342,Ho4Cu3Ni,-0.3288
52343,Ho4Cu3Pd,-0.44186
52344,Ho4Cu3Pt,-0.55152
52345,Cu18P24S24I18,-0.21578
52346,Cu3I4,-0.17771
52347,Zr2In2Cu3Pd,-0.35559
52348,NdSm2In3Cu3,-0.40321
52349,PrNd2In3Cu3,-0.39129
52350,PrSm2In3Cu3,-0.39936
52351,TbY2In3Cu3,-0.43134
52352,Sr8In4Cu3N5,-0.52974
52353,KNa2Cu3P2,-0.35583
52354,KCu3S2,-0.52492
52355,K2Tm4Cu6Se10,-1.11744
52356,K2Cu3Se4O12,-0.98938
52357,K2RbCu3P2,-0.33631
52358,K4U2Cu6S10,-0.96281
52359,K6Nb4Cu6S16,-0.95885
52360,K6Nb4Cu6Se16,-0.84546
52361,K3Cu3P2,-0.33766
52362,K6Ta4Cu6S16,-0.98904
52363,K6Ta4Cu6Se16,-0.85404
52364,K7Cu3O8,-1.11156
52365,LaCu3Ni2,-0.23834
52366,LaCu3Pd2,-0.43936
52367,LaCu3Pt2,-0.54133
52368,La6Cu6Sb8,-0.84437
52369,La8Cu6Mo2O24,-2.17343
52370,Li2Cu6O4,-0.86522
52371,LiTiCu3S4,-0.84579
52372,LiTiCu3Se4,-0.72236
52373,LiTiCu3Te4,-0.46044
52374,Li4Cu6Se8O28,-0.95625
52375,Rb2Lu4Cu6Se8S2,-1.13452
52376,Rb2Lu4Cu6S10,-1.24615
52377,Rb2Lu4Cu6Se10,-1.10256
52378,Lu6Cu6Sb8,-0.64602
52379,Mg12Cu18Sb6O36,-1.60473
52380,Mg4Cu6Si2,-0.22275
52381,MnCu3S4,-0.37101
52382,MnCu3Se4,-0.28662
52383,Mn4Cu6Se12O36,-0.7577
52384,Sr8Mn4Cu6S8O8,-1.46026
52385,NdMn4Cu3O12,-1.14836
52386,ThMn4Cu3O12,-1.25962
52387,YbMn4Cu3O12,-1.07438
52388,Cu6Mo4O18,-0.64963
52389,Sr12Cu6N10,-0.52201
52390,Sr8Tl4Cu3N5,-0.50628
52391,NaTiCu3S4,-0.8165
52392,NaTiCu3Se4,-0.69212
52393,RbNa2Cu3P2,-0.33823
52394,Na3Cu3P2,-0.34034
52395,Na7Cu3O8,-1.18029
52396,NbCu3Se3S,-0.5461
52397,NbCu3Se2S2,-0.56801
52398,NbCu3SeS3,-0.58856
52399,NbCu3TeS3,-0.53434
52400,NbCu3S4,-0.60873
52401,NbCu3Se4,-0.52118
52402,NbCu3Te4,-0.29049
52403,Nb2Cu3O8,-1.64437
52404,Nb2Tl3Cu3S8,-0.64408
52405,NdCu3Ni2,-0.23182
52406,NdCu3Pd2,-0.42067
52407,NdCu3Pt2,-0.52024
52408,Nd6Cu6Sb8,-0.77291
52409,Nd4Cu3Pt,-0.4391
52410,Pm4Cu3Ni,-0.23578
52411,PrCu3Ni2,-0.21919
52412,PuCu3Ni2,-0.11105
52413,SmCu3Ni2,-0.24908
52414,TbCu3Ni2,-0.27009
52415,ThCu3Ni2,-0.29415
52416,TmCu3Ni2,-0.27866
52417,YCu3Ni2,-0.26495
52418,Ti12Cu12O4,-0.85923
52419,PrCu3Pd4O12,-0.871
52420,SrCu3Pd4O12,-0.75965
52421,YbTi4Cu3O12,-2.4042
52422,Sc4Cu6Se12O36,-1.23869
52423,Tl2Cu3Se6O18,-0.77353
52424,V4Cu6Se12O36,-0.87785
52425,RbCu3O2,-0.76066
52426,Cu6P2O8,-1.16392
52427,Cu6P2Se6S2,-0.17994
52428,Cu6P2Se4S4,-0.21313
52429,Cu6P2S8,-0.27825
52430,Cu6P2Se8,-0.14555
52431,Rb3Cu3P2,-0.29906
52432,Sr2Cu6P4,-0.48008
52433,Sr4Cu6P8,-0.61396
52434,Cu21Pd7,-0.10196
52435,PrCu3Pd2,-0.41203
52436,SmCu3Pd2,-0.4333
52437,YbCu3Pd2,-0.44303
52438,PrCu3Pt2,-0.50917
52439,Pr6Cu6Sb8,-0.77639
52440,Pr4Cu3Pt,-0.41976
52441,Cu3Pt,-0.14383
52442,SmCu3Pt2,-0.53434
52443,TbCu3Pt2,-0.5513
52444,YCu3Pt2,-0.54781
52445,Rb2Tm4Cu6Se8S2,-1.14577
52446,RbCu3S2,-0.53547
52447,Rb2Tm4Cu6S10,-1.25216
52448,RbCu3Se2,-0.44456
52449,Rb2Ti2Cu6Se8,-0.73286
52450,Rb2Tm4Cu6Se10,-1.11425
52451,Cu6Se4S2,-0.16923
52452,Cu6S4,-0.18333
52453,TlCu3S2,-0.24977
52454,Cu3SbS4,-0.23485
52455,Cu3SiS4,-0.43507
52456,Cu3SnS4,-0.34248
52457,TaCu3S4,-0.62791
52458,TiCu3S4,-0.66858
52459,VCu3S4,-0.61465
52460,Ta2Tl3Cu3S8,-0.67052
52461,Cu3SbSe4,-0.18571
52462,Sm6Cu6Sb8,-0.76432
52463,Tb6Cu6Sb8,-0.74286
52464,Tm6Cu6Sb8,-0.67981
52465,V4Cu6Sb8,-0.06443
52466,Y6Cu6Sb8,-0.73362
52467,Cu6Se4,-0.13867
52468,TaCu3Te2Se2,-0.39244
52469,Cu3SiSe4,-0.2918
52470,Cu3SnSe4,-0.26887
52471,TaCu3Se4,-0.52012
52472,TiCu3Se4,-0.58754
52473,VCu3Se4,-0.49049
52474,Cu3SiTe4,-0.09801
52475,Yb4Cu6Si2,-0.40879
52476,Cu3SnTe4,-0.14478
52477,TaCu3Te4,-0.26467
52478,Tm4Cu12Te12,-0.53027
52479,TiCu3Te4,-0.36714
52480,VCu3Te4,-0.24191
52481,Yb3Cu9,-0.26383
52482,YbZn2Cu3,-0.25969
52483,Zn4Cu12,-0.06744
52484,DyEr2Cu4Si2Ge2,-0.64665
52485,DyEr2Cu4Sn2Ge2,-0.58879
52486,DyEr2Cu4Ge4,-0.63885
52487,DyEr2Cu4Si4,-0.64537
52488,DyEr3Cu4,-0.2798
52489,DyGaCu4,-0.27426
52490,Gd2DyCu4Sn2Ge2,-0.60031
52491,Gd2DyCu4Sn4,-0.52269
52492,DyHo2Cu4Si2Ge2,-0.64676
52493,DyHo2Cu4Sn2Ge2,-0.59463
52494,DyLu2Cu4Si2Ge2,-0.63646
52495,Nd2DyCu4Sn2Ge2,-0.59551
52496,DyTm2Cu4Si2Ge2,-0.64424
52497,Tb2DyCu4Sn2Ge2,-0.60307
52498,DyY2Cu4Sn2Ge2,-0.60448
52499,DyHo2Cu4Ge4,-0.64118
52500,DyLu2Cu4Ge4,-0.62236
52501,DySc2Cu4Ge4,-0.60187
52502,DyTm2Cu4Ge4,-0.63391
52503,DyCu4Hg,-0.24702
52504,DyHo2Cu4Si4,-0.64395
52505,DyHo2Cu4Sn4,-0.50905
52506,DyHo3Cu4,-0.27289
52507,DyInCu4,-0.28104
52508,LiDyCu4,-0.1942
52509,DyLu2Cu4Si4,-0.63927
52510,DyMgCu4,-0.23819
52511,Nd2DyCu4Sn4,-0.53129
52512,Pr2DyCu4Sn4,-0.52907
52513,DySc2Cu4Si4,-0.63675
52514,DyTm2Cu4Si4,-0.64451
52515,Sm2DyCu4Sn4,-0.53149
52516,Tb2DyCu4Sn4,-0.52298
52517,DyY2Cu4Sn4,-0.52392
52518,DyTlCu4,-0.18512
52519,DyYCu4,-0.2704
52520,DyZnCu4,-0.23657
52521,DyZn8Cu4,-0.20373
52522,Dy2ErCu4Sn4,-0.51016
52523,GdDy2Cu4Sn2Ge2,-0.60294
52524,GdDy2Cu4Ge4,-0.64272
52525,Dy2HoCu4Sn2Ge2,-0.59605
52526,NdDy2Cu4Sn2Ge2,-0.59985
52527,Dy2YCu4Si2Ge2,-0.648
52528,TbDy2Cu4Sn2Ge2,-0.60191
52529,Dy2YCu4Sn2Ge2,-0.60276
52530,NdDy2Cu4Ge4,-0.63447
52531,SmDy2Cu4Ge4,-0.64017
52532,TbDy2Cu4Ge4,-0.64375
52533,Dy2YCu4Ge4,-0.64493
52534,Dy2HoCu4Sn4,-0.51327
52535,Dy2Cu4Ni3,-0.32264
52536,TbDy2Cu4Si4,-0.64132
52537,Dy2YCu4Si4,-0.64362
52538,TbDy2Cu4Sn4,-0.51876
52539,Dy2YCu4Sn4,-0.52097
52540,Dy3Cu4Ge4,-0.64245
52541,Dy3HoCu4,-0.26838
52542,Dy3Cu4Si4,-0.64152
52543,Dy3Cu4Sn4,-0.51635
52544,K2Dy4Cu4S9,-1.43449
52545,K2Dy4Cu4Se9,-1.29506
52546,Rb2Dy4Cu4S9,-1.42578
52547,Rb2Dy4Cu4Se9,-1.28821
52548,Dy4Tl2Cu4S9,-1.25645
52549,Dy4Tl2Cu4Se9,-1.12691
52550,ErGaCu4,-0.28045
52551,Gd2ErCu4Sn4,-0.51632
52552,ErLu2Cu4Si2Ge2,-0.63351
52553,ErSc2Cu4Si2Ge2,-0.62506
52554,ErTm2Cu4Si2Ge2,-0.64109
52555,Y2ErCu4Sn2Ge2,-0.59709
52556,ErLu2Cu4Ge4,-0.61768
52557,ErSc2Cu4Ge4,-0.59754
52558,ErTm2Cu4Ge4,-0.62922
52559,ErCu4Hg,-0.2511
52560,Ho2ErCu4Sn4,-0.50294
52561,Ho3ErCu4,-0.27816
52562,ErInCu4,-0.28657
52563,LiErCu4,-0.20126
52564,ErLu2Cu4Si4,-0.63743
52565,ErMgCu4,-0.24412
52566,Nd2ErCu4Sn4,-0.52595
52567,Er2Cu8P4,-0.5433
52568,ErCu4Pd,-0.37394
52569,ErTm2Cu4Si4,-0.64217
52570,SmErCu4,-0.25728
52571,Tb2ErCu4Sn4,-0.51687
52572,Y2ErCu4Sn4,-0.51759
52573,ErTlCu4,-0.18721
52574,YErCu4,-0.27536
52575,ErZnCu4,-0.24363
52576,ErZn8Cu4,-0.20002
52577,GdEr2Cu4Sn2Ge2,-0.59244
52578,GdEr2Cu4Ge4,-0.63899
52579,GdEr2Cu4Si4,-0.64437
52580,HoEr2Cu4Si2Ge2,-0.64547
52581,HoEr2Cu4Sn2Ge2,-0.58558
52582,NdEr2Cu4Sn2Ge2,-0.5898
52583,YEr2Cu4Si2Ge2,-0.64876
