,composition,Formation Energy (eV/atom)
60129,K4Fe2F10,-2.4679
60130,Li4Fe2F10,-2.46567
60131,Rb8Fe4F20,-2.45866
60132,Sr8Fe8F40,-2.81889
60133,Fe4H8O4F10,-1.47638
60134,Mn2Ga2H8O4F10,-1.87178
60135,Rb2GaF5,-2.88759
60136,Sr2Ga2F10,-3.32554
60137,K8Gd4F20,-3.55697
60138,Gd12O8F20,-3.94728
60139,Hg2GeF5,-1.93619
60140,Na2Ge2F10,-2.68951
60141,Ge4O2F10,-2.2633
60142,Zn2In2H28O14F10,-1.47749
60143,K4Mn2H4O2F10,-2.192
60144,K4V2H4O2F10,-2.3484
60145,Rb4Mn2H4O2F10,-2.18844
60146,Mn2Tl4H4O2F10,-1.80241
60147,Na4U4H8O4F20,-2.78488
60148,P4H12N4F20,-1.86336
60149,K2H8F10,-1.97902
60150,Mn2V2H8O4F10,-1.81606
60151,Na2H8F10,-1.93726
60152,Rb2H8F10,-1.92539
60153,Tl2H8F10,-1.71647
60154,In2H16N4F10,-1.42248
60155,H16N2F10,-1.40123
60156,Nb4H32N8O4F20,-1.60864
60157,Rb4Hf4F20,-3.69501
60158,Na4Hg2F10,-2.06475
60159,SiHg2F5,-2.35904
60160,Ho12O8F20,-4.11965
60161,I10F50,-1.66413
60162,Na4In2F10,-2.7644
60163,K2Ir2N2O2F10,-1.66076
60164,K2Na2Ir2O2F10,-2.09531
60165,K4Li4Tm4F20,-3.66013
60166,K4Li4Y4F20,-3.6201
60167,K2Na2Mo2O2F10,-2.27211
60168,K2Os2N2O2F10,-1.82523
60169,K2Ru2N2O2F10,-1.77198
60170,K2Na2Nb2O2F10,-3.04538
60171,K2Na2Ru2O2F10,-2.24004
60172,K2Na2V2O2F10,-2.54358
60173,K2Ni2Pd2F10,-1.71699
60174,KRb2SeOF5,-2.30182
60175,KRb2TiOF5,-3.12735
60176,KRb2VOF5,-2.6491
60177,K4Te4F20,-2.55319
60178,K2Ti2F10,-3.40677
60179,K6Zr6F30,-3.61084
60180,K2NiF5,-2.00841
60181,K4Sb2F10,-2.74765
60182,K2TiF5,-3.23616
60183,K8Y4F20,-3.57709
60184,K12Mo8O16F20,-1.85062
60185,K12Np4O8F20,-3.03953
60186,Li8Np8F40,-3.43412
60187,Li8Pu8F40,-3.40462
60188,Li8Th8F40,-3.93607
60189,Li8U8F40,-3.54847
60190,Li4Ni2F10,-2.04539
60191,Li2SbF5,-2.74167
60192,Lu12O8F20,-4.14485
60193,Na8Mn4F20,-2.54769
60194,Rb2MnF5,-2.59083
60195,N8F40,-0.37675
60196,Rb2Os2N2O2F10,-1.79325
60197,Na4F20,-0.84355
60198,Rb2Na2Nb2O2F10,-3.01972
60199,Rb2NaNbOF5,-2.88816
60200,Na2Nb2Tl2O2F10,-2.77373
60201,Rb2NaPuOF5,-3.0717
60202,Rb2NaTiOF5,-3.13485
60203,Rb2NaVOF5,-2.65354
60204,Na8Sn16F40,-2.53371
60205,Na4Te4F20,-2.47654
60206,Na2Ti2F10,-3.37197
60207,Na8Sb4F20,-2.70295
60208,Nb4F20,-3.09392
60209,Nb6F15,-2.80693
60210,Rb2Ni2Pd2F10,-1.71088
60211,Tl2Ni2Pd2F10,-1.46469
60212,Rb2NiF5,-2.00755
60213,Sr4Ni4F20,-2.1239
60214,Os4O4F20,-1.6767
60215,V4Pb4O4F20,-2.27253
60216,Rb2VOF5,-2.54028
60217,Rb3TiOF5,-3.09557
60218,Sn4O2F10,-2.39445
60219,V2Pb4O4F10,-2.18485
60220,Sb12O8F20,-2.13772
60221,Tm12O8F20,-4.12468
60222,Y12O8F20,-4.04965
60223,Os8F40,-1.74988
60224,P2F10,-2.63299
60225,Pa2F10,-3.82019
60226,Pu4F10,-3.59265
60227,Rb4S4F20,-2.09969
60228,Rb8Te8F40,-2.53043
60229,Rb2TiF5,-3.21016
60230,Rb4TlF5,-2.56905
60231,Rh8F40,-1.40488
60232,Ru2F10,-1.75089
60233,Sb2F10,-2.29789
60234,Sr4Sb4F20,-3.16912
60235,Ta4F20,-3.29295
60236,Tl4Te4F20,-2.21606
60237,Th4Tl4F20,-3.60801
60238,U8Tl8F40,-3.25294
60239,UF5,-3.56595
60240,V8F40,-2.22191
60241,FeGeF6,-2.23838
60242,FeSnH12O6F6,-1.47211
60243,HfFeF6,-3.07992
60244,FeHgF6,-1.52254
60245,FeIrF6,-1.63145
60246,KFeF6,-1.70271
60247,K2Rb4Fe2F12,-2.57482
60248,KTl2FeF6,-2.14916
60249,K2FeF6,-2.18577
60250,K2LiFeF6,-2.60511
60251,K2NaFeF6,-2.57756
60252,Sr4Li4Fe4F24,-2.89107
60253,Li2Tl4Fe2F12,-2.15296
60254,Li4Fe2F12,-2.15716
60255,FeMoF6,-1.82794
60256,NaFeF6,-1.63767
60257,Rb2NaFeF6,-2.58175
60258,Na4Sr4Fe4F24,-2.85389
60259,NaTl2FeF6,-2.15296
60260,Na4Fe2F12,-2.13321
60261,Na6Fe2F12,-2.52339
60262,NbFeF6,-2.50682
60263,FeNiF6,-1.43967
60264,FePdF6,-1.57728
60265,FePtF6,-1.60256
60266,RbFeF6,-1.71099
60267,Rb2FeF6,-2.18948
60268,Rb2TlFeF6,-2.33005
60269,Rb3FeF6,-2.53602
60270,FeReF6,-1.96477
60271,FeRuF6,-1.78143
60272,FeSiF6,-2.67716
60273,FeSnF6,-2.25449
60274,TiFeF6,-2.7949
60275,Tl3FeF6,-1.90087
60276,TmFeF6,-3.10918
60277,VFeF6,-2.18741
60278,YbFeF6,-2.50956
60279,ZnFeF6,-1.85542
60280,ZrFeF6,-2.98451
60281,K2Fe4P6O16F12,-2.12775
60282,Li2Fe4F12,-2.04271
60283,Na2Fe4F12,-2.00767
60284,Rb4Fe8F24,-2.05381
60285,Fe3Sb4O6F6,-1.49766
60286,NaGaH8N2F6,-1.592
60287,KRb2GaF6,-2.92349
60288,KTl2GaF6,-2.49812
60289,K2LiGaF6,-2.89347
60290,K2NaGaF6,-2.93781
60291,K6Ga2F12,-2.92653
60292,Li2Mg2Ga2F12,-3.12425
60293,Li3Mn3Ga3F18,-2.66871
60294,Rb4Li2Ga2F12,-2.92939
60295,Sr2Li2Ga2F12,-3.29534
60296,Li2Tl4Ga2F12,-2.48564
60297,Li18Ga6F36,-2.94964
60298,Rb2NaGaF6,-2.9241
60299,NaTl2GaF6,-2.49294
60300,Na6Ga2F12,-2.87329
60301,Rb2TlGaF6,-2.68516
60302,Rb3GaF6,-2.88925
60303,Tl3GaF6,-2.24854
60304,Rb2Ga6Se4O12F12,-2.00244
60305,KRb2GdF6,-3.39875
60306,Rb2NaGdF6,-3.3895
60307,Rb3GdF6,-3.38621
60308,GeH8N2F6,-1.40708
60309,HgGeF6,-2.16806
60310,Hg3GeO2F6,-1.64449
60311,Hg3GeS2F6,-1.59035
60312,Hg3GeSe2F6,-1.59708
60313,Hg3GeTe2F6,-1.59208
60314,KGeF6,-2.37676
60315,K4Ge2F12,-2.84873
60316,Li6Ge3F18,-2.82645
60317,MgGeF6,-2.9881
60318,MnGeF6,-2.4585
60319,GeMoF6,-1.93994
60320,Na6Ge3F18,-2.80153
60321,NiGeF6,-2.08379
60322,GePbF6,-2.56541
60323,Rb2GeF6,-2.85019
60324,SnGeF6,-2.48457
60325,SrGeF6,-3.18413
60326,TiGeF6,-2.95656
60327,Tl2GeF6,-2.35508
60328,YbGeF6,-3.27615
60329,ZnGeF6,-2.49455
60330,K4Ti4H4F24,-3.04851
60331,Na4Ti4H4F24,-2.99113
60332,PaHF6,-3.25594
60333,PuHF6,-2.79159
60334,Rb4Ti4H4F24,-3.05099
60335,TcHF6,-1.94109
60336,Zr2Mn2H20O10F12,-1.83559
60337,Si2H20O8F12,-1.75423
60338,TiMnH12O6F6,-1.67817
60339,NiSnH12O6F6,-1.42493
60340,NiSn2H12O6F6,-1.40503
60341,Sb4H12O4F24,-1.97012
60342,Mn6P6H8N2O16F12,-1.87794
60343,Pu2Mn2H12O6F12,-2.01691
60344,Np2Zn2H12O6F12,-2.04957
60345,Zr2H12O4F12,-2.19209
60346,Pu2Zn2H12O6F12,-2.03707
60347,MoH8N2F6,-1.28045
60348,ReH8N2F6,-1.34603
60349,SiH8N2F6,-1.69559
60350,SnH8N2F6,-1.49183
60351,TiH8N2F6,-1.75665
60352,VH8N2F6,-1.45314
60353,HfHgF6,-3.04326
60354,HfIn2F6,-2.97237
60355,K4Hf2F12,-3.5863
60356,Li2HfF6,-3.5856
60357,HfMgF6,-3.89483
60358,HfMnF6,-3.33845
60359,Na4Hf2F12,-3.54153
60360,HfNiF6,-2.96174
60361,HfPbF6,-3.43983
60362,HfPdF6,-2.87727
60363,Rb2HfF6,-3.56651
60364,HfSnF6,-3.3667
60365,SrHfF6,-4.04137
60366,Hf2Tl4F12,-3.08546
60367,HfVF6,-3.33386
60368,YbHfF6,-4.16242
60369,HfZnF6,-3.39795
60370,HgIrF6,-1.5869
60371,K2Rb4Hg2F12,-2.27682
60372,K2LiHgF6,-2.31145
60373,K2NaHgF6,-2.27392
60374,K2TcHgF6,-2.13689
60375,K6Hg2F12,-2.28123
60376,Rb4Li2Hg2F12,-2.3015
60377,MnHgF6,-1.77068
60378,Rb4Na2Hg2F12,-2.27861
60379,NiHgF6,-1.10225
60380,HgPbF6,-1.80274
60381,HgPdF6,-1.46045
60382,HgPtF6,-1.49962
60383,PuHgF6,-2.74914
60384,Rb2HgF6,-1.88641
60385,Rb2TcHgF6,-1.19271
60386,Rb6Hg2F12,-2.26499
60387,HgRhF6,-1.57079
60388,HgRuF6,-1.74278
60389,SiHgF6,-2.59171
60390,SnHgF6,-2.15379
60391,TcHgF6,-1.85705
60392,Tl2TcHgF6,-1.7411
60393,TiHgF6,-2.74915
60394,VHgF6,-2.08493
60395,ZnHgF6,-1.46748
60396,ZrHgF6,-2.9452
60397,Hg4Ir2F12,-1.43706
60398,Mn4Hg4S2F12,-1.72373
60399,Ni4Hg4O2F12,-1.23354
60400,Ni4Hg4S2F12,-1.20758
60401,Zn4Hg4O2F12,-1.83119
60402,Hg2OsF6,-1.58272
60403,Hg4P2F12,-2.15476
60404,Zn4Hg4S2F12,-1.81807
60405,Sn2Hg4F12,-1.97757
60406,NbHg3F6,-2.16249
60407,SiHg3O2F6,-1.88676
60408,PaHg3F6,-2.58031
60409,PuHg3Se2F6,-1.9273
60410,SiHg3S2F6,-1.87135
60411,SnHg3S2F6,-1.5908
60412,Hg3SbF6,-1.75634
60413,SiHg3Se2F6,-1.88605
60414,SnHg3Se2F6,-1.61664
60415,SiHg3Te2F6,-1.8608
60416,SnHg3Te2F6,-1.6024
60417,TaHg3F6,-2.30235
60418,Hg8O2F12,-1.32327
60419,K2Rb4Ho2F12,-3.44634
60420,K2NaHoF6,-3.44502
60421,K6Ho2F12,-3.45179
60422,Rb2NaHoF6,-3.44024
60423,NaHoTl2F6,-3.00612
60424,Rb6Ho2F12,-3.43466
60425,KIF6,-1.98882
60426,NaIF6,-1.9282
60427,RbIF6,-2.00414
60428,Sb4S28I4F24,-1.13706
60429,Sb2Se12I2F12,-1.26134
60430,P2I4F12,-2.02887
60431,Sb2I4F12,-1.85086
60432,Sb4Se4I12F24,-1.56884
60433,Sb3I15F18,-1.42098
60434,KRb2InF6,-2.853
60435,KTl2InF6,-2.41701
60436,K2LiInF6,-2.87865
60437,K4Na2In2F12,-2.85716
60438,K6In2F12,-2.86392
60439,Li3Mn3In3F18,-2.40128
60440,Rb2LiInF6,-2.86165
60441,LiTl2InF6,-2.43518
60442,Rb2NaInF6,-2.85587
60443,NaTl2InF6,-2.43421
60444,Na3InF6,-2.79469
60445,NbInF6,-2.85931
60446,Rb6In2F12,-2.83884
60447,TaInF6,-2.9218
60448,In2SiF6,-2.60953
60449,TiIn2F6,-2.76356
60450,Ir4F24,-1.48282
60451,KIrF6,-2.0225
60452,KRb2IrF6,-2.39473
60453,K2IrF6,-2.29863
60454,K4Na2Ir2F12,-2.40147
60455,K6Ir2F12,-2.39021
60456,LiIrF6,-1.98705
60457,Li4Ir2F12,-2.28111
60458,MgIrF6,-2.35208
60459,NaIrF6,-1.9718
60460,Rb2NaIrF6,-2.39893
60461,Na4Ir2F12,-2.25265
60462,NiIrF6,-1.46604
60463,IrPbF6,-1.93219
60464,IrPdF6,-1.43687
60465,RbIrF6,-2.04026
60466,Rb2IrF6,-2.3067
60467,IrRhF6,-1.48704
60468,SrIrF6,-2.52731
60469,TlIrF6,-1.73361
60470,Tl2IrF6,-1.81146
60471,YbIrF6,-2.63018
60472,ZnIrF6,-1.89329
60473,K8Li8Si8F48,-3.23892
60474,K2Rb4Lu2F12,-3.47701
60475,KMnF6,-2.01757
60476,KRb2MnF6,-2.66098
60477,K4Mo4F24,-2.2613
60478,K2Rb4Mo2F12,-2.49264
60479,K4Na4Sn4F24,-2.83828
60480,K2Na2Th2F12,-3.70286
60481,KNbF6,-3.20158
60482,KRb2NiF6,-2.19563
60483,K2Ni4F12,-1.56239
60484,KRb2NpF6,-3.13018
60485,K4Os4F24,-2.22393
60486,KPF6,-2.86191
60487,KPaF6,-3.74006
60488,KPdF6,-1.75398
60489,KPtF6,-1.84107
60490,KPuF6,-3.22352
60491,KRb2PuF6,-3.21425
60492,K2Rb4Rh2F12,-2.48487
60493,K2Rb4Sc2F12,-3.42734
60494,KRb2TbF6,-3.43255
60495,K2Rb4Ti2F12,-3.1708
60496,K2Rb4Tl2F12,-2.56203
60497,KRb2TmF6,-3.46626
60498,K2Rb4V2F12,-2.83639
60499,K2Rb4Y2F12,-3.42886
60500,KRb2ZnF6,-2.49975
60501,K4Re4F24,-2.50144
60502,KRhF6,-1.93979
60503,KTl2RhF6,-2.04433
60504,KRuF6,-2.20468
60505,KSbF6,-2.68588
60506,K2Sc2Tl4F12,-2.99947
60507,K2Ta2F12,-3.37065
60508,KTcF6,-2.47419
60509,KTl2TcF6,-1.38004
60510,KTl2VF6,-2.38654
60511,KUF6,-3.54496
60512,KVF6,-2.55453
60513,KWF6,-2.19109
60514,K2LiMnF6,-2.69409
60515,K2LiMoF6,-2.52111
60516,K2LiNiF6,-2.23768
60517,K2LiRhF6,-2.51142
60518,K2LiTcF6,-2.64607
60519,K2LiTiF6,-3.19948
60520,K4Li2V2F12,-2.86064
60521,K4Li2Zn2F12,-2.55693
60522,K2NaLuF6,-3.46722
60523,K4Mn2F12,-2.50109
60524,K2NaMnF6,-2.66929
60525,K4Mo2F12,-2.45745
60526,K2NaMoF6,-2.50402
60527,K2NaNiF6,-2.20708
60528,K2NaRhF6,-2.4892
60529,K4Na2Ru2F12,-2.49166
60530,K2NaScF6,-3.4268
60531,K2NaTiF6,-3.15621
60532,K2NaTlF6,-2.56748
60533,K2NaVF6,-2.84406
60534,K2NaZnF6,-2.52056
60535,K2NiF6,-1.86461
60536,K8Ta8O12F24,-3.21826
60537,K8Sb8S4O16F24,-2.25474
60538,K4Pa2F12,-3.48202
60539,K2PbF6,-2.51532
60540,K2PdF6,-2.1876
60541,K2PtF6,-2.23087
60542,K2PuF6,-3.29177
60543,K4Re2F12,-2.57111
60544,K2RhF6,-2.31573
60545,K2RuF6,-2.43915
60546,K2SF6,-2.13319
60547,K2SeF6,-2.31232
60548,K4Si2F12,-3.23625
60549,K2SnF6,-2.84691
60550,K2TcF6,-2.62573
60551,K4Te2F12,-2.58975
60552,K2ThF6,-3.72533
60553,K2TiF6,-3.36152
60554,K2UF6,-3.42971
60555,K2VF6,-2.77441
60556,K4W2F12,-2.32822
60557,K4Zr2F12,-3.49561
60558,K6Lu2F12,-3.48122
60559,K3MnF6,-2.65669
60560,K6Mo2F12,-2.50136
60561,K6Si2N2O6F12,-2.46092
60562,K3NiF6,-2.1877
60563,K6Pu2F12,-3.21559
60564,K6Rh2F12,-2.48251
60565,K6Sc2F12,-3.42929
60566,K3TbF6,-3.43659
60567,K6Ti2F12,-3.17262
60568,K6Tl2F12,-2.57583
60569,K6Tm2F12,-3.4743
60570,K3VF6,-2.83344
60571,K6Y2F12,-3.43565
60572,Rb2LiLuF6,-3.4862
60573,LiMnF6,-1.94214
60574,Li2Mn2V2F12,-2.55323
60575,Li2Mn4F12,-2.37086
60576,LiMoF6,-2.2428
60577,Rb2LiMoF6,-2.50389
60578,Na4Li2Rh2F12,-2.42662
60579,Na4Li2Ru2F12,-2.47075
60580,LiNbF6,-3.18707
60581,Sr2Li2Ni2F12,-2.50376
60582,Li2Ni4F12,-1.58837
60583,LiNpF6,-3.33665
60584,LiOsF6,-2.20216
60585,LiPF6,-2.82167
60586,LiPaF6,-3.69795
60587,LiPtF6,-1.81754
60588,LiPuF6,-3.22892
60589,Rb2LiRhF6,-2.49508
60590,Rb2LiScF6,-3.43513
60591,Rb2LiTiF6,-3.17933
60592,Rb2LiTlF6,-2.58441
60593,Rb2LiVF6,-2.84436
60594,LiReF6,-2.50033
60595,LiRhF6,-1.89339
60596,LiTl2RhF6,-2.06674
60597,LiRuF6,-2.16782
60598,LiSbF6,-2.64986
60599,LiScTl2F6,-3.00027
60600,LiTaF6,-3.36557
60601,LiTcF6,-2.43021
60602,LiTl3F6,-2.15093
60603,LiUF6,-3.51743
60604,LiVF6,-2.53385
60605,Li2V4F12,-2.56995
60606,LiWF6,-2.18981
60607,Li2Zn4F12,-2.30802
60608,Li4Mn2F12,-2.48375
60609,Li2MoF6,-2.45786
60610,Li4Ni2F12,-1.80945
60611,Li2NpF6,-3.3858
60612,Li6Ta6O9F18,-3.1969
60613,Li2PaF6,-3.508
60614,Li2PbF6,-2.51113
60615,Li4Pd2F12,-2.17006
60616,Li4Pt2F12,-2.21712
60617,Li2PuF6,-3.34209
60618,Li2ReF6,-2.60523
60619,Li4Rh2F12,-2.29372
60620,Li4Ru2F12,-2.41553
60621,Li4Se2F12,-2.29355
60622,Li6Si3F18,-3.22705
60623,Li4Sn2F12,-2.83276
60624,Li4Tc2F12,-2.61118
60625,Li4Te2F12,-2.60695
60626,Li4Ti2F12,-3.32201
60627,Li2UF6,-3.46311
60628,Li4V2F12,-2.76243
60629,Li2ZrF6,-3.50378
60630,Rb2NaLuF6,-3.47166
60631,NaLuTl2F6,-3.04184
60632,Rb3LuF6,-3.42773
60633,MgF6,-1.46985
60634,MgMnF6,-2.58338
60635,MgMoF6,-2.56861
60636,MgNbF6,-3.24246
60637,MgNiF6,-1.85065
60638,MgNpF6,-3.58455
60639,MgOsF6,-2.46285
60640,MgPaF6,-3.73293
60641,MgPbF6,-2.62034
60642,MgPdF6,-2.20368
60643,MgPtF6,-2.27815
60644,PuMgF6,-3.62647
60645,MgReF6,-2.68838
60646,MgRhF6,-2.34129
60647,MgRuF6,-2.50247
60648,MgSiF6,-3.434
60649,MgSnF6,-3.01205
60650,MgTcF6,-2.65584
60651,MgTiF6,-3.61487
60652,MgUF6,-3.68185
60653,MgVF6,-2.92631
60654,MgZrF6,-3.79297
60655,MnF6,-1.21615
60656,MnMoF6,-2.02527
60657,NaMnF6,-1.92979
60658,Rb2NaMnF6,-2.65888
60659,NaMnTl2F6,-2.23529
60660,Na4Mn2F12,-2.45387
60661,MnNbF6,-2.69959
60662,MnNiF6,-1.67181
60663,NpMnF6,-3.06424
60664,MnPbF6,-2.14995
60665,MnPdF6,-1.67934
60666,RbMnF6,-2.02026
60667,Rb2MnF6,-2.50361
60668,Rb3MnF6,-2.63519
60669,MnReF6,-2.16048
60670,MnSiF6,-2.90066
60671,MnSnF6,-2.4729
60672,SrMnF6,-2.76088
60673,MnTcF6,-2.12909
60674,MnTeF6,-2.20178
60675,TiMnF6,-3.07801
60676,MnTl2F6,-2.01558
60677,YbMnF6,-2.85601
60678,MnZnF6,-2.1133
60679,ZrMnF6,-3.23783
60680,Na8Mn4P4O14F12,-2.31748
60681,Mn8O2F12,-1.96819
60682,Mo4F24,-1.87975
60683,NaMoF6,-2.22464
60684,Rb2NaMoF6,-2.50627
60685,NaTl2MoF6,-2.07259
60686,Na4Mo2F12,-2.41164
60687,NiMoF6,-1.67262
60688,RbMoF6,-2.27126
60689,Rb2MoF6,-2.4496
60690,SnMoF6,-2.07365
60691,SrMoF6,-2.72712
60692,TiMoF6,-2.63667
60693,TlMoF6,-1.99853
60694,Tl2MoF6,-1.96308
60695,TmMoF6,-2.98007
60696,YbMoF6,-2.78291
60697,ZnMoF6,-2.10894
60698,PNO2F6,-1.88166
60699,RhNO2F6,-1.07112
60700,SbNO2F6,-1.68524
60701,Re8N8O24F48,-1.50719
60702,TaS2NF6,-2.12821
60703,VS2NF6,-1.54891
60704,NaNbF6,-3.16746
60705,NaNiF6,-1.22136
60706,Rb2NaNiF6,-2.20453
60707,NaNpF6,-3.32366
60708,NaOsF6,-2.17365
60709,NaPF6,-2.81075
60710,NaPaF6,-3.70766
60711,Rb2NaRhF6,-2.4893
60712,Rb2NaSbF6,-2.74507
60713,Rb4Na2Sc2F12,-3.42824
60714,Rb2NaTbF6,-3.4268
60715,Rb2NaTiF6,-3.17206
60716,Rb2NaTlF6,-2.56021
60717,Rb2NaTmF6,-3.46517
60718,Rb2NaVF6,-2.83732
60719,Rb4Na2Y2F12,-3.42432
60720,Rb2NaZnF6,-2.51545
60721,NaReF6,-2.45718
60722,NaRhF6,-1.89381
60723,NaTl2RhF6,-2.06441
60724,NaRuF6,-2.16009
60725,NaSbF6,-2.62964
60726,NaScTl2F6,-3.00572
60727,NaTaF6,-3.34083
60728,NaTcF6,-2.39778
60729,Na2Tl4Tc2F12,-2.15845
60730,NaTmTl2F6,-3.03301
60731,NaTl2VF6,-2.39557
60732,NaYTl2F6,-2.99233
60733,NaTl3F6,-2.13879
60734,NaVF6,-2.53143
60735,NaWF6,-2.15262
60736,Na4Ni2F12,-1.79257
60737,Na2NpF6,-3.28656
60738,Na4Pa2F12,-3.43271
60739,Na4Pb2F12,-2.47622
60740,Na4Pd2F12,-2.13363
60741,Na6Pt3F18,-2.18139
60742,Na2PuF6,-3.28505
60743,Na4Re2F12,-2.53442
60744,Na4Rh2F12,-2.25766
60745,Na4Ru2F12,-2.38835
60746,Na4Se2F12,-2.24352
60747,Na6Si3F18,-3.18206
60748,Na4Sn2F12,-2.80885
60749,Na4Tc2F12,-2.57554
60750,Na2ThF6,-3.66571
60751,Na4Ti2F12,-3.32262
60752,Na2UF6,-3.38243
60753,Na4V2F12,-2.73618
60754,Na12Nb4O4F24,-2.96095
60755,Na6Ni2F12,-2.16733
60756,Na3RhF6,-2.41657
60757,Na6Sc2F12,-3.36543
60758,Na6Ti2F12,-3.10302
60759,Na6Tl2F12,-2.51281
60760,Na6V2F12,-2.78283
60761,Nb2P2O4F12,-2.77472
60762,RbNbF6,-3.22818
60763,Rb2NbF6,-3.05587
60764,NbTlF6,-2.91902
60765,YbNbF6,-3.49564
60766,NbZnF6,-2.74423
60767,Rb3NdF6,-3.37219
60768,NiOsF6,-1.59936
60769,NiPdF6,-1.29762
60770,NiPtF6,-1.36216
60771,PuNiF6,-2.68969
60772,Rb2NiF6,-1.88185
60773,ReNiF6,-1.78455
60774,NiRhF6,-1.43666
60775,NiRuF6,-1.62351
60776,SiNiF6,-2.5081
60777,NiSnF6,-2.11187
60778,SrNiF6,-2.08145
60779,TcNiF6,-1.79369
60780,TiNiF6,-2.70934
60781,VNiF6,-2.02104
60782,YbNiF6,-2.1168
60783,ZnNiF6,-1.43228
60784,ZrNiF6,-2.86173
60785,Rb2Ni4F12,-1.57817
60786,Ni3Sb4O6F6,-1.35269
60787,NpPbF6,-3.13475
60788,Rb2NpF6,-3.31786
60789,Rb6Np2F12,-3.12863
60790,SrNpF6,-3.72848
60791,NpTlF6,-3.05158
60792,Np2Tl4F12,-2.84348
60793,V8O2F12,-1.83271
60794,Pr8Se6O20F12,-2.65965
60795,Sb2P2O4F12,-2.35618
60796,Ta2P2O4F12,-2.90825
60797,PdO2F6,-0.80398
60798,Pt4O8F24,-0.94281
60799,RhO2F6,-1.02061
60800,RuO2F6,-1.27899
60801,Sb4O8F24,-1.69892
60802,Zr6Pb2O8F12,-3.3816
60803,Te8S4O16F24,-1.79677
60804,Y8Ti2Si4O18F12,-3.63326
60805,OsF6,-1.82459
60806,OsPbF6,-2.02489
60807,RbOsF6,-2.23621
60808,Rb2OsF6,-2.41188
60809,SrOsF6,-2.63623
60810,TlOsF6,-1.96334
60811,YbOsF6,-2.67303
60812,ZnOsF6,-1.99689
60813,Rb4P4F24,-2.8821
60814,Tl4P4F24,-2.585
60815,PaPbF6,-3.34301
60816,PaPdF6,-3.00081
60817,Rb4Pa2F12,-3.46071
60818,PdPbF6,-1.83901
60819,PtPbF6,-1.88415
60820,PuPbF6,-3.18011
60821,Rb2PbF6,-2.5223
60822,RePbF6,-2.20244
60823,RhPbF6,-1.96167
60824,RuPbF6,-2.08544
60825,SiPbF6,-3.00197
60826,SnPbF6,-2.57849
60827,SrPbF6,-2.8079
60828,TcPbF6,-2.25587
60829,TePbF6,-2.27592
60830,TiPbF6,-3.17622
60831,VPbF6,-2.49259
60832,YbPbF6,-2.90515
60833,ZnPbF6,-2.16648
60834,ZrPbF6,-3.34211
60835,Pd2Pb4F12,-2.11052
60836,PdF6,-0.96927
60837,PdPtF6,-1.36527
60838,RbPdF6,-1.76703
60839,Rb2PdF6,-2.20091
60840,PdRhF6,-1.46824
60841,PdRuF6,-1.60145
60842,SnPdF6,-2.03216
60843,SrPdF6,-2.41593
60844,Sr4Pd2F12,-3.14545
60845,TcPdF6,-1.76927
60846,TiPdF6,-2.63201
60847,Tl2PdF6,-1.72917
60848,VPdF6,-1.96641
60849,YbPdF6,-2.45036
60850,ZnPdF6,-1.75435
60851,Rb6Pm2F12,-3.38626
60852,Rb3PrF6,-3.35738
60853,PtF6,-1.13357
60854,RbPtF6,-1.85296
60855,Rb2PtF6,-2.2311
60856,SrPtF6,-2.45109
60857,TlPtF6,-1.62797
60858,Tl2PtF6,-1.75539
60859,YbPtF6,-2.53394
60860,ZnPtF6,-1.81719
60861,Rb2PuF6,-3.30653
60862,Rb3PuF6,-3.19678
60863,PuSnF6,-3.10845
60864,SrPuF6,-3.76313
60865,PuTlF6,-2.96416
60866,Pu2Tl4F12,-2.82326
60867,YbPuF6,-3.88222
60868,PuZnF6,-3.11305
60869,RbReF6,-2.50839
60870,RbRhF6,-1.95917
60871,RbRuF6,-2.21772
60872,RbSbF6,-2.67534
60873,RbTaF6,-3.36704
60874,RbTcF6,-2.42828
60875,RbUF6,-3.51656
60876,RbVF6,-2.55352
60877,Rb2ReF6,-2.58857
60878,Rb2RhF6,-2.32041
60879,Rb2TlRhF6,-2.24577
60880,Rb2RuF6,-2.44252
60881,Rb2TlSbF6,-2.53565
60882,Rb2SeF6,-2.31567
60883,Rb2SiF6,-3.28499
60884,Rb2SnF6,-2.84183
60885,Rb2TcF6,-2.63769
60886,Rb2TlTcF6,-1.2431
60887,Rb2ThF6,-3.69951
60888,Rb2TiF6,-3.36446
60889,Rb4U2F12,-3.4208
60890,Rb2VF6,-2.76828
60891,Rb2WF6,-2.30158
60892,Rb4Zr2F12,-3.48022
60893,Rb3RhF6,-2.44313
60894,Rb3SbF6,-2.73281
60895,Rb3ScF6,-3.40037
60896,Rb3SmF6,-3.38946
60897,Rb6Tb2F12,-3.42419
60898,Rb3TlF6,-2.54498
60899,Rb3TmF6,-3.44958
60900,Rb3VF6,-2.80843
60901,Rb6Y2F12,-3.41935
60902,ReF6,-2.20967
60903,ReSnF6,-2.14847
60904,SrReF6,-2.85639
60905,TlReF6,-2.23251
60906,Tl2ReF6,-2.09844
60907,YbReF6,-2.92072
60908,ZnReF6,-2.17421
60909,RuRhF6,-1.65295
60910,SrRhF6,-2.54073
60911,Tl2RhF6,-1.84536
60912,Tl3RhF6,-1.05351
60913,YbRhF6,-2.60443
