,composition,Formation Energy (eV/atom)
38406,Li4Cd8H4Se8O28,-1.21042
38407,Cd8H8S4O24,-1.32604
38408,HfCd2SnRh4,-0.53717
38409,HoCd2,-0.31991
38410,HoMgCd2,-0.29345
38411,HoCd2Pb,-0.33982
38412,Ho2Cd4Pd2,-0.54075
38413,HoCd2SnRh4,-0.48414
38414,HoCd2Sn,-0.40631
38415,TbHoCd2Sn2,-0.51293
38416,HoTmCd2Sn2,-0.48427
38417,YHoTm2Cd2,-0.22459
38418,RbCd2InIr,-0.05042
38419,Li2Cd2InSnIr2,-0.27832
38420,La2TlCd2In,-0.46816
38421,Li2Cd2InSnPd2,-0.46132
38422,Li4Cd2InSn,-0.3
38423,Na4Cd2InPb,-0.16289
38424,Na4TlCd2In,-0.14409
38425,Cd2InSnRh4,-0.34782
38426,Sr2Cd4In2Sn2,-0.34941
38427,Li2Cd2In2IrRh,-0.3166
38428,LaYCd2In2,-0.47608
38429,Li2Cd2In2PtRh,-0.43537
38430,SmYCd2In2,-0.4586
38431,Tb3MgCd2In3,-0.4356
38432,Na3Cd2IrO6,-1.24422
38433,Cd4Ir4O14,-0.94529
38434,K2Cd4,-0.0985
38435,K2Cd4P6O20,-2.09039
38436,K4Sr8Cd8Sb12,-0.70384
38437,K4Yb8Cd8Sb12,-0.67093
38438,KCd2Sn2,-0.17868
38439,K22Cd4Sb10,-0.47424
38440,K8Cd8S12O48,-1.63502
38441,K4Cd4O6,-1.18588
38442,K3Cd2Pt4,-0.18989
38443,K4Cd2SnPb,-0.22345
38444,K5Tl11Cd2,-0.12965
38445,LaCd2,-0.38775
38446,La6Mg6Cd12,-0.36012
38447,La2Nd2Cd4Pb4,-0.43747
38448,La2Nd2Cd4Sn4,-0.59152
38449,La2Cd4Ni2,-0.33205
38450,LaPrCd2Sb2O2,-1.71533
38451,LaPuCd2Sb2O2,-1.49949
38452,La2Pr2Cd4Pb4,-0.44258
38453,La2Cd4Pd2,-0.60539
38454,La2Pr2Cd4Sn4,-0.59481
38455,La2Cd4Pt2,-0.69452
38456,LaCd2Pt2,-0.74604
38457,La2Cd4Rh2,-0.52874
38458,La2Sm2Cd4Sn4,-0.58358
38459,LaYTl2Cd2,-0.3649
38460,LaYbCd2,-0.39684
38461,LiCd2,-0.21099
38462,Li6Cd12Pd6,-0.41536
38463,Li6Cd12Pt6,-0.44479
38464,Li6Cd12Rh6,-0.28928
38465,Li4Cd2PdRh,-0.34304
38466,LuCd2,-0.27126
38467,LuMgCd2,-0.25159
38468,NdMgCd2,-0.32045
38469,MgCd2Pd5,-0.45078
38470,PmMgCd2,-0.31986
38471,PrMgCd2,-0.31844
38472,Mg6Sc6Cd12,-0.27538
38473,SmMgCd2,-0.31475
38474,TbMgCd2,-0.30552
38475,TmMgCd2,-0.26954
38476,Y6Mg6Cd12,-0.31904
38477,YbMgCd2,-0.2981
38478,MgZrCd2,-0.14147
38479,RbMg2Cd2Sb3,-0.32564
38480,SrMg2Cd2,-0.22165
38481,Mg6Cd2Pd,-0.24886
38482,Mn3Cd2O8,-0.99328
38483,Cd8Mo4O16,-0.76991
38484,Cd4Mo6O16,-0.49898
38485,NaCd2,-0.12094
38486,Na2Cd4Pd4,-0.35315
38487,Na2Cd4Pt2,-0.26896
38488,Na2Cd4Pt4,-0.34573
38489,Na14Cd2O9,-1.27044
38490,Na8Cd8O12,-0.74668
38491,Na2Cd2TeO6,-1.37524
38492,Na3Cd2OsO6,-1.32642
38493,Na3Cd2RhO6,-1.19678
38494,Na3Cd2SbO6,-1.54252
38495,Na8Cd4Si6O20,-2.22865
38496,Na4TlCd2Pb,-0.15065
38497,Nd2Cd4,-0.36541
38498,Pr2Nd2Cd4Pb4,-0.39999
38499,Nd2Cd4Pd2,-0.56354
38500,PmNdCd2,-0.33961
38501,PrNdCd2,-0.33896
38502,PrNdCd2Sn2,-0.55611
38503,Nd2Cd4Pt2,-0.64682
38504,Nd2Cd4Rh2,-0.48693
38505,Nd2Sm2Cd4Sn4,-0.54621
38506,NdSmTl2Cd2,-0.35778
38507,NdCd2Sn,-0.44413
38508,NdTbCd2Sn2,-0.53834
38509,Pr2Cd4Ni2,-0.3088
38510,V2Cd2Te2O11,-1.29806
38511,Rb8Cd8S12O48,-1.62928
38512,Tl8Cd8S12O48,-1.40419
38513,Cd4Si2P8O28,-2.1667
38514,Cd4P12O34,-2.04613
38515,Rb4Cd4O6,-1.14092
38516,Cd4Pb2O8,-1.035
38517,Cd4Pd2O8,-0.81642
38518,Cd4Pt2O8,-0.90195
38519,Cd8Si4O16,-1.69602
38520,Cd4Sn2O8,-1.38151
38521,Tm2Cd4Sb2O12,-1.93641
38522,Cd4Os4O14,-1.10224
38523,VCd2PO7,-1.68933
38524,Cd2P2O7,-1.61314
38525,Cd4Pt4O14,-0.73417
38526,Cd4Rh4O14,-0.5313
38527,Cd4Ru4O14,-1.03814
38528,Cd4Sb4O14,-1.4193
38529,Ta4Cd4O14,-2.31419
38530,Cd8Te8O28,-1.14106
38531,V2Cd2O7,-1.39952
38532,Cd2Pd3O8,-0.62273
38533,SrCd2P2,-0.60043
38534,YbCd2P2,-0.60795
38535,PmCd2Pb,-0.38836
38536,PrCd2Pb,-0.395
38537,Cd2Sb2Pb,-0.06439
38538,TbCd2Pb,-0.36202
38539,Th2Cd4Pb2,-0.23326
38540,TmCd2Pb,-0.30924
38541,Cd2Pd,-0.29579
38542,Pm2Cd4Pd2,-0.56362
38543,Pr2Cd4Pd2,-0.5661
38544,Pu2Cd4Pd2,-0.06298
38545,Cd2PdRh,-0.25662
38546,Sm2Cd4Pd2,-0.55993
38547,Sr2Cd4Pd2,-0.50024
38548,Tb2Cd4Pd2,-0.54949
38549,Th2Cd4Pd2,-0.47989
38550,Tm2Cd4Pd2,-0.52913
38551,Y2Cd4Pd2,-0.55284
38552,Yb2Cd4Pd2,-0.58242
38553,PmCd2,-0.36131
38554,PmPrCd2,-0.33896
38555,Pm2Cd4Pt2,-0.64695
38556,Pm2Cd4Rh2,-0.48422
38557,PmSmCd2,-0.33948
38558,Pr2Cd4,-0.3655
38559,Pr2Cd4Pt2,-0.646
38560,Pr2Cd4Rh2,-0.48357
38561,Pr2Sm2Cd4Sn4,-0.55107
38562,PrSmTl2Cd2,-0.3603
38563,PrCd2Sn,-0.44194
38564,YbPrCd2,-0.38328
38565,Cd2Pt,-0.30796
38566,Sr2Cd4Pt2,-0.55808
38567,PuCd2,-0.02602
38568,Pu2Cd4Rh2,0.0049
38569,Pu2Cd4Sb4,-0.23336
38570,RbCd2Sn2,-0.1806
38571,Rb5Tl11Cd2,-0.12764
38572,Cd2Rh,-0.15749
38573,Sm2Cd4Rh2,-0.48688
38574,Sr2Cd4Rh2,-0.37198
38575,Tb2Cd4Rh2,-0.48397
38576,Th2Cd4Rh2,-0.5042
38577,Y2Cd4Rh2,-0.48151
38578,Yb2Cd4Rh2,-0.47181
38579,TmCd2SnRh4,-0.50052
38580,ZrCd2SnRh4,-0.50061
38581,SrCd2Sb2,-0.51496
38582,YbCd2Sb2,-0.47916
38583,Sr4Cd4Sb6,-0.66213
38584,ScCd2Sn,-0.33311
38585,SmCd2,-0.35315
38586,SmCd2Sn,-0.44524
38587,SmYTl2Cd2,-0.33136
38588,TbCd2Sn,-0.42496
38589,ThCd2Sn,-0.30554
38590,TmCd2Sn,-0.38191
38591,Sr2Cd4Sn4,-0.35971
38592,Sr2Cd4,-0.35787
38593,ThCd2,-0.18576
38594,TmCd2,-0.2978
38595,YCd2,-0.34561
38596,Yb2Cd4,-0.36806
38597,Ce2Cd40Ni4,-0.11197
38598,Ce2Cd40Pd4,-0.20437
38599,Ce2Cd40Pt4,-0.20247
38600,Gd2Cd40Ni4,-0.10011
38601,La2Cd40Pt4,-0.21126
38602,Nd2Cd40Ni4,-0.11329
38603,Nd2Cd40Pt4,-0.20082
38604,Pr2Cd40Ni4,-0.11659
38605,Sm2Cd40Ni4,-0.10922
38606,Tb2Cd40Ni4,-0.10109
38607,Y2Cd40Ni4,-0.09873
38608,Pr2Cd40Pd4,-0.20778
38609,Sm2Cd40Pd4,-0.19818
38610,Pr2Cd40Pt4,-0.20552
38611,Sm2Cd40Pt4,-0.19624
38612,Ce6Cd23Pb,-0.2873
38613,Ce6Cd23Sb,-0.31768
38614,Ce6Cd23Sn,-0.29653
38615,Ce6Cd23Te,-0.3394
38616,Gd6Cd23Pb,-0.26837
38617,La6Cd23Pb,-0.32638
38618,Nd6Cd23Pb,-0.29449
38619,Nd6Cd23Sn,-0.3093
38620,Pr6Cd23Pb,-0.30053
38621,Sm6Cd23Pb,-0.28377
38622,Pr6Cd23Sn,-0.31627
38623,Ce2Cd6,-0.3005
38624,Ce2Cd6P6,-0.522
38625,Ce2PrCd3InGa2,-0.49041
38626,Ce2Cd3Pb3,-0.41765
38627,Ce3Zn8Cd3,-0.34691
38628,Cd3NiH6Cl2O6,-0.97189
38629,Cd6Cl4O4,-1.09968
38630,Cd12P4Cl12,-0.7578
38631,K2Cd3Cl8,-1.39873
38632,Rb2Cd3Cl8,-1.3985
38633,Dy4Cd3Co2,-0.31181
38634,Er4Cd3Co2,-0.30952
38635,Sm2Gd2Cd3Co2,-0.28696
38636,La4Cd3Co2,-0.2695
38637,Nd4Cd3Co2,-0.24937
38638,Pr4Cd3Co2,-0.23273
38639,Sm4Cd3Co2,-0.2739
38640,Tm4Cd3Co2,-0.31475
38641,Y4Cd3Co2,-0.30752
38642,CsCd3Pt,-0.14591
38643,Cs4K4Cd6O10,-1.17024
38644,Cs8Cd12O16,-1.12878
38645,Cs4Cd6S8,-0.88031
38646,Cs4Cd6Se8,-0.89035
38647,Cs4Cd6Te8,-0.73935
38648,Dy3Cd3Ga2Cu,-0.45266
38649,Ho2ErCd3CuIr2,-0.53644
38650,Pr2GdCd3Ga2Cu,-0.43794
38651,GdY2Cd3Ga2Cu,-0.46261
38652,NdGd2Cd3Ga2Cu,-0.45079
38653,Gd2YCd3Ga2Cu,-0.45815
38654,Gd3Cd3Ga2Cu,-0.45711
38655,PrNd2Cd3Ga2Cu,-0.43793
38656,Nd2YCd3Ga2Cu,-0.44579
38657,PrY2Cd3Ga2Cu,-0.45121
38658,Sm3Cd3Ga2Cu,-0.44089
38659,Nd2GdCd3CuPt2,-0.71775
38660,GdY2Cd3CuPd2,-0.6023
38661,Pr2GdCd3CuPt2,-0.71155
38662,Gd2YCd3CuPd2,-0.60382
38663,PrGd2Cd3CuPt2,-0.72519
38664,Gd3Cd3CuPd2,-0.60339
38665,Gd3Cd3CuPt2,-0.7375
38666,Pr2NdCd3CuPt2,-0.70514
38667,PrNd2Cd3CuPt2,-0.70802
38668,Sm3Cd3CuPd2,-0.5869
38669,Sm3Cd3CuRh2,-0.54675
38670,Dy2Cd6,-0.29414
38671,DyEr2Cd3InGa2,-0.47676
38672,DyEr2Cd3Ga3,-0.50881
38673,DyHo2Cd3InGa2,-0.49015
38674,Nd2DyCd3InGa2,-0.50776
38675,Tb2DyCd3InGa2,-0.50165
38676,DyTm2Cd3InGa2,-0.47422
38677,Tb2DyCd3Ga3,-0.53017
38678,DyTm2Cd3Ga3,-0.50539
38679,Tb2DyCd3In3,-0.43313
38680,Dy2ErCd3InGa2,-0.48713
38681,Dy2HoCd3InGa2,-0.49448
38682,TbDy2Cd3InGa2,-0.50033
38683,Dy2TmCd3InGa2,-0.48663
38684,Dy2HoCd3Ga3,-0.52412
38685,TbDy2Cd3Ga3,-0.52907
38686,Dy2TmCd3Ga3,-0.51708
38687,TbDy2Cd3In3,-0.42962
38688,Dy2Cd3Ni2,-0.38297
38689,Dy2Cd3Pb3,-0.34611
38690,Er2Cd6,-0.27329
38691,Gd2ErCd3InGa2,-0.49056
38692,Ho2ErCd3InGa2,-0.47926
38693,Tb2ErCd3InGa2,-0.49081
38694,ErTm2Cd3InGa2,-0.46241
38695,Tb2ErCd3Ga3,-0.52083
38696,ErTm2Cd3Ga3,-0.49534
38697,Gd2ErMg3Cd3,-0.25211
38698,Tb2ErCd3In3,-0.42248
38699,Er20Cd6Rh2,-0.33513
38700,GdEr2Cd3InGa2,-0.47707
38701,HoEr2Cd3InGa2,-0.47307
38702,TbEr2Cd3InGa2,-0.47872
38703,Er2TmCd3InGa2,-0.46446
38704,HoEr2Cd3Ga3,-0.50545
38705,TbEr2Cd3Ga3,-0.5107
38706,Er2TmCd3Ga3,-0.49784
38707,GdEr2Mg3Cd3,-0.2393
38708,TbEr2Cd3In3,-0.40836
38709,Er2Cd3Ni2,-0.38467
38710,Er2Cd3Pb3,-0.31225
38711,Er3Cd3InGa2,-0.46701
38712,EuCd3,-0.24002
38713,EuCd3O4,-1.5148
38714,Eu4TlCd3,-0.39215
38715,NbCd3F6,-2.27103
38716,TaCd3F6,-2.40236
38717,Cd12Fe8Ge12O48,-0.6563
38718,GdTb2Cd3InGa2,-0.50334
38719,Gd2TbCd3InGa2,-0.50455
38720,Gd2YZnCd3Ga2,-0.49597
38721,Gd3Cd3Ga2Pd,-0.5918
38722,Cd12Ga8Ge12O48,-1.5997
38723,Y3Cd3Ga2Hg,-0.49412
38724,Tb2HoCd3InGa2,-0.49752
38725,HoTm2Cd3InGa2,-0.46981
38726,TbHo2Cd3InGa2,-0.49159
38727,Ho2TmCd3InGa2,-0.47794
38728,Ho3Cd3InGa2,-0.48594
38729,Pr2NdCd3InGa2,-0.51117
38730,Nd2TbCd3InGa2,-0.50882
38731,Sm3Cd3InGa2,-0.51555
38732,TbTm2Cd3InGa2,-0.47589
38733,Tb2TmCd3InGa2,-0.48979
38734,Tb3Cd3InGa2,-0.50307
38735,Tm3Cd3InGa2,-0.46155
38736,Y3ZnCd3Ga2,-0.50116
38737,Tb2HoCd3Ga3,-0.52648
38738,HoTm2Cd3Ga3,-0.50177
38739,TbHo2Cd3Ga3,-0.52141
38740,Ho2TmCd3Ga3,-0.50916
38741,TbTm2Cd3Ga3,-0.50679
38742,Tb2TmCd3Ga3,-0.51931
38743,Gd2Cd6,-0.30299
38744,Gd3Cd3PdPt2,-0.84268
38745,Gd4Cd3Ni2,-0.41667
38746,Yb3Cd3Si2Ge,-0.46498
38747,Yb3Cd3SiGe2,-0.51811
38748,Cd12In8Ge12O48,-1.55658
38749,K2V2Cd3H2O10,-1.45025
38750,Hf4Ti8Cd6N6,-1.01183
38751,Hf4Zr8Cd6N6,-0.96463
38752,Pm4Cd6Hg2,-0.38437
38753,Y3ZnCd3Hg2,-0.4085
38754,Ho2Cd6,-0.28662
38755,Tb2HoCd3In3,-0.42905
38756,Cd6I2O12,-0.85879
38757,Cd3PI3,-0.44532
38758,Cd3SbI3,-0.41951
38759,Li4Cd3In,-0.28695
38760,Sc2Cd3In3,-0.31051
38761,TbTm2Cd3In3,-0.39943
38762,Tb2TmCd3In3,-0.41849
38763,Sr3Cd3In8,-0.32709
38764,KCd3Pt,-0.18107
38765,K32Na18Tl36Cd6,-0.15731
38766,K2Cd3,-0.09547
38767,K2Cd3Pt2,-0.28734
38768,K8Cd12S16,-0.85907
38769,K8Cd12Se16,-0.85798
38770,La2Cd6,-0.33174
38771,La2Cd6P6,-0.5408
38772,La2MgCd3Pd2,-0.60538
38773,La2MgCd3Pt2,-0.71224
38774,La2MgCd3Rh2,-0.54505
38775,La3Cd3PdRh2,-0.66579
38776,La3Zn8Cd3,-0.35466
38777,LiCd3,-0.18599
38778,LiMg2Cd3,-0.15506
38779,Li2MgCd3,-0.20788
38780,Li4Cd6Se8O24,-1.22637
38781,Li8Cd3,-0.19836
38782,Lu2Cd6,-0.24725
38783,Mg2Cd6,-0.06992
38784,RbMgCd3Sb3,-0.26692
38785,Cd6Te4Mo2O20,-1.09473
38786,Cd6Mo4O18,-0.59233
38787,Zr4Ti8Cd6N6,-1.01105
38788,Na4Cd6Si6O20,-2.16114
38789,Na2Cd3P4O14,-2.07067
38790,Na4Cd6Pd2,-0.26009
38791,Na16Cd12Se20,-0.87813
38792,Nd2Cd6,-0.3214
38793,Nd2Cd3Pb3,-0.40465
38794,Nd3Cd3PdPt2,-0.82223
38795,Nd3Cd3PdRh2,-0.6309
38796,Nd3Cd3Pt2Rh,-0.78279
38797,Nd3Zn8Cd3,-0.34342
38798,Nd4Cd3Ni2,-0.37064
38799,Y20Cd6Ni2,-0.26395
38800,Sm4Cd3Ni2,-0.38799
38801,Y2Cd3Ni2,-0.37413
38802,Np2Cd6O12,-1.82331
38803,Cd6Se6O20,-1.0072
38804,Zn12Cd12Te8O48,-0.76561
38805,Rb4Cd6O8,-0.64185
38806,YbCd3O4,-1.66755
38807,Cd6Si2O10,-1.71633
38808,Cd6S2O12,-1.30453
38809,Cd6Te2O12,-1.19762
38810,Cd6P4O16,-1.49657
38811,Pr2Cd3Pb3,-0.40982
38812,Sm2Cd3Pb3,-0.39265
38813,Pr3Cd3PdPt2,-0.81493
38814,Pr3Cd3PdRh2,-0.61983
38815,Cd3PdPt2,-0.36158
38816,Sm3Cd3PdRh2,-0.64581
38817,Y20Cd6Pd2,-0.31159
38818,Pm3Cd3Pd2,-0.61888
38819,Pm2Cd6,-0.32183
38820,Pm2Cd3Sn3,-0.47482
38821,Pm3Cd3Pt2,-0.7831
38822,Pm3Zn8Cd3,-0.34493
38823,Pr2Cd6,-0.32197
38824,SrPr2Cd3,-0.33986
38825,Pr3Cd3Pt2Rh,-0.77428
38826,Pr3Zn8Cd3,-0.34127
38827,Rb2Cd6Pt2,-0.15792
38828,Rb4Cd6,-0.04403
38829,Rb8Cd12S16,-0.85805
38830,Rb8Cd12Se16,-0.8623
38831,Rb4Cd6Sn10,-0.19583
38832,Sr2Cd3Rh2,-0.37406
38833,Tb3Cd3Rh2,-0.62431
38834,Y20Cd6Ru2,-0.28831
38835,Tl4Cd6Sb6,-0.07688
38836,Sc2Cd6,-0.2353
38837,Sm2Cd6,-0.30881
38838,Tb2Cd3Sn3,-0.45024
38839,Sr5Cd3,-0.2789
38840,Tb2Cd6,-0.29883
38841,Th2Cd6,-0.1553
38842,Th3Zn8Cd3,-0.26346
38843,Tm2Cd6,-0.26525
38844,Y2Cd6,-0.30887
38845,Yb2Cd6,-0.30612
38846,ZrCd3,-0.1193
38847,LaCeCd4Ni2,-0.33705
38848,CeNdCd4,-0.36496
38849,CePrCd4Ni2,-0.32654
38850,CeSmCd4,-0.3592
38851,Ce2Cd4NiPd,-0.44353
38852,Ce2Cd4PdPt,-0.60611
38853,Ce2Cd4PdRh,-0.53879
38854,Ce2Cd4PtRh,-0.58436
38855,Ce46Cd8Ru14,-0.37786
38856,Ce6Cd4Pd13,-0.74544
38857,La2Cd4CuIr,-0.37601
38858,La3Cd12Cu3,-0.24568
38859,La2Cd4CuNi,-0.31238
38860,La2Cd4CuPd,-0.45073
38861,La2Cd4CuRh,-0.41918
38862,DyErCd4,-0.32034
38863,DyEr2Cd4In2,-0.36914
38864,DyEr2Tl2Cd4,-0.30149
38865,Gd2DyCd4In2,-0.39508
38866,Gd2DyTl2Cd4,-0.34549
38867,DyHoCd4,-0.32669
38868,DyHo2Cd4In2,-0.38079
38869,DyHo2Tl2Cd4,-0.31658
38870,Nd2DyCd4In2,-0.40801
38871,Pr2DyCd4In2,-0.40812
38872,DyTm2Cd4In2,-0.36266
38873,Nd2DyTl2Cd4,-0.35782
38874,DyYCd4,-0.34078
38875,Dy2ErTl2Cd4,-0.31442
38876,GdDy2Cd4In2,-0.39178
38877,Dy2HoCd4In2,-0.38495
38878,NdDy2Cd4In2,-0.39785
38879,NdDy2Tl2Cd4,-0.34246
38880,Dy2TmTl2Cd4,-0.31111
38881,Dy2YTl2Cd4,-0.33437
38882,Dy3Cd4Hg2,-0.37252
38883,Dy3Cd4In2,-0.39285
38884,Dy3Tl2Cd4,-0.32767
38885,Gd2ErCd4In2,-0.38409
38886,Gd2ErTl2Cd4,-0.33165
38887,HoErCd4,-0.31464
38888,Ho2ErTl2Cd4,-0.30395
38889,Nd2ErCd4In2,-0.39712
38890,Pr2ErCd4In2,-0.39702
38891,ErTm2Cd4In2,-0.35156
38892,Y2ErTl2Cd4,-0.32799
38893,ErTmCd4,-0.3025
38894,GdEr2Cd4In2,-0.37107
38895,GdEr2Tl2Cd4,-0.30962
38896,HoEr2Cd4In2,-0.36525
38897,HoEr2Tl2Cd4,-0.29638
38898,NdEr2Cd4In2,-0.37632
38899,PrEr2Cd4In2,-0.37689
38900,Er2TmCd4In2,-0.35552
38901,NdEr2Tl2Cd4,-0.31518
38902,PrEr2Tl2Cd4,-0.3155
38903,Er2TmTl2Cd4,-0.28444
38904,YEr2Tl2Cd4,-0.3081
38905,Er3Cd4In2,-0.36027
38906,Cd8O2F12,-2.11461
38907,GdHo2Cd4In2,-0.3836
38908,GdHo2Tl2Cd4,-0.32602
38909,Pr2GdCd4In2,-0.41291
38910,GdTm2Cd4In2,-0.36519
38911,Nd2GdTl2Cd4,-0.36799
38912,Pr2GdTl2Cd4,-0.36952
38913,Gd2HoCd4In2,-0.39091
38914,Gd2HoTl2Cd4,-0.34032
38915,PrGd2Cd4In2,-0.40585
38916,NdGd2Tl2Cd4,-0.36178
38917,PrGd2Tl2Cd4,-0.36244
38918,Gd2TmTl2Cd4,-0.32897
38919,Gd2YTl2Cd4,-0.35194
38920,Li2Cd8Ge10H2O30,-1.56849
38921,Nd3Cd4Hg2,-0.39361
38922,Pr3Cd4Hg2,-0.39401
38923,Tb3Cd4Hg2,-0.37643
38924,Th3Cd4Hg2,-0.19041
38925,Pr2HoCd4In2,-0.40346
38926,HoTm2Cd4In2,-0.35885
38927,Nd2HoTl2Cd4,-0.35191
38928,Y2HoTl2Cd4,-0.33577
38929,HoTmCd4,-0.30876
38930,YHoCd4,-0.33352
38931,NdHo2Cd4In2,-0.38956
38932,PrHo2Cd4In2,-0.38918
38933,Ho2TmCd4In2,-0.36822
38934,NdHo2Tl2Cd4,-0.33106
38935,PrHo2Tl2Cd4,-0.33142
38936,Ho2TmTl2Cd4,-0.30029
38937,YHo2Tl2Cd4,-0.32343
38938,Ho3Cd4In2,-0.37556
38939,La3Cd4In2,-0.46503
38940,Pr2NdCd4In2,-0.4197
38941,NdTm2Cd4In2,-0.37174
38942,PrNd2Cd4In2,-0.41943
38943,Nd2TmCd4In2,-0.39519
38944,Nd3Cd4In2,-0.43111
38945,Pm3Cd4In2,-0.4283
38946,PrTm2Cd4In2,-0.37133
38947,Pr3Cd4In2,-0.43263
38948,Sm3Cd4In2,-0.42167
38949,Tb3Cd4In2,-0.39758
38950,Tm3Cd4In2,-0.34778
38951,KNa8Cd4,-0.07158
38952,K2V6Cd8O24,-1.42792
38953,KCd4P3,-0.20045
38954,LaMg8Cd4,-0.13288
38955,LaNdCd4,-0.37649
38956,LaNdCd4Ni2,-0.31965
38957,La2Cd4PdPt,-0.6461
38958,La2Cd4PdRh,-0.56858
38959,La2Cd4PtRh,-0.6065
38960,La6Cd4Pd13,-0.77868
38961,ThMgCd4,-0.11917
38962,SrMg2Cd4,-0.22239
38963,Th3Mg2Cd4,-0.14804
38964,Cd4P6SN12,-0.45334
38965,PrNdCd4Ni2,-0.30965
38966,PrNdCd4,-0.36527
38967,Pr2NdTl2Cd4,-0.37571
38968,NdSmCd4,-0.35971
38969,NdY2Tl2Cd4,-0.35592
38970,Nd2Cd4NiPd,-0.43395
38971,Nd2Cd4PdPt,-0.60164
38972,Nd2Cd4PdRh,-0.52638
38973,PrNd2Tl2Cd4,-0.37471
38974,Nd2Cd4PtRh,-0.56156
38975,Nd2YTl2Cd4,-0.36426
38976,Nd46Cd8Rh14,-0.46991
38977,Nd3Tl2Cd4,-0.37309
38978,Cd4Ni,0.0094
38979,Cd8Te6S2O26,-1.25772
38980,RbCd4P3,-0.1891
38981,Sr2Cd8Pd2,-0.37223
38982,Pr6Cd4Pd13,-0.73687
38983,PrY2Tl2Cd4,-0.35616
38984,Pr2YTl2Cd4,-0.36555
38985,Pr3Tl2Cd4,-0.37614
38986,Cd4Pt,-0.19929
38987,Sr2Cd8Pt4,-0.46564
38988,RbCd4Sb3,-0.21158
38989,Sr2Cd8Rh2,-0.31222
38990,Sr3Cd4Sn4,-0.47287
38991,Tb3Tl2Cd4,-0.33536
38992,Y2TmTl2Cd4,-0.32498
38993,Cd41Ir8,-0.06366
38994,Cd20H8Se16Cl8O52,-1.06597
38995,Dy4Cd5Ir2,-0.49487
38996,EuCd5,-0.21055
38997,Cd5Te2H2S2O16,-1.30083
38998,Tb4Cd5Ir2,-0.49411
38999,LiCd5,-0.11509
39000,Li4MgCd5,-0.22761
39001,Li6MgCd5,-0.22932
39002,Li6Cd5Pb,-0.26145
39003,Sc4Cd5Ni2,-0.36538
39004,V6Cd10P12O50,-1.9221
39005,Cd10Rh4,-0.1745
39006,CeEuCd6,-0.28602
39007,LaCeCd6,-0.33191
39008,CeNdCd6,-0.32039
39009,CePrCd6,-0.32193
39010,CeSmCd6,-0.31351
39011,YbCeCd6,-0.31139
39012,DyErCd6,-0.28368
39013,GdDyCd6,-0.29977
39014,DyHoCd6,-0.29058
39015,LaDyCd6,-0.31312
39016,TbDyCd6,-0.29744
39017,ErLuCd6,-0.25928
39018,TbErCd6,-0.28659
39019,ErTmCd6,-0.26782
39020,LaEuCd6,-0.31109
39021,NdEuCd6,-0.29265
39022,PrEuCd6,-0.29817
39023,SmEuCd6,-0.29121
39024,YbEuCd6,-0.28031
39025,Eu11Cd6Sb12,-0.8273
39026,GdHoCd6,-0.29537
39027,LaGdCd6,-0.3266
39028,NdGdCd6,-0.31208
39029,TbHoCd6,-0.29336
39030,K2Cd12P14O48,-2.02388
39031,KCd6Pt6,-0.37132
39032,LaNdCd6,-0.33849
39033,LaPrCd6,-0.33967
39034,LaYbCd6,-0.3303
39035,LiMgCd6,-0.1223
39036,LiNdCd6,-0.25341
39037,LiSmCd6,-0.25161
39038,LiYbCd6,-0.25351
39039,PrNdCd6,-0.32499
39040,YbNdCd6,-0.3186
39041,Cd6PdO8,-0.9688
39042,Cd6PtO8,-1.00358
39043,PmSmCd6,-0.32008
39044,YbPrCd6,-0.32095
39045,Sr11Cd6Sb12,-0.81713
39046,YbSmCd6,-0.31614
39047,TbYCd6,-0.30383
39048,Cd28P16Cl24,-0.67052
39049,Dy2Cd14,-0.16629
39050,Er2Cd14,-0.1551
39051,Cd14P8H4Se4O44,-1.63332
39052,Ho2Cd14,-0.16222
39053,Na88Cd14,-0.02822
39054,Sc2Cd14,-0.12635
39055,Tm2Cd14,-0.14836
39056,Y2Cd14,-0.17195
39057,Zr2Cd14,-0.06126
39058,Sr3Cd8Ge4,-0.30236
39059,LaMg4Cd8,-0.19478
39060,SrCd8Pd4,-0.4053
39061,SrCd8Rh4,-0.26543
39062,K14Tl21Cd9,-0.14754
39063,V8Cd18O38,-1.29474
39064,Ce4,0.0
39065,Ce2H2Cl2,-1.38725
39066,Ce2H4Cl2O4,-2.12608
39067,La2Ce2N2Cl2,-1.6261
39068,Ce2Mo2Cl2O8,-1.81594
39069,Ce2Nd2N2Cl2,-1.59217
39070,Ce2Pr2N2Cl2,-1.58412
39071,Ce2Cl2O2,-3.10824
39072,Ce2W2Cl2O8,-1.69232
39073,Ce2Te2Cl2,-1.85833
39074,LaCeGeCl2,-1.6878
39075,CePrGeCl2,-1.65735
39076,Ce2H2Cl4,-1.79594
39077,LaCeCl2O2,-3.16337
39078,LaCePCl2,-2.01096
39079,La3CeN2Cl2,-1.58886
39080,CeNd3N2Cl2,-1.54464
39081,CePr3N2Cl2,-1.5328
39082,CeNdCl2O2,-3.09486
39083,CeNdSiCl2,-1.57109
39084,CeNpCl2O2,-2.721
39085,CePrCl2O2,-3.08384
39086,CePrSiCl2,-1.57197
39087,Ce2S4Cl4,-1.54354
39088,Ce2Cl6,-2.3263
39089,La2CeGaCl3,-1.62548
