,composition,Formation Energy (eV/atom)
10277,La4Al6Ge8,-0.52157
10278,Pm4Al6Ge8,-0.46951
10279,Pu4Al6Ge8,-0.34968
10280,Na10Al6H28,-0.19859
10281,KAl3H6S2O14,-1.90174
10282,Hf2Al6,-0.3951
10283,HfZr2Al3NiIr2,-0.845
10284,HfZr2Al3Ir2Pd,-0.88795
10285,HfZr2Al3NiRh2,-0.80165
10286,HfZr2Al3PdRh2,-0.84161
10287,Hf4Al6Ir2,-0.72177
10288,Hf2ZrAl3NiIr2,-0.85215
10289,Hf4Mn2Al6,-0.41233
10290,Hf4Ti8Al6N6,-1.17439
10291,Hf4Al6V8N6,-0.9534
10292,Hf2ZrAl3NiRh2,-0.80401
10293,Hf4Al6Os2,-0.58782
10294,Hf4Al6Pd2,-0.63442
10295,Hf4Al6Pt2,-0.75751
10296,Hf4Al6Re2,-0.48146
10297,Hf4Al6Rh2,-0.68706
10298,Hf4Al6Ru2,-0.60368
10299,Hf4Al6Zn2,-0.41538
10300,Hf2Al3Zn3,-0.36122
10301,Hf2Zr2Al3,-0.43759
10302,Hf3Al3NiIr2,-0.85961
10303,Hf3Al3Ir2Pd,-0.89804
10304,Hf3Al3Ir2Rh,-0.93045
10305,Hf3Al3NiPdRh,-0.7679
10306,Hf3Al3NiRh2,-0.80708
10307,Hf3Al3PdRh2,-0.84169
10308,Hf4Al3,-0.38998
10309,Li4Al3Hg,-0.24439
10310,Ho5Al15,-0.42391
10311,Nd2HoAl3Si2Ir,-0.79397
10312,Tb2HoAl3Si2Ir,-0.8564
10313,HoTm2Al3Si2Ir,-0.86539
10314,Y2HoAl3Si2Ir,-0.86397
10315,HoMg2Al3Si2Pt,-0.58397
10316,Ho4Al12Ni4,-0.59051
10317,Ho3Al9Ni6,-0.66123
10318,HoTm2Al3Ni3,-0.62738
10319,Y2HoAl3Ni3,-0.60547
10320,Tb2HoAl3Si2Pd,-0.78769
10321,HoTm2Al3Si2Pd,-0.78785
10322,Y2HoAl3Si2Pd,-0.79567
10323,HoAl3Pd2,-0.84968
10324,Tb2HoAl3Si2Pt,-0.87042
10325,HoTm2Al3Si2Pt,-0.87135
10326,Y2HoAl3Si2Pt,-0.87692
10327,Tb2HoAl3Si2Rh,-0.84147
10328,HoTm2Al3Si2Rh,-0.85051
10329,Y2HoAl3Si2Rh,-0.85023
10330,Tb2HoAl3Si2Ru,-0.74985
10331,HoTm2Al3Si2Ru,-0.76238
10332,Y2HoAl3Si2Ru,-0.75831
10333,TbHoAl3Si2,-0.55097
10334,HoTmAl3Si2,-0.53799
10335,YHoAl3Si2,-0.5504
10336,Ho20Al6Pd2,-0.32127
10337,Ho4Al6Ir2,-0.76806
10338,NdHo2Al3Si2Ir,-0.82789
10339,Ho2ScAl3Si2Ir,-0.86041
10340,TbHo2Al3Si2Ir,-0.86128
10341,Ho2TmAl3Si2Ir,-0.86579
10342,YHo2Al3Si2Ir,-0.86532
10343,Ho2LuAl3Si2Rh,-0.84853
10344,Ho4Mn2Al6,-0.41956
10345,NdHo2Al3Si2Ru,-0.72052
10346,Ho2TmAl3Ni3,-0.62348
10347,YHo2Al3Ni3,-0.61276
10348,Ho4Al6Os2,-0.5939
10349,TbHo2Al3Si2Pd,-0.7903
10350,Ho2TmAl3Si2Pd,-0.7903
10351,YHo2Al3Si2Pd,-0.79383
10352,TbHo2Al3Si2Pt,-0.87324
10353,Ho2TmAl3Si2Pt,-0.87412
10354,YHo2Al3Si2Pt,-0.87622
10355,Ho4Al6Pt8,-1.19175
10356,Ho4Al6Re2,-0.46308
10357,Ho4Al6Rh2,-0.73699
10358,TbHo2Al3Si2Rh,-0.84678
10359,Ho2TmAl3Si2Rh,-0.85078
10360,YHo2Al3Si2Rh,-0.85107
10361,Ho4Al6Ru2,-0.62818
10362,Ho2ScAl3Si2Ru,-0.75642
10363,TbHo2Al3Si2Ru,-0.75515
10364,Ho2TmAl3Si2Ru,-0.76155
10365,YHo2Al3Si2Ru,-0.75971
10366,Ho2Al3Si2,-0.5477
10367,Ho4Al6Tc2,-0.51729
10368,Ho3Al3Si2Ni,-0.72257
10369,Ho3Al3Si2Pd,-0.79335
10370,Ho3Al3Si2Pt,-0.87623
10371,Ho3Al3Si2Rh,-0.85159
10372,Ho3Al3Sn2Rh,-0.75067
10373,Ho3Al3Zn8,-0.37392
10374,Na8Al6Si6I2O24,-2.69853
10375,Al12Te12I4,-0.47049
10376,Al12Ir4,-0.65735
10377,Lu20Al6Ir2,-0.39844
10378,Lu4Al6Ir2,-0.78173
10379,Nb4Al6Ir2,-0.6171
10380,NdTb2Al3Si2Ir,-0.81987
10381,Nd4Al6Ir2,-0.66919
10382,Nd2TbAl3Si2Ir,-0.79113
10383,Nd2TmAl3Si2Ir,-0.79276
10384,Nd2YAl3Si2Ir,-0.79428
10385,Zr3Al3NiIrPd,-0.79439
10386,Zr3Al3NiIrPt,-0.88572
10387,Zr3Al3NiIrRh,-0.8202
10388,Pm4Al12Ir4,-0.74372
10389,Pm4Al6Ir2,-0.69162
10390,Pu4Al6Ir2,-0.54411
10391,Tm2ScAl3Si2Ir,-0.86043
10392,Sc4Al6Ir2,-0.79729
10393,TmSc2Al3Si2Ir,-0.85833
10394,TbTm2Al3Si2Ir,-0.8602
10395,TbY2Al3Si2Ir,-0.8596
10396,Tb2YAl3Si2Ir,-0.85586
10397,Y2TmAl3Si2Ir,-0.86369
10398,YTm2Al3Si2Ir,-0.86418
10399,Y3Al3Si2Ir,-0.86357
10400,Sm4Al6Ir2,-0.70247
10401,Y3Al3Sn2Ir,-0.77986
10402,Ta4Al6Ir2,-0.56396
10403,Tb4Al6Ir2,-0.74954
10404,Tm4Al6Ir2,-0.777
10405,Y20Al6Ir2,-0.36563
10406,Y4Al6Ir2,-0.76471
10407,Yb4Al6Ir2,-0.64167
10408,Zr4Al6Ir2,-0.76571
10409,Ti3Al3NiIr2,-0.79028
10410,Zr3Al3NiIr2,-0.83722
10411,Zr3Al3Ir2Pd,-0.88546
10412,Zr3Al3Ir2Pt,-0.97312
10413,Zr3Al3Ir2Rh,-0.9132
10414,La2Al6,-0.44262
10415,LaAl3Pd,-0.7133
10416,LaAl3Pd2,-0.84519
10417,LaAl3Pt,-0.86232
10418,La4Al6Os2,-0.49532
10419,La4Al6Ru2,-0.53548
10420,La10Al6Ni4,-0.40733
10421,LiAl3,-0.09705
10422,Sr4Li4Al12N16,-1.20311
10423,Li2Pm4Al6,-0.3864
10424,Li4Al3Pd,-0.37584
10425,Li4Al3Zn,-0.21817
10426,LuAl3,-0.39577
10427,Lu3Al9Ni6,-0.65353
10428,Lu3Al9Pd6,-0.82044
10429,Lu20Al6Ni2,-0.29801
10430,Lu20Al6Os2,-0.30859
10431,Lu20Al6Pd2,-0.34728
10432,Lu20Al6Pt2,-0.42526
10433,Lu20Al6Rh2,-0.37934
10434,Lu20Al6Ru2,-0.32297
10435,Lu4Mn2Al6,-0.41623
10436,Lu4Ti8Al6N6,-1.20392
10437,Lu4Al6Os2,-0.60819
10438,Lu4Al6Re2,-0.47524
10439,Lu4Al6Rh2,-0.7481
10440,Lu4Al6Ru2,-0.64055
10441,Lu2Al3Si2,-0.50815
10442,Lu3Al3Si2Ni,-0.71578
10443,Lu3Al3Si2Pd,-0.77792
10444,Lu3Al3Si2Pt,-0.86113
10445,Lu3Al3Si2Rh,-0.84476
10446,Lu3Al3Sn2Rh,-0.71524
10447,SrMgAl3,-0.1854
10448,NdMg2Al3Si2Pt,-0.55984
10449,Mg4Al6Pd2,-0.37777
10450,Mg2Al3Pd2,-0.58411
10451,Mg4Al6Pt2,-0.48857
10452,Pu3MnAl3Si2,-0.41466
10453,Sc3MnAl3Si2,-0.60378
10454,Tm4Mn2Al6,-0.41945
10455,Al12Mo4,-0.32159
10456,Y4Ti8Al6N6,-1.18606
10457,Zr4Ti8Al6N6,-1.1844
10458,Zr4Al6V8N6,-0.959
10459,Na12Al12Te8O48,-2.02458
10460,Na14Al6O16,-2.21049
10461,NbAl3,-0.43651
10462,Ti4Nb2Al6,-0.38547
10463,Nb4Al6Ni2,-0.51591
10464,Nb4Al6Os2,-0.43977
10465,Nb4Al6Pd2,-0.56886
10466,Nb4Al6Pt2,-0.67706
10467,Nb4Al6Rh2,-0.60572
10468,Nd2Al6,-0.44322
10469,Nd4Al12Ni4,-0.57521
10470,Nd2Al6Ni4,-0.62327
10471,NdSm2Al3Ni3,-0.53601
10472,Nd4Al12Pb8O32,-2.63361
10473,NdAl3Pd,-0.69931
10474,NdAl3Pd2,-0.84322
10475,NdAl3Pt,-0.84424
10476,Nd4Al12Pt24,-1.05523
10477,PrNd2Al3Ni3,-0.50442
10478,Nd4Al6Os2,-0.49328
10479,Nd4Al6Ru2,-0.53433
10480,Nd4Sc2Al6,-0.42042
10481,Nd4Al6Tc2,-0.42888
10482,Nd3Al3Si2Rh,-0.75178
10483,Al12Ni4,-0.40711
10484,Zr3Al3NiPdRh,-0.76889
10485,Sc3Al3NiPd2,-0.79034
10486,Pm4Al12Ni4,-0.58439
10487,Zr3Al3NiPtRh,-0.86324
10488,Pu3Al3Si2Ni,-0.46505
10489,Zr3Al3NiRh2,-0.79968
10490,Sc3Al3Si2Ni,-0.73195
10491,Yb2TbAl3Si2Ni,-0.59109
10492,YbTb2Al3Si2Ni,-0.65649
10493,Tb3Al3Si2Ni,-0.71249
10494,Tm3Al3Si2Ni,-0.7187
10495,Y3Al3Si2Ni,-0.72387
10496,Sm4Al12Ni4,-0.586
10497,Tb4Al12Ni4,-0.59371
10498,Tm4Al12Ni4,-0.57872
10499,Tm20Al6Ni2,-0.2807
10500,Y4Al12Ni4,-0.59787
10501,Y20Al6Ni2,-0.27043
10502,Al3Ni2,-0.61161
10503,Pm2Al6Ni4,-0.6243
10504,Pr2Al6Ni4,-0.62215
10505,Sm3Al9Ni6,-0.63331
10506,Tb3Al9Ni6,-0.6554
10507,ThAl3Ni2,-0.64815
10508,Tm3Al9Ni6,-0.66056
10509,Y3Al9Ni6,-0.66023
10510,PrSm2Al3Ni3,-0.52768
10511,Zr2ScAl3Ni3,-0.65525
10512,Al3Ni5,-0.56613
10513,Np4Al6Zn2,-0.12388
10514,Y12Sc8Al12O48,-3.44791
10515,Rb2Al6P12O40,-2.52182
10516,Sm4Al12Pb8O32,-2.64014
10517,Pm4Al6Os2,-0.51602
10518,Pr4Al6Os2,-0.47114
10519,Pu4Al6Os2,-0.37062
10520,Sc4Al6Os2,-0.6151
10521,Y3Al3Si2Os,-0.72322
10522,Sm4Al6Os2,-0.52783
10523,Ta4Al6Os2,-0.40632
10524,Tb4Al6Os2,-0.57511
10525,Tm4Al6Os2,-0.60336
10526,Y20Al6Os2,-0.27634
10527,Y4Al6Os2,-0.5881
10528,Yb4Al6Os2,-0.41764
10529,Zr4Al6Os2,-0.61322
10530,Pa2Al6,-0.26421
10531,Pa4Al6Pd2,-0.50327
10532,Pa4Al6Pt2,-0.6264
10533,Pa4Al6Rh2,-0.55763
10534,Pa4Al6Zn2,-0.26203
10535,PrAl3Pd,-0.69901
10536,Zr3Al3PdPt2,-0.95665
10537,Pu4Al6Pd2,-0.49656
10538,Pu3Al3Si2Pd,-0.53333
10539,Zr3Al3PdRh2,-0.84266
10540,Al3PdRu2,-0.7914
10541,Sc4Al6Pd2,-0.7007
10542,Sc3Al3Si2Pd,-0.78206
10543,Sm3Al3Si2Pd,-0.75015
10544,TbTm2Al3Si2Pd,-0.78518
10545,TbY2Al3Si2Pd,-0.7928
10546,Yb2TbAl3Si2Pd,-0.68834
10547,Tb2YAl3Si2Pd,-0.78901
10548,YbTb2Al3Si2Pd,-0.74208
10549,Tb3Al3Si2Pd,-0.78581
10550,Y2TmAl3Si2Pd,-0.7922
10551,YTm2Al3Si2Pd,-0.78858
10552,Tm3Al3Si2Pd,-0.78589
10553,Y3Al3Si2Pd,-0.79675
10554,Yb3Al3Si2Pd,-0.61375
10555,Ta4Al6Pd2,-0.50428
10556,Yb4Al6Pd2,-0.60141
10557,Zr4Al6Pd2,-0.70132
10558,Al3Pd2,-0.76863
10559,PrAl3Pd2,-0.83875
10560,SmAl3Pd2,-0.84971
10561,TbAl3Pd2,-0.85456
10562,ThAl3Pd2,-0.85465
10563,TmAl3Pd2,-0.83883
10564,YAl3Pd2,-0.85833
10565,YbAl3Pd2,-0.76936
10566,Tb4Al6Pd8,-0.91062
10567,Al6Pd10,-0.8392
10568,Al3Pd7,-0.74944
10569,Pm2Al6,-0.44587
10570,Pm4Al12Pt4,-0.82818
10571,Pm4Al6Pt8,-1.12987
10572,Pm4Al6Ru2,-0.55568
10573,Pr2Al6,-0.44101
10574,PrAl3Pt,-0.84397
10575,Pr4Al6Ru2,-0.51425
10576,Pr4Sc2Al6,-0.41321
10577,Pu4Al6Pt2,-0.61532
10578,Pu3Al3Si2Pt,-0.62549
10579,Sc4Al6Pt2,-0.83158
10580,Sc3Al3Si2Pt,-0.86687
10581,Sm3Al3Si2Pt,-0.82989
10582,TbTm2Al3Si2Pt,-0.86853
10583,TbY2Al3Si2Pt,-0.8738
10584,Yb2TbAl3Si2Pt,-0.78395
10585,Tb2YAl3Si2Pt,-0.87089
10586,YbTb2Al3Si2Pt,-0.83088
10587,Tb3Al3Si2Pt,-0.86785
10588,Y2TmAl3Si2Pt,-0.87378
10589,YTm2Al3Si2Pt,-0.8713
10590,Tm3Al3Si2Pt,-0.86968
10591,Y3Al3Si2Pt,-0.8769
10592,Yb3Al3Si2Pt,-0.70753
10593,SmAl3Pt,-0.83875
10594,Ta4Al6Pt2,-0.60483
10595,Th4Al12Pt4,-0.79447
10596,U4Al6Pt2,-0.49687
10597,Y20Al6Pt2,-0.39773
10598,Yb4Al6Pt2,-0.73515
10599,Zr4Al6Pt2,-0.82305
10600,Al3Pt2,-1.00171
10601,ThAl3Pt2,-1.01825
10602,Sm4Al6Pt8,-1.13983
10603,Tb4Al6Pt8,-1.17898
10604,Tm4Al6Pt8,-1.1977
10605,Y4Al6Pt8,-1.18277
10606,Al6Pt10,-0.91855
10607,Pu4Al6Rh2,-0.52372
10608,Pu4Al6Si8,-0.32311
10609,Pu3Al3Si2Rh,-0.57482
10610,Sc4Al6Re2,-0.47801
10611,Th4Al6Re2,-0.40517
10612,Tm4Al6Re2,-0.47035
10613,Sc4Al6Rh2,-0.76331
10614,Sc3Al3Si2Rh,-0.84695
10615,Sc3Al3Sn2Rh,-0.70083
10616,SmTb2Al3Si2Rh,-0.82147
10617,SmY2Al3Si2Rh,-0.82968
10618,Sm2TbAl3Si2Rh,-0.80603
10619,Sm2YAl3Si2Rh,-0.81032
10620,Sm3Al3Si2Rh,-0.79145
10621,TbTm2Al3Si2Rh,-0.84535
10622,TbY2Al3Si2Rh,-0.84635
10623,Yb2TbAl3Si2Rh,-0.70168
10624,Tb2TmAl3Si2Rh,-0.84148
10625,Tb2YAl3Si2Rh,-0.8422
10626,YbTb2Al3Si2Rh,-0.77867
10627,Tb3Al3Si2Rh,-0.83775
10628,Y2TmAl3Si2Rh,-0.84964
10629,YTm2Al3Si2Rh,-0.84979
10630,Tm3Al3Si2Rh,-0.85038
10631,Y3Al3Si2Rh,-0.85024
10632,Tb3Al3Sn2Rh,-0.75363
10633,Tm3Al3Sn2Rh,-0.73346
10634,Th4Al12Rh4,-0.71669
10635,Tm4Al6Rh2,-0.74388
10636,Y20Al6Rh2,-0.34962
10637,Yb4Al6Rh2,-0.62437
10638,Zr4Al6Rh2,-0.73284
10639,Yb2Al3Rh2,-0.77782
10640,Tm2ScAl3Si2Ru,-0.75906
10641,Sc4Al6Ru2,-0.64761
10642,TmSc2Al3Si2Ru,-0.7577
10643,TbTm2Al3Si2Ru,-0.75614
10644,TbY2Al3Si2Ru,-0.75271
10645,Tb2YAl3Si2Ru,-0.74865
10646,Y2TmAl3Si2Ru,-0.75876
10647,YTm2Al3Si2Ru,-0.76097
10648,Y3Al3Si2Ru,-0.7573
10649,Sm4Al6Ru2,-0.56653
10650,Tm4Al6Ru2,-0.6362
10651,Y20Al6Ru2,-0.29431
10652,Y4Al6Ru2,-0.62384
10653,Yb4Al6Ru2,-0.46217
10654,Zr4Al6Ru2,-0.63316
10655,Al3Ru2,-0.69067
10656,ScAl3,-0.4522
10657,Sc2Al3Si2,-0.51281
10658,Sc4Al6Tc2,-0.5281
10659,Al3SiTc2,-0.50391
10660,TbTmAl3Si2,-0.54043
10661,TbYAl3Si2,-0.55408
10662,Tb2Al3Si2,-0.55373
10663,YTmAl3Si2,-0.54006
10664,Tm2Al3Si2,-0.52804
10665,Y2Al3Si2,-0.55333
10666,Yb3Al3ZnSi2,-0.42956
10667,Sm2Al6,-0.44184
10668,Sm4Al6Tc2,-0.46022
10669,Sr2Al6Zn2,-0.27241
10670,TaAl3,-0.32119
10671,Tb2Al6,-0.43279
10672,Th4Al6Tc2,-0.45356
10673,Tm4Al6Tc2,-0.52258
10674,Y4Al6Tc2,-0.51248
10675,Zr4Al6Tc2,-0.54339
10676,Th2Al6,-0.399
10677,Th4Al6Zn2,-0.41279
10678,TiAl3,-0.39794
10679,Ti2Al3Zn3,-0.36571
10680,Tm5Al15,-0.40884
10681,Tm3Al3Zn8,-0.35833
10682,Al3V,-0.29092
10683,Al12W4,-0.17383
10684,Y2Al6,-0.43207
10685,Y3Al3Zn8,-0.3878
10686,Zr2Al3Zn3,-0.44839
10687,Zr2Al6,-0.48643
10688,Zr4Al6,-0.52238
10689,Zr4Al3,-0.46827
10690,Mg23Al30,-0.00554
10691,Ce3Al12Ge6Au3,-0.42672
10692,Er3Al12Ge6Au3,-0.42097
10693,Gd3Al12Ge6Au3,-0.44576
10694,Nd3Al12Ge6Au3,-0.44844
10695,Ho2Al4IrAu,-0.77212
10696,Ho2Al4PdAu,-0.73839
10697,Ho2Al4PtAu,-0.83997
10698,Ho2Al4RhAu,-0.75819
10699,Y2Al4IrAu,-0.77506
10700,Sr2Al4PdAu,-0.57366
10701,Y2Al4PdAu,-0.74493
10702,Al4PtAu,-0.66863
10703,Y2Al4PtAu,-0.84536
10704,Y2Al4RhAu,-0.76134
10705,DyTmAl4Au2,-0.66079
10706,ErTmAl4Au2,-0.65867
10707,HoTmAl4Au2,-0.6608
10708,La2Al8Si2Au4,-0.61057
10709,Li3Al4Au2,-0.42114
10710,Nd2Al8Si2Au4,-0.57512
10711,YTmAl4Au2,-0.66453
10712,YbTmAl4Au2,-0.63394
10713,Na3Al4Au4,-0.38834
10714,Tm3Al4Au4,-0.75417
10715,CeAl4Au8,-0.45598
10716,NdAl4Au8,-0.47971
10717,PmAl4Au8,-0.48132
10718,PrAl4Au8,-0.47804
10719,SmAl4Au8,-0.48064
10720,Al16B8O36,-2.90515
10721,K6Ba6Li4Al8B12O40F2,-2.75497
10722,Al4B6O15,-2.71678
10723,BaAl4,-0.23665
10724,BaCaAl4O8,-3.11404
10725,Ba2Na4Al8Si8O32,-2.93713
10726,Ba2Al8Sb4O24,-2.55198
10727,Ba4Al16O28,-3.09151
10728,BaSrAl4O8,-3.11735
10729,Ba7Al4Ge9,-0.51793
10730,Ba14Al8Sb18,-0.78552
10731,BeAl4Ir5,-0.89405
10732,BeAl4Rh5,-1.02118
10733,Al8Bi4O18,-2.49479
10734,Al8C2O8,-2.31974
10735,Al4C3,-0.09368
10736,ThAl4C4,-0.19713
10737,CaCeAl4Ni2,-0.51142
10738,Ca2Al8Co2,-0.41649
10739,Ca2Al8O14,-3.10024
10740,CaYbAl4Pd2,-0.68201
10741,Ca12Al16Zn4O40,-2.92505
10742,Al4CdRh5,-0.93212
10743,Ce2Al8Co2,-0.49221
10744,CeEuAl4Rh2,-0.72481
10745,Ce2Al8Fe2,-0.44002
10746,CeAl4Ga2Pd,-0.56445
10747,CeGdAl4Ni2,-0.58438
10748,CeAl4Ge2Pt,-0.6432
10749,CeAl4Si2Ir,-0.63848
10750,LaCeAl4Rh2,-0.77031
10751,La3CeAl4,-0.38172
10752,CePr3Al4,-0.35904
10753,Ce2Al8Pt2,-0.72733
10754,Ce2Al8Rh2,-0.65009
10755,CeAl4Si2Rh,-0.62597
10756,Ce6Al8Cl2,-0.70245
10757,LaCe3Al4,-0.34456
10758,Ce3PrAl4,-0.33828
10759,La6Al8Cl2,-0.82125
10760,Dy2Al8Co2,-0.52234
10761,Er2Al8Co2,-0.51638
10762,ErAl4GaCo,-0.483
10763,Eu2Al8Co2,-0.45556
10764,TmAl4GaCo,-0.47835
10765,Gd2Al8Co2,-0.53533
10766,Gd2Al4CoGe2,-0.65879
10767,Ho2Al8Co2,-0.52039
10768,Ho2Al4CoNi,-0.594
10769,La2Al8Co2,-0.52059
10770,Lu2Al8Co2,-0.50055
10771,Nd2Al8Co2,-0.51351
10772,Sc2Al4CoNi,-0.60419
10773,Y2Al4CoNi,-0.59377
10774,Pm2Al8Co2,-0.52056
10775,Pr2Al8Co2,-0.50727
10776,Pu2Al8Co2,-0.42104
10777,Sm2Al8Co2,-0.52157
10778,Tb2Al8Co2,-0.52448
10779,Th2Al8Co2,-0.49667
10780,Tm2Al8Co2,-0.50946
10781,Yb2Al8Co2,-0.44041
10782,DyErAl4Co2,-0.53909
10783,DyHoAl4Co2,-0.53739
10784,DyTmAl4Co2,-0.53876
10785,DyYAl4Co2,-0.53637
10786,HoErAl4Co2,-0.54266
10787,ErTmAl4Co2,-0.54502
10788,YErAl4Co2,-0.54017
10789,GdHoAl4Co2,-0.53352
10790,HoTmAl4Co2,-0.54234
10791,YHoAl4Co2,-0.53931
10792,YTmAl4Co2,-0.54018
10793,Al4GaCo5,-0.53897
10794,Er2Al4CuNi,-0.55726
10795,Er2Al4CuPd,-0.63277
10796,Ho2Al4CuIr,-0.67523
10797,Ho2Al4CuPd,-0.6311
10798,Ho2Al4CuPt,-0.73345
10799,Ho2Al4CuRh,-0.66403
10800,Sr2Al4CuIr,-0.46499
10801,Tm2Al4CuIr,-0.67548
10802,Y2Al4CuIr,-0.67765
10803,Sc2Al4CuPd,-0.61592
10804,Sr2Al4CuPd,-0.45942
10805,Sc2Al4CuPt,-0.71643
10806,Pu2Al8Cu2,-0.28699
10807,Sc2Al4CuRh,-0.65286
10808,Tm2Al4CuRh,-0.66448
10809,Y2Al4CuRh,-0.66652
10810,Al4CuRh5,-0.89136
10811,GdAl4Cu3O12,-2.18195
10812,LuAl4Cu3O12,-2.18974
10813,PrAl4Cu3O12,-2.15967
10814,Al16Cu36,-0.21363
10815,DyErAl4Ni2,-0.64432
10816,DyErAl4Pd2,-0.79011
10817,Dy2Al8Fe2,-0.44359
10818,DyAl4GaIr,-0.64092
10819,GdDyAl4Ni2,-0.63165
10820,GdDyAl4Pd2,-0.77947
10821,GdDyAl4Pt2,-0.98407
10822,GdDyAl4Rh2,-0.82074
10823,DyHoAl4Ni2,-0.6424
10824,DyHoAl4Pd2,-0.78959
10825,DyHoAl4Rh2,-0.82836
10826,Dy2Al8Ni2,-0.55244
10827,TbDyAl4Ni2,-0.6362
10828,DyTmAl4Ni2,-0.64353
10829,DyYAl4Ni2,-0.64257
10830,TbDyAl4Pd2,-0.78549
10831,DyTmAl4Pd2,-0.78888
10832,DyYAl4Pd2,-0.79147
10833,Dy2Al8Pt2,-0.72945
10834,ErAl4GaIr,-0.6356
10835,GdErAl4Pd2,-0.78128
10836,HoErAl4Ni2,-0.64717
10837,HoErAl4Pd2,-0.79316
10838,ErLuAl4Ni2,-0.65029
10839,ErAl4Mo2,-0.38178
10840,Er2Al8Ni2,-0.54399
10841,TbErAl4Ni2,-0.64081
10842,ErTmAl4Ni2,-0.6492
10843,YErAl4Ni2,-0.64713
10844,TbErAl4Pd2,-0.78765
10845,ErTmAl4Pd2,-0.79241
10846,YErAl4Pd2,-0.79391
10847,ErTmAl4Rh2,-0.83495
10848,EuAl4,-0.29439
10849,EuAl4Ga2Pt,-0.64167
10850,Eu2Al8Ir2,-0.63143
10851,LaEuAl4Rh2,-0.74422
10852,NdEuAl4,-0.44613
10853,YbEuAl4Pd2,-0.68033
10854,PrEuAl4,-0.44352
10855,Eu2Al4IrPd,-0.68971
10856,Eu2Al4IrPt,-0.78918
10857,K6Al8P4O16F18,-3.09872
10858,TmAl4GaFe,-0.41842
10859,Gd2Al8Fe2,-0.4538
10860,Gd2Al4FeGe2,-0.59333
10861,La2Al8Fe2,-0.43608
10862,Nd2Al8Fe2,-0.43419
10863,Pa2Al8Fe2,-0.36584
10864,Pm2Al8Fe2,-0.44021
10865,Pr2Al8Fe2,-0.42766
10866,Pu2Al8Fe2,-0.35568
10867,Sm2Al8Fe2,-0.44169
10868,Tb2Al8Fe2,-0.44597
10869,Th2Al8Fe2,-0.43686
10870,Al8Fe4Si10O36,-2.50411
10871,HoAl4GaIr,-0.63914
10872,ScAl4GaIr,-0.62759
10873,TbAl4GaIr,-0.64388
10874,TmAl4GaIr,-0.62807
10875,YAl4GaIr,-0.64223
10876,ScAl4GaRh,-0.62212
10877,Al4GaRu5,-0.58846
10878,LaAl4Ga2Pd,-0.60249
10879,LaAl4Ga2Pt,-0.70579
10880,PrAl4Ga2Pd,-0.56776
10881,PrAl4Ga2Pt,-0.67064
10882,GdAl4NiGe2,-0.49733
10883,GdHoAl4Pd2,-0.78079
10884,GdHoAl4Pt2,-0.98539
10885,Gd2Al8Ni2,-0.56278
10886,SmGdAl4Ni2,-0.61649
10887,GdTbAl4Ni2,-0.62959
10888,GdYAl4Ni2,-0.63521
10889,Gd2Al8Pd2,-0.6171
10890,GdTbAl4Pd2,-0.77804
10891,GdYAl4Pd2,-0.78375
10892,Gd2Al8Pt2,-0.74418
10893,GdTbAl4Pt2,-0.98235
10894,GdYAl4Pt2,-0.98736
10895,Gd2Al8Rh2,-0.69093
10896,GdYAl4Rh2,-0.82194
10897,LuAl4NiGe2,-0.46482
10898,Tb2Al4NiGe2,-0.63848
10899,YAl4NiGe2,-0.49302
10900,Yb3Al4Ge2,-0.48452
10901,Na2Li2Al8Si4H4O24,-2.66249
10902,HfAl4Ir5,-0.96313
10903,HfScAl4Ni2,-0.62498
10904,HfAl4V2,-0.33406
10905,Ho2Al8Ni2,-0.54885
10906,TbHoAl4Ni2,-0.63901
10907,HoTmAl4Ni2,-0.64686
10908,YHoAl4Ni2,-0.64523
10909,Ho2Al8Pd2,-0.59862
10910,TbHoAl4Pd2,-0.78731
10911,HoTmAl4Pd2,-0.7911
10912,YHoAl4Pd2,-0.79306
10913,Ho2Al4NiIr,-0.74821
10914,Ho2Al4IrPd,-0.82068
10915,Ho2Al4IrPt,-0.92493
10916,Ho2Al4NiRh,-0.73966
10917,Sr22Al8In6,-0.26865
10918,La2Al8Ir2,-0.69398
10919,Nd2Al8Ir2,-0.67263
10920,Tm2Al4NiIr,-0.75184
10921,Y2Al4NiIr,-0.74716
10922,Tm2Al4IrPd,-0.82312
10923,Y2Al4IrPd,-0.8219
10924,Pm2Al8Ir2,-0.67968
10925,Pr2Al8Ir2,-0.67223
10926,Sr2Al4IrPt,-0.72639
10927,Tm2Al4IrPt,-0.9273
10928,Y2Al4IrPt,-0.92535
10929,Pu2Al8Ir2,-0.57666
10930,Sm2Al8Ir2,-0.67487
10931,Sr2Al8Ir2,-0.55807
10932,Tb2Al8Ir2,-0.67157
10933,Th2Al8Ir2,-0.66651
10934,Yb2Al8Ir2,-0.61371
10935,TbYAl4Ir2,-0.84135
10936,LiAl4Ir5,-0.80004
10937,MgAl4Ir5,-0.86787
10938,NbAl4Ir5,-0.8917
10939,TaAl4Ir5,-0.9026
10940,Al4ZnIr5,-0.82681
10941,ZrAl4Ir5,-0.94097
10942,K8Al8Si38,-0.06541
10943,La2Al8Pt2,-0.74941
10944,La2Al8Rh2,-0.69122
10945,La3PrAl4,-0.40628
10946,La12Al16Rh12,-0.83031
