,composition,Formation Energy (eV/atom)
29262,Hf2Br2,-0.98351
29263,Hf2Br2N2,-1.74669
29264,Hg2Br2,-0.44419
29265,Hg2IBr,-0.34477
29266,Na3Hg6Br3O6,-0.81565
29267,Hg8Br4O4,-0.38769
29268,Hg8P12Br4,-0.15125
29269,Ho2Mn2Br2,-0.93991
29270,Ho4Mo4Br4O16,-1.72331
29271,Ho2Br2O2,-2.98905
29272,HoSb2BrO4,-2.04317
29273,Ho4W4Br4O16,-1.61663
29274,Ho2S2Br2,-2.04564
29275,Ho6Br2O8,-3.42044
29276,I2Br2,-0.07877
29277,La2PIBr,-1.7363
29278,La4P2IBr,-1.54872
29279,Nb2I2Br2O2,-1.42881
29280,Np2IBrO2,-2.18343
29281,Pr2IBrO2,-2.79203
29282,U2IBrO2,-2.12315
29283,W2I2Br2O4,-0.08969
29284,Pd4I4Br4,-0.29271
29285,Pu2Se4I2Br2,-0.96437
29286,Se2I2Br2,-0.07626
29287,I4Br2,-0.05451
29288,La2I4Br2,-1.70477
29289,La2Nd2I4Br2N2,-1.66916
29290,La2Pr2I4Br2N2,-1.65895
29291,La2Sm2I4Br2N2,-1.68234
29292,Pr2Nd2I4Br2N2,-1.60117
29293,Nd2Sm2I4Br2N2,-1.61518
29294,Nd4I4Br2N2,-1.59923
29295,Pr2Sm2I4Br2N2,-1.61456
29296,Pr4I4Br2N2,-1.59034
29297,Na7I2BrO2,-1.34064
29298,Nb2I4Br2O2,-1.16065
29299,Nd2I4Br2,-1.58766
29300,Ta2I4Br2O2,-1.27159
29301,Rb4I8Br4,-0.88082
29302,Ru2I4Br2,-0.15434
29303,Ti2I4Br2,-0.94937
29304,Zr2I4Br2,-1.09945
29305,I6Br2,-0.02983
29306,Pa2I6Br2,-1.05328
29307,Sn2I6Br2,-0.44384
29308,Nb2I8Br2,-0.50386
29309,Ta2I8Br2,-0.53676
29310,Ru2I5Br,-0.11126
29311,Ti2I5Br,-0.86013
29312,Zr2I5Br,-1.01861
29313,Pu3I7Br,-1.15889
29314,Pa2I8Br,-0.97456
29315,In2Br2,-0.70352
29316,In2Br2O2,-1.30479
29317,In4S4Br4,-0.7183
29318,In2Sb4S8Br2,-0.4357
29319,In2Sb4Se8Br2,-0.42636
29320,In4Se4Br4,-0.70343
29321,In4Te4Br4,-0.58823
29322,In2SnIrBr,-0.43302
29323,In3IrBr,-0.399
29324,La10In6Br2,-0.69739
29325,Nd10In6Br2,-0.653
29326,Pr10In6Br2,-0.65274
29327,Sm10In6Br2,-0.65271
29328,Nd2Ir2Br2,-1.28145
29329,Nd2IrBr,-1.11335
29330,Pr2Ir2Br2,-1.27381
29331,Pr2IrBr,-1.1047
29332,Ir2S2Br2,-0.35223
29333,Sm2Ir2Br2,-1.28788
29334,KBr,-1.78246
29335,K2Br2N2,-1.15764
29336,KBrO3,-0.67955
29337,K3BrO,-1.36011
29338,La4Mo4Br4O16,-1.75898
29339,La2Nd2Br2N2,-1.48476
29340,La2Pr2Br2N2,-1.47757
29341,La2Nd2P2Br2,-1.5758
29342,La2Br2O2,-3.04927
29343,La2Pb12Br2O14,-1.56373
29344,La2Pr2P2Br2,-1.57779
29345,La2Rh2Br2,-1.3229
29346,La4S4Br4,-2.17265
29347,La2Si2Br2,-1.36384
29348,La4Br2N2,-1.5242
29349,La2Ni2Br,-0.854
29350,La2PBr,-1.62547
29351,La6Br2O8,-3.36249
29352,La6Si4S16Br2,-1.5975
29353,La12Te16Br4,-1.68652
29354,La10Sb6Br2,-1.24802
29355,La10Sn6Br2,-0.98905
29356,La10Tl6Br2,-0.65167
29357,La24S16Br4N12,-1.985
29358,Li2Br2,-1.58796
29359,Li8Br8O24,-0.65136
29360,Li10BrN3,-0.57166
29361,Li6PBrO5,-2.18163
29362,Lu4Mo4Br4O16,-1.72319
29363,Lu2Br2O2,-2.47512
29364,LuSb2BrO4,-2.06246
29365,Lu2S2Br2,-2.02807
29366,Lu2Se2Br2,-1.8867
29367,Mg2Sb2S4Br2,-0.88073
29368,Mn2Br2O2,-0.63931
29369,Mn2Sb2Br2O4,-1.04586
29370,Th2Mn2Br2,-0.81029
29371,Y2Mn2Br2,-0.93646
29372,Nd4Mo4Br4O16,-1.71034
29373,Pr4Mo4Br4O16,-1.7074
29374,Sm2Mo2Br2O8,-1.71842
29375,Tb2Mo2Br2O8,-1.72492
29376,Tm4Mo4Br4O16,-1.72503
29377,Y4Mo4Br4O16,-1.70867
29378,Mo2S8Br2,-0.42847
29379,Mo2Se8Br2,-0.41916
29380,Te8Mo2Br2,-0.26548
29381,Br4N4,0.03297
29382,Pr2Nd2Br2N2,-1.43778
29383,Nd4Br2N2,-1.44378
29384,Np2Br2N2,-1.39992
29385,Br4N4O12,-0.14229
29386,Pa2Br2N2,-1.79488
29387,Pm2BrN,-1.4545
29388,Pr2Sm2Br2N2,-1.45228
29389,Pr4Br2N2,-1.42916
29390,Pu2Br2N2,-1.48836
29391,S2Br2N2,-0.05553
29392,Sm4Br2N2,-1.46068
29393,Sr2BrN,-1.32301
29394,Th2Br2N2,-1.99499
29395,Ti2Br2N2,-1.40981
29396,U2Br2N2,-1.53956
29397,Yb2BrN,-1.56532
29398,Zn8Br4N4,-0.40266
29399,Zr2Br2N2,-1.64269
29400,Sr4Br2N4,-1.10367
29401,Nd24S16Br4N12,-1.85804
29402,Pr24S16Br4N12,-1.83576
29403,NaBr,-1.60088
29404,Na4Br4O12,-0.63848
29405,Na3BrO,-1.41669
29406,Nb2Pb4Se4Br2O16,-1.42686
29407,Nd2Br2O2,-2.90728
29408,Nd2Os2Br2,-0.97198
29409,Pr2Nd2P2Br2,-1.53004
29410,Nd2Ru2Br2,-0.97546
29411,Nd4S4Br4,-2.03206
29412,Nd4Se4Br4,-1.9162
29413,Nd2Si2Br2,-1.27904
29414,Nd2Tc2Br2,-0.92222
29415,Nd2Ni2Br,-0.80262
29416,Nd2PBr,-1.52437
29417,Nd2PtBr,-1.26303
29418,Nd6Br2O8,-3.2478
29419,Nd6Si4S16Br2,-1.49938
29420,Nd10Sb6Br2,-1.16759
29421,Nd10Sn6Br2,-0.94473
29422,Tb2Ni2Br2,-1.12298
29423,Ni4Te4Br4,-0.34345
29424,Th2Ni2Br2,-1.02086
29425,Y2Ni2Br2,-1.12227
29426,Pr2Ni2Br,-0.79692
29427,Sm2Ni2Br,-0.80722
29428,Np2Br2,-1.07211
29429,Yb2Np2Br2O4,-2.68751
29430,Br4O4,0.10276
29431,Pm2Br2O2,-2.93745
29432,Pr2Br2O2,-2.90272
29433,Pu2Br2O2,-2.50307
29434,Rb12Br4O4,-1.29948
29435,Sc2Br2O2,-2.82993
29436,Sm2Br2O2,-2.93552
29437,Tb2Br2O2,-2.98202
29438,Th2Br2O2,-2.72116
29439,Tl2Br2O2,-0.64346
29440,Tm2Br2O2,-3.00699
29441,U2Br2O2,-2.26541
29442,V2Br2O2,-1.02457
29443,Y2Br2O2,-2.94667
29444,Sr10P6Br2O24,-2.92468
29445,Sr10V6Br2O24,-2.40587
29446,Sb2Pb2Br2O4,-1.28376
29447,Yb2Pu2Br2O4,-2.81782
29448,Sr2Sb2Br2O4,-2.06233
29449,Yb2Sb2Br2O4,-2.14787
29450,U2Br2O4,-2.72248
29451,P4Br4O12,-1.36385
29452,RbBrO3,-0.68521
29453,Sr4Sc2Br2O6,-2.98863
29454,Sr4V2Br2O6,-2.22922
29455,Sn4P2Br2O8,-1.71305
29456,Pr6Br2O8,-3.21529
29457,SmSb2BrO4,-1.99394
29458,Tb4Sb8Br4O16,-2.0574
29459,TmSb2BrO4,-2.0581
29460,Y4Sb8Br4O16,-2.04649
29461,Sm6Br2O8,-3.30443
29462,Tb4W4Br4O16,-1.61672
29463,Tb6Br2O8,-3.39067
29464,Tm4W4Br4O16,-1.62289
29465,Y4W4Br4O16,-1.60513
29466,Y6Br2O8,-3.36569
29467,Pm2Os2Br2,-0.9893
29468,Sm2Os2Br2,-0.99036
29469,Th2Os2Br2,-0.93953
29470,PPb2Br,-0.36926
29471,Pm2PBr,-1.5237
29472,Pr2PBr,-1.52838
29473,Sr2PBr,-1.59085
29474,Yb2PBr,-1.60742
29475,Zn4P2Br2,-0.47448
29476,Sr8P28Br4,-0.74008
29477,Pa2Si2Br2,-0.92494
29478,Pa4S8Br2,-1.54703
29479,Pa4Se8Br2,-1.35082
29480,Pd2S2Br2,-0.32629
29481,Pd4Se4Br4,-0.36958
29482,PdSe2Br,-0.27822
29483,Te4Pd4Br4,-0.41436
29484,Pm2Ru2Br2,-0.98428
29485,Pm4S4Br4,-2.02483
29486,Pm2Si2Br2,-1.28046
29487,Pr2Si2Br2,-1.27976
29488,Pr2RhBr,-1.08838
29489,Pr6Si4S16Br2,-1.50792
29490,Pr10Sb6Br2,-1.17493
29491,Pr10Sn6Br2,-0.94304
29492,Pt4Se4Br4,-0.36724
29493,Te4Pt4Br4,-0.41394
29494,Te2PtBr,-0.40643
29495,Tl3PtBr,-0.41232
29496,Pu2S2Br2,-1.67792
29497,RbBr,-1.78383
29498,Th2Re2Br2,-0.82283
29499,Re12S16Br4,-0.58521
29500,Re12Se16Br4,-0.46722
29501,Rh2S2Br2,-0.48383
29502,Rh2Se2Br2,-0.47733
29503,Te2Rh2Br2,-0.46851
29504,S8Br8,-0.06024
29505,Sb4S4Br4,-0.4598
29506,Sc2S2Br2,-1.87288
29507,Sm2S2Br2,-2.0242
29508,Tb2S2Br2,-2.04608
29509,Ti2S2Br2,-1.36763
29510,Tm2S2Br2,-2.04118
29511,Y2S2Br2,-2.05026
29512,Zr2S2Br2,-1.5572
29513,Sm6Si4S16Br2,-1.48262
29514,Sb4Se4Br4,-0.46105
29515,Sr2Sb2Br2,-1.43244
29516,Sr8Sb4Br4,-1.49241
29517,SbTeBr,-0.3837
29518,Sc2Se2Br2,-1.73947
29519,Se4Br4,-0.10248
29520,Zr2Se2Br2,-1.40597
29521,W2Se8Br2,-0.35432
29522,Sm2Si2Br2,-1.27095
29523,Th2Si2Br2,-1.18281
29524,Sm2Tc2Br2,-0.9353
29525,Sm10Sn6Br2,-0.94255
29526,Tb10Sn6Br2,-0.9294
29527,Th2Tc2Br2,-0.88289
29528,Te16Br8,-0.17622
29529,Tl10Te4Br2,-0.45918
29530,Te8W2Br2,-0.16761
29531,TlBr,-0.9056
29532,U2Br2,-1.02797
29533,Zr2Br2,-1.02761
29534,Pr14C6Br20,-1.49749
29535,Ce6CoBr10,-1.51688
29536,Ce6RuBr10,-1.54818
29537,Dy6CoBr10,-1.59327
29538,Gd6CoBr10,-1.63115
29539,Nd6CoBr10,-1.60531
29540,Sm6CoBr10,-1.60469
29541,Tm6CoBr10,-1.56383
29542,Gd6CuBr10,-1.57606
29543,Gd6FeBr10,-1.60673
29544,Pr6FeBr10,-1.57399
29545,Gd6IrBr10,-1.70123
29546,Gd6NiBr10,-1.63225
29547,Gd6RhBr10,-1.67351
29548,Gd6RuBr10,-1.63586
29549,Pr6IrBr10,-1.68143
29550,Te4Mo6Se14Br20,-0.50787
29551,Nd6RuBr10,-1.61479
29552,Pr6NiBr10,-1.60947
29553,Ta2Te4Br10O,-0.85346
29554,Pr6OsBr10,-1.60886
29555,Pr6RhBr10,-1.65751
29556,Pr6RuBr10,-1.61667
29557,Sm6RuBr10,-1.60952
29558,Cs2Nb8Br22,-1.05463
29559,Rb2Nb8Br22,-1.04117
29560,Sc7CBr12,-1.55904
29561,Zr6CBr12,-1.37063
29562,La7Br12Cl,-1.81931
29563,Gd7CoBr12,-1.65548
29564,Pm7CoBr12,-1.63021
29565,Pr7CoBr12,-1.62407
29566,Sc7CoBr12,-1.51495
29567,Ho7FeBr12,-1.57579
29568,Y7FeBr12,-1.59286
29569,Pm7GaBr12,-1.65152
29570,Sm7GaBr12,-1.64043
29571,Gd7MnBr12,-1.60174
29572,Pm7GeBr12,-1.70205
29573,Sm7GeBr12,-1.69047
29574,IrSe2Br12,-0.19073
29575,NaLa6OsBr12,-1.76096
29576,SrLa6OsBr12,-1.79641
29577,Pm7NiBr12,-1.62864
29578,Sc7NiBr12,-1.51151
29579,OsS2Br12,-0.12178
29580,OsSe2Br12,-0.16759
29581,Te2OsBr12,-0.31733
29582,Pm7PtBr12,-1.70609
29583,Pm7RhBr12,-1.66493
29584,Pm7SeBr12,-1.76075
29585,Pm7SiBr12,-1.70381
29586,ReSe2Br12,-0.21849
29587,RuSe2Br12,-0.19931
29588,Na2Mo12Br26,-0.79596
29589,U2Br13,-1.04237
29590,Th12C2Br28,-1.59145
29591,CrBr14,-0.04274
29592,Cs6Zr12C2Br30,-1.53104
29593,Pr10C4Br15,-1.53372
29594,Th6CoBr15,-1.60314
29595,Th6FeBr15,-1.60227
29596,Gd22Ir6Br30,-1.59533
29597,Th6H8Br15,-1.37502
29598,Sc12Ir3Br16,-1.49516
29599,Rb6Nb12S2Br34,-1.18185
29600,K4Zr6CBr18,-1.56063
29601,Cs2Er2Nb12Br36,-1.17311
29602,Cs2EuNb6Br18,-1.22501
29603,K2Ta6SnBr18,-1.0424
29604,Ce2Pr2CI3Br2,-1.21488
29605,Ce4CI3Br2,-1.16848
29606,Ce4CBr2N,-1.17597
29607,Pr2Nd2CIBr2Cl2,-1.49542
29608,Pr4CIBr2Cl2,-1.49165
29609,Sm2Y2CIBr2Cl2,-1.50375
29610,DyErCBr2,-1.32735
29611,GdDyCBr2,-1.29847
29612,DyHoCBr2,-1.32275
29613,DyYCBr2,-1.32136
29614,Dy2CBr2,-1.31844
29615,Dy2Ho2CI3Br2,-1.2427
29616,Dy2Y2CI3Br2,-1.25651
29617,Dy4CI3Br2,-1.24925
29618,GdErCBr2,-1.30816
29619,HoErCBr2,-1.33374
29620,YErCBr2,-1.33163
29621,Er2CBr2,-1.34022
29622,Eu2CBr2N2,-1.41123
29623,GdHoCBr2,-1.30417
29624,GdYCBr2,-1.30442
29625,HfZrCBr2,-1.25509
29626,Hf2CBr2,-1.24102
29627,YHoCBr2,-1.32691
29628,Ho2CBr2,-1.32994
29629,Y2Ho2CI3Br2,-1.25084
29630,Ho4CI3Br2,-1.23646
29631,Pr2Nd2CI3Br2,-1.26429
29632,Nd2Sm2CI3Br2,-1.26513
29633,Pr4CI3Br2,-1.26266
29634,Sm2Y2CI3Br2,-1.26447
29635,Sm4CI3Br2,-1.26657
29636,Y4CI3Br2,-1.26278
29637,Lu2CBr2,-1.35768
29638,Nd4CBr2N,-1.17951
29639,Pr4CBr2N,-1.16073
29640,SrPbCBr2N2,-0.93236
29641,Sr2CBr2N2,-1.46379
29642,Sc2CBr2,-1.30503
29643,Tb2CBr2,-1.30386
29644,Th2CBr2,-1.23452
29645,Ti2CBr2,-1.10574
29646,Tm2CBr2,-1.34783
29647,Y2CBr2,-1.32654
29648,Zr2CBr2,-1.26493
29649,TcP4H36C12Br2,-0.23019
29650,CeGd3C2Br2,-0.94542
29651,CePr3C2Br2,-0.872
29652,Ce2Sm2C2Br2Cl3,-1.51995
29653,Ce3GdC2Br2,-0.89635
29654,Ce3PrC2Br2,-0.86906
29655,La2Sm2C2Br2Cl3,-1.58551
29656,Nd2Sm2C2Br2Cl3,-1.52844
29657,Pr2Sm2C2Br2Cl3,-1.53032
29658,GdDyC2Br2,-1.10823
29659,TbDyC2Br2,-1.10424
29660,Nd3GdC2Br2,-0.92384
29661,SmGdC2Br2,-1.09926
29662,GdTbC2Br2,-1.10821
29663,NdGd3C2Br2,-0.95766
29664,PrGd3C2Br2,-0.95281
29665,Pr3NdC2Br2,-0.88947
29666,NdSmC2Br2,-1.07917
29667,PrNd3C2Br2,-0.90071
29668,SmTbC2Br2,-1.09508
29669,Ca6C6Br4,-0.86281
29670,Os2C6Br4O6,-0.71773
29671,Ca2H48C12Br4N24O12,-0.661
29672,CaBr2,-2.079
29673,CsCaBr2Cl,-2.10839
29674,Cs2CaBr2Cl2,-2.11438
29675,Ca2H2Br4,-1.56221
29676,CaH4Br2O2,-1.4098
29677,CaBr2O,-1.58517
29678,Ca2Br4O12,-0.69979
29679,Ca2S4Br4,-1.13823
29680,Ca2CuTe4Br2O10,-1.49484
29681,Ca2CuBr2O2,-1.94444
29682,Ca2EuCu2Br2O4,-1.93462
29683,Ca2YbCu2Br2O4,-1.98041
29684,Ca3Cu2Br2O4,-1.9039
29685,Cd4Br8,-0.90641
29686,Cs2Rb2Cd2I4Br4,-1.31057
29687,Cs4Cd2I4Br4,-1.33198
29688,Rb4Cd2I4Br4,-1.28782
29689,SrCdPbBr2O2,-1.61376
29690,CdPb2Br2O2,-1.12575
29691,Cd2Br4O12,-0.14424
29692,CdS6Br2,-0.22593
29693,Cd2Sb4Se6Br4,-0.50504
29694,CeBr2,-1.70657
29695,Ce2Br4Cl2,-2.00785
29696,LaCeGa2Br2,-1.27423
29697,CePrGa2Br2,-1.2464
29698,LaCeGeBr2,-1.46228
29699,CeHBr2,-1.50384
29700,LaCeBr2O2,-2.95143
29701,LaCePBr2,-1.78945
29702,LaCeSbBr2,-1.56815
29703,LaCeSi2Br2,-1.31016
29704,La3CeBr2N2,-1.49575
29705,La3CeP2Br2,-1.57391
29706,CeNd3Br2N2,-1.43941
29707,CePr3Br2N2,-1.42883
29708,CeNdBr2O2,-2.88435
29709,CeNdPBr2,-1.75676
29710,CeNdSbBr2,-1.51685
29711,CeNdSi2Br2,-1.26801
29712,CePrBr2O2,-2.87562
29713,CePrPBr2,-1.75225
29714,CePr3P2Br2,-1.509
29715,CePrSbBr2,-1.52023
29716,CePrSi2Br2,-1.2681
29717,Ce8Sb8S16Br16,-1.22907
29718,Ce2GaSiBr2,-1.22362
29719,Ce2GeBr2,-1.38625
29720,Ce2PBr2,-1.72145
29721,Ce2SBr2,-1.90285
29722,Ce2SbBr2,-1.47227
29723,Ce2SeBr2,-1.79192
29724,Ce2SiBr2,-1.31631
29725,Ce6Ge6Br4,-1.10878
29726,LaCe3Br2N2,-1.46617
29727,LaCe3P2Br2,-1.48991
29728,Ce3NdBr2N2,-1.45127
29729,Ce3PrBr2N2,-1.4474
29730,Ce3PrP2Br2,-1.46998
29731,Ce8Ga10Br4,-0.90201
29732,Cr2Br4Cl2,-0.92893
29733,Cs2Cu2Br4Cl2,-1.03886
29734,Cs2Yb2Br4Cl2,-2.1579
29735,Dy2Br4Cl2,-2.06252
29736,Dy2Ho2Br4N2Cl2,-1.99035
29737,Sm2Dy2Br4N2Cl2,-1.98434
29738,Dy2Y2Br4N2Cl2,-1.98247
29739,Dy4Br4N2Cl2,-1.98731
29740,Ga2Br4Cl2,-0.94647
29741,Gd2Br4Cl2,-2.06412
29742,Ho2Br4Cl2,-2.06066
29743,Sm2Ho2Br4N2Cl2,-1.98728
29744,Tb2Ho2Br4N2Cl2,-1.98988
29745,Y2Ho2Br4N2Cl2,-1.98436
29746,Ho4Br4N2Cl2,-1.9864
29747,Nb2I4Br4Cl2,-0.77371
29748,Ta2I4Br4Cl2,-0.83399
29749,In2Br4Cl2,-0.95981
29750,Ir2Br4Cl2,-0.37402
29751,La2Br4Cl2,-2.17874
29752,Sm2Tb2Br4N2Cl2,-1.98104
29753,Sm2Y2Br4N2Cl2,-1.9778
29754,Sm4Br4N2Cl2,-1.95731
29755,Tb2Y2Br4N2Cl2,-1.98042
29756,Tb4Br4N2Cl2,-1.98479
29757,Y4Br4N2Cl2,-1.97245
29758,Nb2Br4Cl2O2,-1.493
29759,Nd2Br4Cl2,-2.06043
29760,Rh2Br4Cl2,-0.52724
29761,Ru2Br4Cl2,-0.41274
29762,Sc4Br4Cl2,-1.55577
29763,Tb2Br4Cl2,-2.06329
29764,Ti2Br4Cl2,-1.4055
29765,U2Br4Cl2,-1.46047
29766,V2Br4Cl2,-1.03843
29767,Y2Br4Cl2,-2.06226
29768,Y4Br4Cl2,-1.6684
29769,Cs4Ge2Br4Cl4,-1.42641
29770,Cs2PbBr2Cl2,-1.58943
29771,Cs2PdBr2Cl2,-1.33792
29772,Cs2SnBr2Cl2,-1.53325
29773,Cs2YbBr2Cl2,-2.15219
29774,FeCuBr2Cl2,-0.61801
29775,Ga2PdI4Br2Cl2,-0.66482
29776,Ga2PtI4Br2Cl2,-0.6384
29777,Nb2I2Br4Cl4,-0.9412
29778,KNbBr2Cl2O,-1.65063
29779,K2PdBr2Cl2,-1.29735
29780,Mo2Br4Cl4,-0.7093
29781,Nb2Br4Cl4,-1.11785
29782,Os2Br4Cl4,-0.28905
29783,Rb2PdBr2Cl2,-1.30889
29784,Tl2PdBr2Cl2,-0.76872
29785,Pt2Br4Cl4,-0.31871
29786,Rb4Zn2Br4Cl4,-1.57748
29787,Ru2Br4Cl4,-0.38515
29788,Ta2Br4Cl4,-1.14883
29789,W2Br4Cl4,-0.68693
29790,Zr2Br4Cl4,-1.61655
29791,Mo2Br4Cl6,-0.69255
29792,Nb2Br4Cl6,-1.11148
29793,Os2Br4Cl6,-0.31279
29794,Re2Br4Cl6,-0.47305
29795,Cs2TeBr2Cl4,-1.26738
29796,HfS4Br2Cl4,-0.81982
29797,HfSe4Br2Cl4,-0.88325
29798,Rb2TeBr2Cl4,-1.22341
29799,MnGa2Br2Cl6,-1.06286
29800,NpBr2Cl8,-0.84153
29801,Eu2CoBr2O2,-1.71804
29802,Y2FeCoBr2,-1.02323
29803,CoH4Br2O2,-0.68957
29804,Sr2CoBr2O2,-1.77419
29805,Co2Sb4Br4O6,-0.88246
29806,Co4Br4O2,0.16829
29807,Co4Te2Br4O6,-0.41331
29808,YTmCo2Br2,-1.05113
29809,Co5Se4Br2O12,-0.52002
29810,Co10Te8Br4O24,-0.62018
29811,CrFeBr2O2,-0.4611
29812,CrH4Br2O2,-0.80643
29813,Sr2CrBr2O2,-1.94841
29814,VCrBr2O2,-0.89349
29815,Cr4Br4O2,-0.35885
29816,Cr16Si8Br8O28,-1.44544
29817,Cs2Cu4I2Br4,-0.77837
29818,Cs4Br8F28,-1.45303
29819,Cs2H2Br4,-1.07663
29820,CsIBr2,-0.99823
29821,CsK2RbBr2O,-1.50073
29822,Cs2Li2Br4,-1.70563
29823,Cs4Ge2I4Br4,-1.19806
29824,Cs2SnI2Br2,-1.28799
29825,Cs2YbI2Br2,-1.82467
29826,Cu2Br4,-0.33752
29827,Eu2CuBr2O2,-2.00745
29828,Sr2CuBr2O2,-1.97168
29829,Yb2CuBr2O2,-2.10058
29830,CuS6Br2,-0.04202
29831,Eu3Cu2Br2O4,-1.9747
29832,K2Cu4I2Br4,-0.74244
29833,Rb2Cu4I2Br4,-0.75406
29834,Yb3Cu2Br2O4,-2.08315
29835,Cu8P32Se12Br8,-0.18544
29836,Eu2Cu3Br2O4,-1.49392
29837,Cu3NiH6Br2O6,-0.65914
29838,Sr2Cu3Br2O4,-1.47637
29839,Cu3Se2Br2O6,-0.63149
29840,Cu8Pb2Se8Br4O24,-0.75393
29841,DyErFe2Br2,-0.96764
29842,DyErBr2N,-1.77986
29843,DyErPBr2,-1.79488
29844,DyErS2Br2,-2.04612
29845,DyErSe2Br2,-1.91444
29846,GdDyFe2Br2,-0.95874
29847,DyHoFe2Br2,-0.96471
29848,DyYFe2Br2,-0.96298
29849,GdDyGa2Br2,-1.25701
29850,DyHoGa2Br2,-1.23386
29851,TbDyGa2Br2,-1.24843
29852,DyYGa2Br2,-1.25063
29853,GdDyBr2N,-1.76982
29854,GdDyPBr2,-1.81447
29855,GdDyS2Br2,-2.04853
29856,Dy2H2Br4,-1.5565
29857,DyHoBr2N,-1.7797
29858,DyHoBr2O2,-2.98679
29859,DyHoPBr2,-1.79931
29860,DyHoS2Br2,-2.0468
29861,DyLuS2Br2,-2.03792
29862,DyYBr2N,-1.77805
29863,TbDyNi2Br2,-1.12401
29864,SmDyBr2O2,-2.95764
29865,DyYBr2O2,-2.96608
29866,TbDyPBr2,-1.80758
29867,DyYPBr2,-1.81014
29868,Dy2S4Br4,-1.35364
29869,TbDyS2Br2,-2.04689
29870,DyTmS2Br2,-2.04332
29871,DyYS2Br2,-2.04926
29872,TbDySe2Br2,-1.92037
29873,DyTmSe2Br2,-1.90996
29874,DyYSe2Br2,-1.92442
29875,Dy2Br2N,-1.77907
29876,Dy2PBr2,-1.80478
29877,Dy2SBr2,-1.88873
29878,Dy2SeBr2,-1.75659
29879,Dy2SiBr2,-1.40991
29880,HoErFe2Br2,-0.96866
29881,ErLuFe2Br2,-0.97101
29882,ErTmFe2Br2,-0.97095
29883,YErFe2Br2,-0.96839
29884,GdErBr2N,-1.77084
29885,GdErPBr2,-1.80498
29886,ErTmGeBr2,-1.45565
29887,Er2H2Br4,-1.53975
29888,HoErH2Br2,-1.25539
29889,ErTmH2Br2,-1.24721
29890,HoErBr2N,-1.7814
29891,HoErPBr2,-1.79051
29892,HoErS2Br2,-2.04631
29893,ErLuS2Br2,-2.03968
29894,YErMn2Br2,-0.93994
29895,YErBr2N,-1.77874
29896,YErPBr2,-1.80124
29897,Er2S4Br4,-1.33985
29898,ErTmS2Br2,-2.04421
29899,YErS2Br2,-2.04804
29900,TbErSe2Br2,-1.91559
29901,ErTmSe2Br2,-1.90723
29902,Er2GeBr2,-1.46507
29903,Er2Br2N,-1.78159
29904,Er2PBr2,-1.78692
29905,Er2SBr2,-1.85438
29906,Er2SiBr2,-1.39669
29907,Eu4Br8,-2.09142
29908,Eu2Br4O12,-0.6921
29909,Eu2HBr2F,-2.20197
29910,Eu4Br4O2,-2.41493
29911,Sb6Br4F32,-2.04573
29912,WBr2OF2,-0.74807
29913,OsBr2F2,-0.97119
29914,PtBr2F2,-0.87541
29915,Ta2Br4F4,-2.08175
29916,Nb4I4Br8F24,-2.05323
29917,Sb4I4Br8F24,-1.6307
29918,Sb2Br4F12,-1.72532
29919,Fe4Br8,-0.51803
29920,FeH4Br2O2,-0.69395
29921,Y2MnFeBr2,-0.95237
29922,VFeBr2O2,-0.60107
29923,Fe2Sb4Br4O6,-0.87739
29924,GdYFe2Br2,-0.96205
29925,HoLuFe2Br2,-0.97035
29926,HoTmFe2Br2,-0.96908
29927,YHoFe2Br2,-0.96626
29928,Fe2PdI6Br2,-0.25749
29929,TmLuFe2Br2,-0.97153
29930,MnFe2Te2Br2O6,-0.66325
29931,Fe4Br4O2,0.12243
29932,Fe3Te2Br2O6,-0.42713
29933,Ga8Br16,-0.79391
29934,Ga2I2Br4,-0.73151
29935,Nd2GaSiBr2,-1.28461
29936,Y2GaNiBr2,-1.21698
29937,Pr2GaSiBr2,-1.28763
29938,Sm2GaSiBr2,-1.27206
29939,GdHoGa2Br2,-1.24893
29940,SmGdGa2Br2,-1.27648
29941,GdTbGa2Br2,-1.26451
29942,GdYGa2Br2,-1.26659
29943,TbHoGa2Br2,-1.24082
29944,YHoGa2Br2,-1.24289
29945,Ga2PdI6Br2,-0.5064
29946,Ga2PtI6Br2,-0.4825
29947,PrNdGa2Br2,-1.28986
29948,NdSmGa2Br2,-1.28267
29949,PrSmGa2Br2,-1.28384
29950,SmTbGa2Br2,-1.26581
29951,SmYGa2Br2,-1.26813
29952,TbYGa2Br2,-1.25801
29953,GdBr2,-1.77516
29954,Gd2H2Br4,-1.5616
29955,GdHoMn2Br2,-0.91914
29956,GdHoBr2N,-1.77093
29957,GdHoNi2Br2,-1.12446
29958,GdHoPBr2,-1.80971
29959,SmGdBr2N,-1.74256
29960,GdYBr2N,-1.76839
29961,NdGdBr2O2,-2.92702
29962,SmGdBr2O2,-2.94096
29963,GdTbBr2O2,-2.96181
29964,GdYPBr2,-1.82129
29965,SmGdSbBr2,-1.54589
29966,SmGdSi2Br2,-1.27378
29967,Gd2GeBr2,-1.50152
29968,Gd2Br2N,-1.75862
29969,Gd2PBr2,-1.82291
29970,Gd2SbBr2,-1.54628
29971,Gd2SeBr2,-1.83528
29972,GeBr2,-0.60428
29973,Ho2GeBr2,-1.47239
