,composition,Formation Energy (eV/atom)
47209,CsDy5S8,-2.02973
47210,CsDy5Se8,-1.8547
47211,Cs2Er2Ge2Se6,-1.26509
47212,Cs2Er2Ge2Te6,-0.95576
47213,Cs2Er2Hg2S6,-1.27948
47214,Cs2Er2Hg2Se6,-1.22986
47215,Cs2Er2Hg2Te6,-0.98075
47216,CsK2ErP2O8,-2.64599
47217,Cs2Er2Mg2Se6,-1.57549
47218,Cs2Er2Mg2Te6,-1.22219
47219,Cs2Er2Mn2S6,-1.47005
47220,Cs2Er2Mn2Se6,-1.34233
47221,Cs2Er2Mn2Te6,-1.00311
47222,CsErMo2O8,-1.63527
47223,Cs4Er4Ni4Te12,-0.91779
47224,Cs2Er2O4,-2.69075
47225,CsErSe2O8,-1.60449
47226,CsErW2O8,-1.49795
47227,CsErP2S7,-0.89669
47228,Cs4Er4P8Se24,-0.80794
47229,Cs2Er2Te6Pd2,-0.97749
47230,Cs2Er2S4,-1.84016
47231,Cs2Er2Zn2S6,-1.53686
47232,Cs4Er4Si4S16,-1.44845
47233,Cs2Er2Sc2Te6,-1.2288
47234,Cs2Er2Se4,-1.72048
47235,Cs4Er4Zn4Se12,-1.4253
47236,Cs2Er2Te4,-1.36923
47237,Cs2Er2Zn2Te6,-1.09704
47238,Cs2Er2Te8,-0.92662
47239,CsRbEr2S4,-1.85099
47240,CsEr3F10,-4.08515
47241,Cs4Er12Se20,-1.84695
47242,CsEr5Te8,-1.38691
47243,Cs4Eu4I12,-1.61212
47244,Cs2Eu2P2S8,-1.18787
47245,Cs2Eu2P2Se8,-1.01955
47246,Cs2Eu2Sb2,-0.7779
47247,CsEu2Nb3O10,-2.77144
47248,CsEu2Ta3O10,-2.96027
47249,CsF,-2.71685
47250,Cs8P8H24O32F8,-1.87455
47251,CsSrNb2O6F,-2.84281
47252,CsNb4O5F,-2.272
47253,Cs2S2O4F2,-1.88655
47254,Cs2Se2O4F2,-1.62635
47255,Cs4S4O12F4,-1.89557
47256,Cs2Si2P4O14F2,-2.48195
47257,CsLu3F10,-4.11418
47258,Cs2Re6O12F20,-2.13952
47259,CsTm3F10,-4.09464
47260,Cs4Sb8F44,-2.49529
47261,CsHg4F12,-1.45849
47262,Cs2Th6F26,-4.12266
47263,Cs2F4,-1.98036
47264,CsHF2,-2.37172
47265,Cs2H2S4O12F4,-1.64186
47266,CsIF2,-1.96955
47267,Cs4I4O8F8,-1.54207
47268,CsNaMg2Si4O10F2,-2.87009
47269,Cs4P4O8F8,-2.56849
47270,Cs4F12,-1.59226
47271,Cs8H16F24,-2.15376
47272,Cs2Hg2F6,-2.07538
47273,Cs2Sb2I2F6,-2.18856
47274,Cs2In2F6,-2.5953
47275,Cs6Mn6F18,-2.48096
47276,Cs4Mn4P4O12F12,-2.27724
47277,Cs2Mo2O4F6,-1.83042
47278,Cs2Ni2F6,-1.83302
47279,Cs2O2F6,-1.26185
47280,Cs4V4O4F12,-2.43405
47281,Cs2W2O4F6,-1.73387
47282,Cs4Pb4F12,-2.60823
47283,Cs4Sn4F12,-2.59348
47284,Cs4Sr4F12,-3.49491
47285,Cs2Tl2F6,-2.35173
47286,Cs2Yb2F6,-3.71401
47287,Cs4F16,-1.25773
47288,Cs4Fe4F16,-2.03855
47289,Cs2Ga2F8,-2.82973
47290,Cs2In2H8O4F8,-1.94302
47291,Cs2Mn2H8O4F8,-1.78978
47292,Cs2H10I4O12F8,-1.2602
47293,Cs2Hg2F8,-1.80712
47294,Cs2I2F8,-2.05531
47295,Cs4I4O4F16,-1.87628
47296,Cs2Zr2I2O6F8,-2.42655
47297,CsLaF4,-3.78077
47298,Cs4V4O4F16,-2.42052
47299,Cs2Ti4P6O20F8,-2.73698
47300,Cs8Sb8F32,-2.64977
47301,Cs2Sc2F8,-3.69349
47302,Cs4Ti4F16,-3.28808
47303,Cs4Tl4F16,-1.89243
47304,Cs2V2F8,-2.6926
47305,Cs2K2Sb2F10,-2.71779
47306,Cs2Na2Nb2O2F10,-2.98666
47307,Cs2Ni2Pd2F10,-1.66479
47308,Cs4Te4F20,-2.50609
47309,CsFeF6,-1.71622
47310,Cs4Fe8F24,-2.03402
47311,CsFe3Se2O6F6,-1.40746
47312,Cs2Ga6Se4O12F12,-1.9932
47313,CsIF6,-2.0368
47314,CsIrF6,-2.00424
47315,Cs8Li8Si8F48,-3.21108
47316,CsMnF6,-1.96532
47317,Cs4Mn8F24,-1.95422
47318,CsMoF6,-2.21639
47319,CsNbF6,-3.15328
47320,Cs2Ni4F12,-1.52424
47321,CsNpF6,-3.31881
47322,Cs4Re4O4F24,-2.36369
47323,CsSbS6O18F6,-1.50461
47324,CsSc3Se2O6F6,-2.82689
47325,CsOsF6,-2.23321
47326,Cs4P4F24,-2.80345
47327,CsPaF6,-3.64388
47328,CsPdF6,-1.67805
47329,CsPtF6,-1.82129
47330,CsPuF6,-3.17057
47331,CsReF6,-2.45194
47332,CsRhF6,-1.92915
47333,CsRuF6,-2.19867
47334,CsSbF6,-2.6461
47335,CsTaF6,-3.33485
47336,CsTcF6,-2.38903
47337,CsUF6,-3.50738
47338,CsVF6,-2.55732
47339,Cs2W2F12,-2.14962
47340,Cs2Zn4F12,-2.31168
47341,CsGd2F7,-3.94563
47342,Cs2H2I2F14,-1.97794
47343,CsHo2F7,-4.02059
47344,CsIn2F7,-2.69173
47345,CsNd2F7,-3.93192
47346,CsPm2F7,-3.95416
47347,CsPr2F7,-3.91293
47348,CsSm2F7,-3.96012
47349,CsTb2F7,-4.00448
47350,Cs4Xe4F28,-1.83406
47351,CsY2F7,-3.98312
47352,Cs2I2F16,-1.72589
47353,CsNp2F8,-3.50635
47354,Cs2Os2F16,-1.93257
47355,CsPu2F8,-3.52357
47356,Cs2Re2F16,-2.31257
47357,CsU2F8,-3.55228
47358,Cs2W4O4F18,-1.8408
47359,Cs4Fe4Ge4O16,-1.29073
47360,CsFeP3HO10,-1.92432
47361,Cs4Fe4I16,-0.68197
47362,CsFeP2Ir,-0.59757
47363,Cs2Li2Fe2S4,-0.95564
47364,Cs2Lu2Fe2Se6,-1.22262
47365,Cs4Lu4Fe4Te12,-0.87646
47366,CsFeMo2O8,-0.7442
47367,CsFeNiP2,-0.53536
47368,Cs4Fe4O8,-0.83987
47369,Cs4Fe4Si4O16,-1.82919
47370,CsRb5ZnFeO5,-1.04819
47371,Cs4Fe4P8O28,-1.9313
47372,CsFeS2O8,-1.39344
47373,CsFeSe2O8,-0.83107
47374,CsFeW2O8,-0.74979
47375,CsFeTcP2,-0.47308
47376,Cs2Fe2S4,-0.79974
47377,Cs4Sc4Fe4Se12,-1.15845
47378,Cs2Fe2Se4,-0.69729
47379,Cs2Tm2Fe2Se6,-1.22883
47380,Cs2V2Fe2Se6,-0.74954
47381,CsK2Rb3Fe2O5,-0.87506
47382,CsK4RbFe2O5,-0.89641
47383,CsK5Fe2O5,-0.90104
47384,Cs2Fe4P10O32,-1.91362
47385,CsRb5Fe2O5,-0.84815
47386,CsFe2P2,-0.51568
47387,Cs2Fe4S6,-0.73029
47388,CsGaGe,-0.17806
47389,CsGaP3HO10,-2.14564
47390,Cs4Ga4H8,-0.26821
47391,Cs4Ga4H16,-0.25039
47392,Cs4Ga4I16,-0.90163
47393,Cs2Lu2Ga2Te6,-0.93219
47394,CsGaMo2O8,-1.17402
47395,Cs2U2Ga2P4O20,-2.52088
47396,Cs2Ga2O4,-1.79987
47397,Cs4Ga4Se8O24,-1.32321
47398,CsGaS2O8,-1.66238
47399,CsGaSe2O8,-1.14259
47400,CsGaW2O8,-1.03722
47401,Cs2Ga2S4,-1.06918
47402,Cs4Ga4S12,-0.84747
47403,Cs2Ga2Se4,-0.99643
47404,Cs4Ga4Se12,-0.80121
47405,Cs2Tb2Ga2Te6,-0.97435
47406,Cs8Ga8Te16,-0.74796
47407,Cs2Tl8Ga2,-0.10961
47408,Cs2Ga4P4H6O20,-1.93204
47409,Cs2Mn2Ga4P6H8O28,-1.8838
47410,Cs2Ga4P10O32,-2.19725
47411,CsGa2Sb2,-0.30754
47412,Cs3Ga9,-0.15185
47413,Cs4Ga12S20,-0.89059
47414,Cs2Ga14,-0.1101
47415,Cs2Gd2Hg2S6,-0.43436
47416,Cs4Gd4Hg4Se12,-1.25456
47417,Cs2Gd2Hg2Te6,-1.0164
47418,CsK2GdP2O8,-2.6178
47419,CsK2GdV2O8,-2.12554
47420,Cs2Gd2Lu2Te6,-1.2537
47421,Cs2Gd2Mg2Se6,-1.59006
47422,Cs2Gd2Mg2Te6,-1.25165
47423,Cs2Gd2Mn2S6,-1.46705
47424,Cs4Gd4Mn4Se12,-1.35522
47425,Cs2Gd2Mn2Te6,-1.03104
47426,CsGdMo2O8,-1.60795
47427,Cs2Gd2O4,-2.62203
47428,CsGdW2O8,-1.46256
47429,Cs2Gd2Te6Pd2,-0.99941
47430,Cs2Gd2S4,-1.84559
47431,Cs2Gd2Zn2S6,-1.53495
47432,Cs4Gd4Si4S16,-1.46645
47433,Cs2Gd2Se4,-1.74488
47434,Cs2Gd2V2Se6,-1.30639
47435,Cs2Gd2Zn2Se6,-1.43663
47436,Cs2Gd2Se8,-1.18065
47437,Cs2Gd2Te4,-1.41282
47438,Cs2Gd2Zn2Te6,-1.12308
47439,Cs2Gd2Te8,-0.96569
47440,CsRbGd2S4,-1.85442
47441,Cs32Ge32,-0.23423
47442,Cs2Ge2H6,-0.17832
47443,CsGeIO6,-1.10294
47444,Cs2Ge2I6,-0.83224
47445,Cs2Ge2Ir2,-0.26992
47446,Cs2K2Ge2S6,-0.97196
47447,Cs2La2Ge2S8,-1.35109
47448,Cs2La2Ge2Se8,-1.23853
47449,Cs2Lu2Ge2Se6,-1.25667
47450,Cs2Lu2Ge2Te6,-0.84867
47451,Cs2Nd2Ge2S8,-1.29711
47452,Cs2Rb2Ge2Se2S2O2,-1.23696
47453,Cs2Rb2Ge2S4O2,-1.26016
47454,Cs2Rb2Ge2Se4O2,-1.2069
47455,Cs2Tl2Ge2Se2S2O2,-1.0044
47456,Cs2Tl2Ge2S4O2,-1.00599
47457,Cs2Tl2Ge2Se4O2,-0.98074
47458,Cs2Rb2Ge2O6,-1.76587
47459,Cs2Tl2Ge2O6,-1.4882
47460,Cs2Pr2Ge2Se8,-1.1846
47461,Cs4Ge4Pt4,-0.43056
47462,Cs2Rb2Ge2Se4S2,-0.92832
47463,Cs2Rb2Ge2Se2S4,-0.95279
47464,Cs2Rb2Ge2S6,-0.97551
47465,Cs2Rb2Ge2Se6,-0.90192
47466,Cs2Ge2Rh2,-0.39048
47467,Cs2Tl2Ge2Se4S2,-0.69266
47468,Cs2Tl2Ge2S6,-0.72414
47469,Cs4Sm4Ge4S16,-1.29267
47470,Cs2Tb2Ge2S8,-1.29098
47471,Cs2Ta2Ge2S10,-0.87428
47472,Cs2Sc2Ge2Se6,-1.19198
47473,Cs2Sc2Ge2Te6,-0.88695
47474,Cs2Tl2Ge2Se6,-0.66953
47475,Cs4Tm4Ge4Se12,-1.26127
47476,Cs2Y2Ge2Se6,-1.26959
47477,Cs2Sm2Ge2Se8,-1.1745
47478,Cs4Ge4Te12,-0.44902
47479,Cs4Tm4Ge4Te12,-0.9478
47480,Cs2Y2Ge2Te6,-0.97036
47481,Cs2Na4Ge34,-0.08529
47482,Cs8Na8Ge16,-0.20619
47483,CsGe2Pt2,-0.45776
47484,Cs4Ge12H4O28,-1.67044
47485,Cs2Ta2Ge6O18,-2.07698
47486,CsNa3Li12Ge4O16,-1.95453
47487,CsH,-0.18624
47488,CsInP3HO10,-2.1178
47489,CsP3HIrO10,-1.87037
47490,CsMnP3HO10,-2.00009
47491,Cs4Mo4P8H4O36,-1.71798
47492,Cs2H2O2,-1.31065
47493,CsP3HPdO10,-1.83665
47494,CsP3HRuO10,-1.91175
47495,CsScP3HO10,-2.45384
47496,CsVP3HO10,-2.10034
47497,Cs2H2Se2O6,-1.26024
47498,Cs4H4S4O16,-1.61403
47499,Cs4H4Se4O16,-1.16401
47500,Cs4Si8H4O20,-2.45148
47501,Cs2H2S4O14,-1.46786
47502,Cs2Zn4P4H2O16,-2.02453
47503,Cs2P2H2,-0.3668
47504,Cs2H2S2,-0.8202
47505,Cs2H2Se2,-0.74209
47506,CsMgPH12O10,-1.53124
47507,Cs3In3P6H6O24,-1.98095
47508,CsH2N,-0.39126
47509,Cs4Np4H8Se4O28,-1.69778
47510,CsPH2SO3,-1.56624
47511,Cs2P2H4O8,-1.89526
47512,Cs4Sc4P8H8O32,-2.35443
47513,Cs4P4H8,-0.33045
47514,CsRbH2Pd,-0.26031
47515,CsRbH2Pt,-0.33067
47516,Cs2Li4H6O6,-1.51986
47517,Cs6Mg6H18,-0.27451
47518,Cs4Na8H12S12O48,-1.57797
47519,Cs4H12O8,-1.20534
47520,Cs2In2H8,-0.11483
47521,Cs3Li3H12N6,-0.48895
47522,CsLiH4SeO5,-1.35153
47523,Cs4P4H16N8O8,-1.12232
47524,Cs2Sb2H8O10,-1.37323
47525,Cs2H8Rh2,-0.18596
47526,Cs2Re2P6H10O24,-1.76578
47527,Cs8H40O24,-1.23902
47528,Cs4P8H20O32,-1.75857
47529,Cs4H28O16,-1.21479
47530,Cs4Li4Hf4S12,-1.51876
47531,Cs4Li4Hf4Se12,-1.3634
47532,Cs4Hf4N4O4,-1.92515
47533,Cs2Hf2Ni2S6,-1.25141
47534,Cs2Hf2Pd2S6,-1.1711
47535,Cs2Hf2Te6Pd2,-0.79625
47536,Cs4Hf4S12,-1.40148
47537,CsHf4S8,-1.64334
47538,Cs2Hg2,-0.24329
47539,Cs2Ho2Hg2S6,-1.28341
47540,Cs2Ho2Hg2Se6,-1.23661
47541,Cs2Ho2Hg2Te6,-0.9884
47542,Cs8In8Hg8S24,-0.7074
47543,Cs2La2Hg2S6,-1.34144
47544,Cs2La2Hg2Se6,-1.30964
47545,Cs2La2Hg2Te6,-1.0793
47546,CsLiHgS2,-0.88025
47547,Cs2Lu2Hg2Se6,-1.20665
47548,Cs2Lu2Hg2Te6,-0.21043
47549,Cs2Nd2Hg2S6,-1.27707
47550,Cs4Nd4Hg4Se12,-1.24542
47551,Cs2Nd2Hg2Te6,-1.01674
47552,Cs2Np2Hg2Te6,-0.66384
47553,Cs2Pr2Hg2S6,8.9594
47554,Cs4Pr4Hg4Se12,-1.24536
47555,Cs2Pr2Hg2Te6,-1.01995
47556,Cs2Pu2Hg2S6,-1.09459
47557,Cs2Pu2Hg2Se6,-1.05027
47558,Cs2Hg2Rh2Se4,-0.58586
47559,CsTl2HgRh,-0.13318
47560,Cs4Sm4Hg4S12,-1.2815
47561,Cs2Tb2Hg2S6,-0.38872
47562,Cs2Y2Hg2S6,-1.28508
47563,Cs2Hg2Sb2,-0.38764
47564,Cs2Hg2Sb2Te6,-0.41805
47565,Cs4Sm4Hg4Se12,-1.24504
47566,Cs2Tb2Hg2Se6,-1.24252
47567,Cs2Tm2Hg2Se6,-1.22142
47568,Cs2Y2Hg2Se6,-1.24279
47569,Cs2Sm2Hg2Te6,-1.01045
47570,Cs2Tb2Hg2Te6,-0.26855
47571,Cs2Tm2Hg2Te6,-0.2281
47572,Cs2Y2Hg2Te6,-1.00203
47573,Cs2Hg4,-0.27276
47574,CsKHg2Sb2,-0.38032
47575,CsRbHg2Sb2,-0.38138
47576,CsTlHg2Rh,-0.16959
47577,CsHg3Pd,-0.28222
47578,CsHg3Pt,-0.29832
47579,CsKHg4,-0.28151
47580,CsNaHg4,-0.26969
47581,CsRbHg4,-0.2709
47582,CsK2HoP2O8,-2.64391
47583,CsK2HoV2O8,-2.1523
47584,Cs2Ho2Mg2Se6,-1.57898
47585,Cs2Ho2Mg2Te6,-1.22848
47586,Cs2Ho2Mn2S6,-1.47122
47587,Cs2Ho2Mn2Se6,-1.3461
47588,Cs4Ho4Mn4Te12,-1.00993
47589,CsHoMo2O8,-1.6331
47590,Cs2Ho2O4,-2.68013
47591,CsRb2HoP2O8,-2.62369
47592,CsHoS2O8,-2.13501
47593,CsHoSe2O8,-1.60535
47594,CsHoW2O8,-1.49787
47595,CsHoP2S7,-0.89537
47596,Cs2Ho2S4,-1.84373
47597,Cs2Ho2Zn2S6,-1.53681
47598,Cs2Ho2Sc2Se6,-1.59937
47599,Cs2Ho2Se4,-1.72647
47600,Cs2Ho2V2Se6,-1.28989
47601,Cs2Ho2Zn2Se6,-1.42807
47602,Cs2Ho2Te4,-1.37907
47603,Cs2Ho2Zn2Te6,-1.10269
47604,Cs2Ho2Te8,-0.93595
47605,Cs4Ho12Te20,-1.41448
47606,Cs3I3,-1.54746
47607,CsMnIO6,-0.83927
47608,Cs4Mo4I4O24,-0.86922
47609,Cs2I2N2,-1.02706
47610,CsIO3,-0.99564
47611,CsPdIO6,-0.70099
47612,CsPtIO6,-0.75339
47613,CsRhIO6,-0.78588
47614,CsSnIO6,-1.09704
47615,Cs2Nb12I22,-0.55348
47616,Cs2Zr12Mn2I28,-0.95851
47617,Cs4I12,-0.82002
47618,Cs2V4I6O26,-0.88511
47619,Cs4Pb4I12,-1.03459
47620,Cs4Sn4I12,-0.94686
47621,Cs4Sr4I12,-1.66138
47622,Cs2V2I6,-0.89835
47623,Cs2Yb2I6,-1.61226
47624,Cs4I16,-0.65946
47625,Cs4In4I16,-0.90409
47626,Cs2Rb2Zn2I8,-1.1631
47627,Cs2Nb2I12,-0.70192
47628,CsPaI6,-1.09999
47629,CsPu2I6,-1.23526
47630,Cs2Ta2I12,-0.72766
47631,CsUI6,-0.96002
47632,Cs2I14,-0.35403
47633,Cs4Mo12I28,-0.58849
47634,Cs2Ti4I14,-0.92668
47635,Cs4W12I28,-0.43793
47636,Cs2K2Rb2In2S6,-1.07601
47637,Cs2Lu2In2Te6,-0.84152
47638,CsInMo2O8,-1.14594
47639,Cs4In4O4,-1.1131
47640,Cs2In2O4,-1.51726
47641,Cs4In4P8O28,-2.2176
47642,CsInS2O8,-1.63893
47643,CsInSe2O8,-1.07072
47644,Cs2In2Te6O16,-1.32957
47645,CsInW2O8,-1.0049
47646,CsInP2S7,-0.54327
47647,Cs2In2P4Se12,-0.45668
47648,Cs2In2Pb2,-0.20512
47649,Cs2In2Pb2Se6,-0.787
47650,Cs2In2Te6Pb2,-0.61936
47651,Cs2Rb4In2S6,-1.07068
47652,Cs8In8S16,-0.98527
47653,Cs2In2Sb2,-0.36449
47654,Cs8In8Se16,-0.96007
47655,Cs2Yb2In2Se6,-1.30089
47656,Cs2Sm2In2Te6,-0.94428
47657,Cs2In2Sn2,-0.23948
47658,Cs2In2Sn2Te6,-0.57077
47659,Cs2Sr2In2Te6,-1.05694
47660,Cs8In8Te16,-0.75094
47661,Cs2Yb2In2Te6,-1.03239
47662,CsIn2Pb2,-0.14482
47663,CsIn2Sb2,-0.29228
47664,Cs3In9,-0.14508
47665,Cs4In12O20,-1.59423
47666,Cs2In6Sn2,-0.16643
47667,CsIn4,-0.12909
47668,Cs2In14S18,-0.65731
47669,CsIn9Ir2,-0.21012
47670,CsIn9Ni2,-0.14049
47671,CsIn9Rh2,-0.28187
47672,Cs2Ir2O6,-1.10485
47673,CsP2IrO8,-1.77827
47674,CsIrS2O8,-1.30989
47675,CsP2IrOs,-0.56518
47676,CsP2IrRu,-0.69036
47677,CsTcP2Ir,-0.59985
47678,CsSb2IrRh,-0.40878
47679,Cs2Ir2S4,-0.62986
47680,CsP2Ir2,-0.65126
47681,CsSb2Ir2,-0.30517
47682,CsKNa2Li12Si4O16,-2.34766
47683,Cs2K2Sn2O6,-1.64421
47684,Cs2K2Te2O6,-1.54616
47685,Cs2K2Pa2Se6,-1.20575
47686,Cs2K2Rb2Sb2,-0.39299
47687,Cs4K4S4,-1.04141
47688,Cs2K2Sn2Se2S4,-0.94854
47689,Cs2K2Si2S6,-1.14822
47690,Cs2K2Sn2S6,-0.95756
47691,Cs2K2Th2S6,-1.52789
47692,Cs4K4Se4,-1.09832
47693,Cs2K2Sn2Se6,-0.92463
47694,Cs2K2Th2Se6,-1.42608
47695,Cs4K4Te4,-1.04557
47696,Cs2K4,-0.00296
47697,CsK2LaP2O8,-2.61766
47698,Cs2K4La2V4O16,-2.12643
47699,CsK2LuP2O8,-2.65457
47700,CsK2NdP2O8,-2.59841
47701,Cs2K4Pt2O4,-1.00351
47702,CsK2PrP2O8,-2.59192
47703,CsK2ScP2O8,-2.5992
47704,CsK2SmP2O8,-2.61351
47705,CsK2TbP2O8,-2.63489
47706,CsK2TmP2O8,-2.65171
47707,CsK2VP2O8,-2.167
47708,CsK2YP2O8,-2.63082
47709,CsK2YbP2O8,-2.45698
47710,CsK2ScV2O8,-2.118
47711,CsK2TbV2O8,-2.1389
47712,CsK2P2Pt3,-0.51361
47713,CsK3Sb2O5,-1.55342
47714,Cs4K20Ru8O36,-1.38785
47715,CsK5Zn4Sn5S17,-0.83496
47716,Cs2La2Mg2Te6,-1.29927
47717,Cs4La4Mn4S12,-1.49036
47718,Cs2La2Mn2Se6,9.28166
47719,Cs2La2Mn2Te6,0.03375
47720,CsLaMo2O8,-1.60679
47721,Cs2Na2La2Nb2O10,-2.68144
47722,Cs2Na2La2Ta2O10,-2.78883
47723,Cs2La2P8O24,-2.52686
47724,Cs2La2O4,-2.61971
47725,Cs4La4S8O32,-2.16609
47726,CsLaSe2O8,-1.60462
47727,Cs4La4P8S24,-1.04178
47728,Cs2La2S4,-1.89424
47729,Cs4La4Sn4S12,-1.4199
47730,Cs2La2Zn2S6,-1.55139
47731,Cs2La2Si2S8,-1.51845
47732,Cs2La2Se4,-1.81177
47733,Cs2La2Zn2Se6,-1.46634
47734,Cs2La2Si2Se8,-1.33707
47735,CsLaTe2,-1.49865
47736,Cs2La2Zn2Te6,-1.16633
47737,CsRbLa2O4,-2.6368
47738,CsLiMgS2,-1.37714
47739,CsLiMgSe2,-1.31096
47740,Cs2Li2Mn2O4,-1.22507
47741,CsLiMnSe2,-1.00366
47742,CsLiMoO4,-1.45445
47743,Cs2Li2Np2S6,-1.38458
47744,Cs2Li2Np2Se6,-1.25169
47745,Cs2Li2Np2Te6,-0.89714
47746,CsLiRuO4,-1.39084
47747,Cs4Li4S4O16,-1.85858
47748,Cs4Li4Se4O16,-1.40039
47749,CsLiWO4,-1.33964
47750,Cs4Li4P8Pb4O28,-2.22593
47751,Cs2Li2Pa2S6,-1.54375
47752,Cs2Li2Pa2Se6,-1.40378
47753,Cs2Li2Pu2Se6,-1.32315
47754,Cs2Li2Pu2Te6,-0.99358
47755,CsLiZnS2,-1.14411
47756,Cs2Li2Th2S6,-1.73282
47757,Cs2Li2U2S6,-1.43791
47758,Cs4Li4Zr4S12,-1.49604
47759,Cs2Li2Se2,-1.18345
47760,CsLiZnSe2,-1.098
47761,Cs2Li2Th2Se6,-1.6017
47762,Cs2Li2U2Se6,-1.29718
47763,Cs4Li4Zr4Se12,-1.36194
47764,Cs2Li2Te2,-1.06541
47765,CsLiZnTe2,-0.89107
47766,Cs2Li2Th2Te6,-1.23413
47767,Cs2Li4Sb2,-0.56898
47768,Cs4Li20Mn4P16O56,-2.28928
47769,Cs2Lu2Mg2S6,-1.69149
47770,Cs2Lu2Mg2Se6,-1.56063
47771,Cs2Lu2Mg2Te6,-1.20026
47772,Cs2Lu2Mn2S6,-1.45931
47773,Cs4Lu4Mn4Se12,-1.32623
47774,Cs2Lu2Mn2Te6,-0.98131
47775,CsLuMo2O8,-1.65391
47776,Cs2Lu2Ni2Se6,-1.19042
47777,Cs2Lu2O4,-2.29021
47778,Cs4Lu4P8O28,-2.78093
47779,CsLuS2O8,-2.14767
47780,CsLuW2O8,-1.50921
47781,CsLuP2S7,-0.89496
47782,CsLuP2Se7,-0.70223
47783,Cs2Pr2Lu2Te6,-1.25622
47784,Cs2Lu2S4,-1.82664
47785,Cs2Lu2Zn2S6,-1.52959
47786,Cs2Lu2Sc2Te6,-1.19745
47787,Cs2Lu2Se4,-1.69712
47788,Cs2Lu2Zn2Se6,-1.41069
47789,Cs2Sm2Lu2Te6,-1.24465
47790,Cs2Lu2Sn2Te6,-0.88338
47791,Cs2Tb2Lu2Te6,-1.22879
47792,CsLuTe2,-1.33606
47793,Cs2Lu2Tl2Te6,-0.8537
47794,Cs2Lu2V2Te6,-0.89993
47795,Cs2Y2Lu2Te6,-1.23355
47796,Cs2Lu2Zn2Te6,-1.07482
47797,Cs2Lu2Zr2Te6,-1.01198
47798,Cs2Lu2Te8,-0.89767
47799,Cs2Nd2Mg2Se6,-1.56951
47800,Cs2Nd2Mg2Te6,-1.24369
47801,Cs4Mg4P4O16,-2.52847
47802,Cs2Mg2P2,-0.6137
47803,Cs2Pr2Mg2Te6,-1.24503
47804,Cs2Pu2Mg2Se6,-1.37209
47805,Cs2Pu2Mg2Te6,-1.03649
47806,Cs2Tm2Mg2S6,-1.69694
47807,Cs2Mg2Sb2,-0.56921
47808,Cs4Mg4Sc4Te12,-1.12968
47809,Cs2Sm2Mg2Se6,-1.57507
47810,Cs2Tb2Mg2Se6,-1.58115
47811,Cs2Tm2Mg2Se6,-1.56946
47812,Cs4Y4Mg4Se12,-1.58488
47813,Cs2Sm2Mg2Te6,-1.24186
47814,Cs2Tb2Mg2Te6,-1.23598
47815,Cs2Tm2Mg2Te6,-1.21296
47816,Cs2Y2Mg2Te6,-1.24174
47817,Cs4Mg8P12O40,-2.52083
47818,CsMg2Zn2P3,-0.50213
47819,CsMg4Mn6O15,-1.57806
47820,CsMg4P3,-0.65283
47821,CsMg4Sb3,-0.4871
47822,CsMnMo2O8,-0.98763
47823,Cs2Mn2N4,-0.32363
47824,Cs4Na4Mn4O8,-1.05199
47825,Cs2Nd2Mn2S6,-1.44162
47826,Cs2Nd2Mn2Se6,-1.3368
47827,Cs2Nd2Mn2Te6,-1.02248
47828,Cs2Mn2P8O24,-2.06404
47829,Cs2Mn2O4,-1.15334
47830,CsMnS2O8,-1.47603
47831,CsMnSe2O8,-0.95524
47832,CsMnP2S7,-0.53017
47833,Cs2Pr2Mn2S6,-1.43477
47834,Cs2Pr2Mn2Se6,-1.33347
47835,Cs2Pr2Mn2Te6,-1.02345
47836,Cs2Mn2S4,-0.91563
47837,Cs2Sc2Mn2S6,-0.59559
47838,Cs2Sm2Mn2S6,-0.5573
47839,Cs2Tb2Mn2S6,-0.57362
47840,Cs2Th2Mn2S6,-1.42833
47841,Cs2Ti2Mn2S6,-1.15308
47842,Cs2Tm2Mn2S6,-1.46685
47843,Cs2U2Mn2S6,-1.21658
47844,Cs2Y2Mn2S6,-0.57997
47845,Cs2Zr2Mn2S6,-1.2874
47846,Cs2Mn2Sb2Se6,-0.62759
47847,Cs2Mn2Sb2Te6,-0.42286
47848,Cs2Sc2Mn2Se6,-1.25167
47849,Cs2Sc2Mn2Te6,-0.91878
47850,Cs2Mn2Se4,-0.78822
47851,Cs4Sm4Mn4Se12,-1.34281
47852,Cs2Tb2Mn2Se6,-0.52796
47853,Cs2Tm2Mn2Se6,9.23455
47854,Cs2Y2Mn2Se6,-1.35201
47855,Cs2Zr2Mn2Se6,-1.12974
47856,Cs2Sm2Mn2Te6,-1.02092
47857,Cs2Tb2Mn2Te6,0.54909
47858,Cs2Tm2Mn2Te6,-0.99408
47859,Cs2Y2Mn2Te6,-1.02211
47860,Cs2Zr2Mn2Te6,-0.77981
47861,Cs2Mn4S6,-0.79277
47862,CsMn3Sb5,-0.1506
47863,CsMn5Se8,-0.5574
47864,Cs2Mo2N4,-0.47745
47865,Cs2Mo2N6O22,-0.60962
47866,Cs4Mo4P4O24,-1.61211
47867,CsNa3U4Mo2O20,-2.31651
47868,CsNdMo2O8,-1.58818
47869,Cs2Mo4P6O26,-1.69503
47870,Cs2Pr2Mo4O16,-1.58183
47871,CsMo2RhO8,-0.91039
47872,CsMo2RuO8,-0.93192
